"10542","stękać","stęk","stęk","stękać","うめき声","groan","1","present","0","0"
"6","biadać","biad","biad","biadać","うめく","moan","1","present","0","0"
"9399","jęczeć","jęczej","jęczej","jęczeć","うめく","moan","2","present","0","0"
"6785","stęknąć","stęknie","stękn","stęknąć","うめく、発情期に特徴的な音を立てる","to groan, to make a characteristic sound during mating season","3","aorist","0","0"
"942","wybrzydzać","wybrzydz","wybrzydz","wybrzydzać","うるさくなる","fussy","1","present","0","0"
"8012","zatknąć","zatknie","zatkn","zatknąć","うるさくなる","shut up","3","aorist","0","0"
"2214","panikować","panikuje","panikuj","panikować","うろたえさせる、慌てる","panic","denomitive","present","0","0"
"3499","panikować","panikuje","panikuj","panikować","うろたえさせる、慌てる","panic","denomitive","aorist","0","0"
"6633","spanikować","spanikuje","spanikuj","spanikować","うろたえさせる、慌てる","panic","denomitive","aorist","0","0"
"1829","grasować","grasuje","grasuj","grasować","うろつき","prowl","denomitive","present","0","0"
"3114","grasować","grasuje","grasuj","grasować","うろつき","prowl","denomitive","aorist","0","0"
"2152","myszkować","myszkuje","myszkuj","myszkować","うろつく","prowl","denomitive","present","0","0"
"3437","myszkować","myszkuje","myszkuj","myszkować","うろつく","prowl","denomitive","aorist","0","0"
"6486","sczaić","scza","sczaj","sczaić","うんこする","to poop","4","aorist","0","0"
"2349","reasumować","reasumuje","reasumuj","reasumować","えがきだす","recapitulate","denomitive","present","0","0"
"2363","rekapitulować","rekapituluje","rekapituluj","rekapitulować","えがきだす","recapitulate","denomitive","present","0","0"
"3634","reasumować","reasumuje","reasumuj","reasumować","えがきだす","recapitulate","denomitive","aorist","0","0"
"3648","rekapitulować","rekapituluje","rekapituluj","rekapitulować","えがきだす","recapitulate","denomitive","aorist","0","0"
"8433","zreasumować","zreasumuje","zreasumuj","zreasumować","えがきだす","recapitulate","denomitive","aorist","0","0"
"8440","zrekapitulować","zrekapituluje","zrekapituluj","zrekapitulować","えがきだす","recapitulate","denomitive","aorist","0","0"
"5026","nadesłać","nadesł","nadesł","nadesłać","おくる","submit","1","aorist","0","0"
"5830","posikać","posik","posik","posikać","おしっこする","to pee","1","aorist","0","0"
"7396","wysikać","wysik","wysik","wysikać","おしっこをする","pee","1","aorist","0","0"
"8473","zsikać","zsik","zsik","zsikać","おしっこをする","pee","1","aorist","0","0"
"9710","obsikiwać","obsikiw","obsikiw","obsikiwać","おしっこをする","pee","1","present","0","0"
"10031","posikiwać","posikiw","posikiw","posikiwać","おしっこをする","pee","1","present","0","0"
"10447","siusiać","siusi","siusi","siusiać","おしっこをする","pee","1","present","0","0"
"9315","gdakać","gdak","gdak","gdakać","おしゃべり","cackle","1","present","0","0"
"10564","szczebiotać","szczebiot","szczebiot","szczebiotać","おしゃべりする","to chatter","1","present","0","0"
"4243","gawędzić","gawędz","gawędz","gawędzić","おしゃべりする、おしゃべりをする、おしゃべりをする","to chat, to chit-chat, to natter ","4","present","0","0"
"5693","pogawędzić","pogawędz","pogawędzi","pogawędzić","おしゃべりする、おしゃべりをする、おしゃべりをする","to chat, to chit-chat, to natter ","4","aorist","0","0"
"10628","trajkotać","trajkot","trajkot","trajkotać","おしゃべりする、しゃべる、ガラガラ鳴る","to chatter, to jabber, to clatter, to rattle ","1","present","0","0"
"6798","szczęknąć","szczęknie","szczękn","szczęknąć","おしゃべりする、ガチャガチャする","to chatter, to clang","3","aorist","0","0"
"10572","szczękać","szczęk","szczęk","szczękać","おしゃべりする、ガチャガチャする","to chatter, to clang","1","present","0","0"
"2805","bajerować","bajeruje","bajeruj","bajerować","おとぎ話","fab","denomitive","aorist","0","0"
"6771","strwożyć","strwoży","strwoż","strwożyć","おどろかせる","frighten","4y","aorist","0","0"
"10297","płoszyć","płoszy","płosz","płoszyć","おどろかせる","frighten","4y","present","0","0"
"4302","pierdzielić","pierdziel","pierdziel","pierdzielić","おなら","fart","4","present","0","0"
"5556","pierdnąć","pierdnie","pierdn","pierdnąć","おなら","fart","3","aorist","0","0"
"9081","bździć","bźdz","bździ","bździć","おなら","fart","4","present","0","0"
"9920","pierdzieć","pierdziej","pierdziej","pierdzieć","おなら","fart","2","present","0","0"
"9921","pierniczyć","pierniczy","piernicz","pierniczyć","おなら","fart","4y","present","0","0"
"4543","przekąsić","przekąs","przekąs","przekąsić","おやつを食べる","have a snack","4","aorist","0","0"
"1155","zakąszać","zakąsz","zakąsz","zakąszać","おやつを食べる、追いかける","to have snack, to chase","1","present","0","0"
"1130","zadłużać","zadłuż","zadłuż","zadłużać","お世話になる","to indebted","1","present","0","0"
"9644","napływać","napływ","napływ","napływać","お入りくださくなる","come in","1","present","0","0"
"7948","zasięgnąć","zasięgnie","zasięgn","zasięgnąć","お問い合わせ","inquire","3","aorist","0","0"
"11124","zasięgać","zasięg","zasięg","zasięgać","お問い合わせ","inquire","1","present","0","0"
"570","przyrzekać","przyrzek","przyrzek","przyrzekać","お約束する","to promise","1","present","0","0"
"6212","przyobiecać","przyobiec","przyobiec","przyobiecać","お約束する","to promise","1","aorist","0","0"
"10219","przyobiecywać","przyobiecyw","przyobiecyw","przyobiecywać","お約束する","to promise","1","present","0","0"
"8280","zgłodnieć","zgłodniej","zgłodniej","zgłodnieć","お腹がすいた","get hungry","2","aorist","0","0"
"4035","głodnieć","głodniej","głodniej","głodnieć","お腹を空かせる","go hungry","2","present","0","0"
"6014","przegapić","przegap","przegapi","przegapić","お見逃しなく","miss out","4","aorist","0","0"
"4947","dygnąć","dygnie","dygn","dygnąć","お辞儀をする","to curtsy","3","aorist","0","0"
"6889","ukłonić","ukłon","ukłoni","ukłonić","お辞儀をする","to bow","4","aorist","0","0"
"9268","dygać","dyg","dyg","dygać","お辞儀をする","to curtsy","1","present","0","0"
"2417","satysfakcjonować","satysfakcjonuje","satysfakcjonuj","satysfakcjonować","お願いする、懇願する","please","denomitive","present","0","0"
"3702","satysfakcjonować","satysfakcjonuje","satysfakcjonuj","satysfakcjonować","お願いする、懇願する","please","denomitive","aorist","0","0"
"4862","dogodzić","dogodz","dogodzi","dogodzić","お願いする、懇願する","please","4","aorist","0","0"
"6836","ucieszyć","ucieszy","uciesz","ucieszyć","お願いする、懇願する","please","4y","aorist","0","0"
"7645","zadowolić","zadowol","zadowoli","zadowolić","お願いする、懇願する","please","4","aorist","0","0"
"7671","zagaić","zaga","zagaj","zagaić","お願いする、懇願する","please","4","aorist","0","0"
"4585","streścić","streśc","streśc","streścić","かいつまむ","summarize","4","aorist","0","0"
"5662","podsumować","podsumuje","podsumuj","podsumować","かいつまむ","summarize","denomitive","aorist","0","0"
"9984","podsumowywać","podsumowyw","podsumowyw","podsumowywać","かいつまむ","summarize","1","present","0","0"
"10525","streszczać","streszcz","streszcz","streszczać","かいつまむ","summarize","1","present","0","0"
"680","schylać","schyl","schyl","schylać","かがむ","bend down","1","present","0","0"
"5256","ochylić","ochyl","ochyli","ochylić","かがむ","bend down","4","aorist","0","0"
"6484","schylić","schyl","schyli","schylić","かがむ","bend down","4","aorist","0","0"
"8005","zataszczyć","zataszczy","zataszcz","zataszczyć","かき混ぜる","lug","4y","aorist","0","0"
"8099","zbałwanić","zbałwan","zbałwani","zbałwanić","かき混ぜる","agitate","4","aorist","0","0"
"8326","zmaglować","zmagluje","zmagluj","zmaglować","かき混ぜる","to agitate","denomitive","aorist","0","0"
"11016","wzniecać","wzniec","wzniec","wzniecać","かき立てる","stir up","1","present","0","0"
"613","rozgarniać","rozgarni","rozgarni","rozgarniać","かき集める","to rake up","1","present","0","0"
"2507","szydełkować","szydełkuje","szydełkuj","szydełkować","かぎ針編み","crochet","denomitive","present","0","0"
"3792","szydełkować","szydełkuje","szydełkuj","szydełkować","かぎ針編み","crochet","denomitive","aorist","0","0"
"9279","dziergać","dzierg","dzierg","dziergać","かぎ針編み","crochet","1","present","0","0"
"401","pomnażać","pomnaż","pomnaż","pomnażać","かける","multiply","1","present","0","0"
"2146","multyplikować","multyplikuje","multyplikuj","multyplikować","かける","multiply","denomitive","present","0","0"
"3431","multyplikować","multyplikuje","multyplikuj","multyplikować","かける","multiply","denomitive","aorist","0","0"
"5768","pomnożyć","pomnoży","pomnoż","pomnożyć","かける","multiply","4y","aorist","0","0"
"6380","rozmnożyć","rozmnoży","rozmnoż","rozmnożyć","かける","multiply","4y","aorist","0","0"
"7697","zahaczyć","zahaczy","zahacz","zahaczyć","かける","to hook","4y","aorist","0","0"
"9566","mnożyć","mnoży","mnoż","mnożyć","かける","multiply","4y","present","0","0"
"4113","strupieć","strupiej","strupiej","strupieć","かさぶた","scab","2","present","0","0"
"4085","parszeć","parszej","parszej","parszeć","かさぶたに","to scab","2","present","0","0"
"1275","zgryzać","zgryz","zgryz","zgryzać","噛んで潰す、噛んで破壊する","to crush by biting, to destroy by biting","1","present","0","0"
"4283","mazgaić","mazga","mazgaj","mazgaić","鼻を鳴らす、泣き叫ぶ","to snivel, to whimper","4","present","0","0"
"6613","skubnąć","skubnie","skubn","skubnąć","摘み取る、摘む、引く、引っ張る、かじる、かじる","to pluck, to pick, to pull, to nibble, to nibble oneself","3","aorist","0","0"
"9109","chrupać","chrup","chrup","chrupać","噛み砕く、むしゃむしゃ食べる","to crunch,  to munch","1","present","0","0"
"10465","skubać","skub","skub","skubać","摘み取る、摘む、引く、引っ張る、かじる、かじる","to pluck, to pick, to pull, to nibble, to nibble oneself","1","present","0","0"
"335","pasać","pas","pas","pasać","群れをなす、放牧する","to herd, to pasture, to graze","1","present","0","0"
"1689","dotować","dotuje","dotuj","dotować","資金援助する","to subsidize","denomitive","present","0","0"
"2463","subsydiować","subsydiuje","subsydiuj","subsydiować","資金援助する","to subsidize","denomitive","present","0","0"
"2464","subwencjonować","subwencjonuje","subwencjonuj","subwencjonować","補助する、補助金を与える","to subsidize, to subvention","denomitive","present","0","0"
"2974","dotować","dotuje","dotuj","dotować","資金援助する","to subsidize","denomitive","aorist","0","0"
"3748","subsydiować","subsydiuje","subsydiuj","subsydiować","資金援助する","to subsidize","denomitive","aorist","0","0"
"3749","subwencjonować","subwencjonuje","subwencjonuj","subwencjonować","補助する、補助金を与える","to subsidize, to subvention","denomitive","aorist","0","0"
"4997","mlasnąć","mlasnie","mlasn","mlasnąć","かちん","flash","3","aorist","0","0"
"5004","nabić","nab","nabi","nabić","かっさらう","nab","4","aorist","0","0"
"4087","pięknieć","piękniej","piękniej","pięknieć","かなり成長する","grow pretty","2","present","0","0"
"6784","stęchnąć","stęchnie","stęchn","stęchnąć","かび臭くなる","musty","3","aorist","0","0"
"1558","biczować","biczuje","biczuj","biczować","かぶる","flog","denomitive","present","0","0"
"2843","biczować","biczuje","biczuj","biczować","かぶる","flog","denomitive","aorist","0","0"
"618","rozgryzać","rozgryz","rozgryz","rozgryzać","かみます","chew on","1","present","0","0"
"966","wygryzać","wygryz","wygryz","wygryzać","かむ","to bite","1","present","0","0"
"10548","swędzieć","swędziej","swędziej","swędzieć","かゆみ","itch","2","present","0","0"
"10549","swędzić","swędz","swędzi","swędzić","かゆみ","itch","4","present","0","0"
"11284","świerzbieć","świerzbiej","świerzbiej","świerzbieć","かゆみ","itch","2","present","0","0"
"11285","świerzbić","świerzb","świerzbi","świerzbić","かゆみ","itch","4","present","0","0"
"33","dokuczać","dokucz","dokucz","dokuczać","からかう","tease","1","present","0","0"
"4877","dokuczyć","dokuczy","dokucz","dokuczyć","からかう","tease","4y","aorist","0","0"
"5546","ośmieszyć","ośmieszy","ośmiesz","ośmieszyć","からかう","to make fun of","4y","aorist","0","0"
"9252","droczyć","droczy","drocz","droczyć","からかう","tease","4y","present","0","0"
"9662","naśmiewać","naśmiew","naśmiew","naśmiewać","からかう","make fun of","1","present","0","0"
"5413","ograć","ogr","ogr","ograć","かわす","dodge","1","aorist","0","0"
"10733","uskakiwać","uskakiw","uskakiw","uskakiwać","かわす","dodge","1","present","0","0"
"1174","zaniemagać","zaniemag","zaniemag","zaniemagać","がっかりする","to be disheartened","1","present","0","0"
"6322","rozczarować","rozczaruje","rozczaruj","rozczarować","がっかりする","disappoint","denomitive","aorist","0","0"
"8262","zgnębić","zgnęb","zgnębi","zgnębić","がっかりする","dishearten","4","aorist","0","0"
"10328","rozczarowywać","rozczarowyw","rozczarowyw","rozczarowywać","がっかりする","disappoint","1","present","0","0"
"7952","zaskrzeczeć","zaskrzeczej","zaskrzeczej","zaskrzeczeć","きしむ","to screech","2","aorist","0","0"
"10461","skrzeczeć","skrzeczej","skrzeczej","skrzeczeć","きしむ","to screech","2","present","0","0"
"1836","grzybkować","grzybkuje","grzybkuj","grzybkować","きのこに","to mushroom","denomitive","present","0","0"
"3121","grzybkować","grzybkuje","grzybkuj","grzybkować","きのこに","to mushroom","denomitive","aorist","0","0"
"9910","pełgać","pełg","pełg","pełgać","きらめき","glimmer","1","present","0","0"
"10066","połyskiwać","połyskiw","połyskiw","połyskiwać","きらめく","glisten","1","present","0","0"
"682","sczyszczać","sczyszcz","sczyszcz","sczyszczać","きれいにする","to clean","1","present","0","0"
"10506","sprzątać","sprząt","sprząt","sprzątać","きれいにする","to clean","1","present","0","0"
"4139","ładnieć","ładniej","ładnieje","ładnieć","きれいになる","get pretty","2","present","0","0"
"12172","rozpleść","rozplecie","rozplot","rozpleść","くさる","decompose","3root","aorist","0","0"
"12220","rozleźć","rozlezie","rozlez","rozleźć","くさる","decompose","3root2","aorist","0","0"
"9557","miąć","minie","min","miąć","くしゃくしゃにする","tinkle","3","present","0","0"
"4970","kichnąć","kichnie","kichn","kichnąć","くしゃみ","sneeze","3","aorist","0","0"
"9414","kichać","kich","kich","kichać","くしゃみ","sneeze","1","present","0","0"
"9423","kićkać","kićk","kićk","kićkać","くしゃみします","to sneeze","1","present","0","0"
"764","udaremniać","udaremni","udaremni","udaremniać","くじく、妨げる、駄目にする、イライラする","frustrate","1","present","0","0"
"1810","frustrować","frustruje","frustruj","frustrować","くじく、妨げる、駄目にする、イライラする","frustrate","denomitive","present","0","0"
"3095","frustrować","frustruje","frustruj","frustrować","くじく、妨げる、駄目にする、イライラする","frustrate","denomitive","aorist","0","0"
"4593","udaremnić","udaremn","udaremn","udaremnić","くじく、妨げる、駄目にする、イライラする","frustrate","4","aorist","0","0"
"6316","rozchwiać","rozchwi","rozchwi","rozchwiać","くじく、妨げる、駄目にする、イライラする","frustrate","1","aorist","0","0"
"6512","sfrustrować","sfrustruje","sfrustruj","sfrustrować","くじく、妨げる、駄目にする、イライラする","frustrate","denomitive","aorist","0","0"
"8331","zmalwersować","zmalwersuje","zmalwersuj","zmalwersować","くじく、妨げる、駄目にする、イライラする","frustrate","denomitive","aorist","0","0"
"8405","zniweczyć","zniweczy","zniwecz","zniweczyć","くじく、妨げる、駄目にする、イライラする","frustrate","4y","aorist","0","0"
"5942","połachotać","połachot","połachot","połachotać","くすぐる","to tickle","1","aorist","0","0"
"5947","połaskotać","połaskot","połaskot","połaskotać","くすぐる","to tickle","1","aorist","0","0"
"9319","gilgotać","gilgot","gilgot","gilgotać","くすぐる","to tickle","1","present","0","0"
"10661","tytłać","tytł","tytł","tytłać","くすぐる","to get fat","1","present","0","0"
"11244","łaskotać","łaskot","łaskot","łaskotać","くすぐる","to tickle","1","present","0","0"
"11248","łechtać","łecht","łecht","łechtać","くすぐる","to tickle","1","present","0","0"
"10620","tleć","tlej","tlej","tleć","くすぶる","to smolder","2","present","0","0"
"10621","tlić","tl","tli","tlić","くすぶる","to smolder","4","present","0","0"
"1599","cerować","ceruje","ceruj","cerować","くそー","to darn","denomitive","present","0","0"
"2884","cerować","ceruje","ceruj","cerować","くそー","to darn","denomitive","aorist","0","0"
"7602","zacerować","zaceruje","zaceruj","zacerować","くそー","to darn","denomitive","aorist","0","0"
"1932","kapitulować","kapituluje","kapituluj","kapitulować","くだる","capitulate","denomitive","present","0","0"
"3217","kapitulować","kapituluje","kapituluj","kapitulować","くだる","capitulate","denomitive","aorist","0","0"
"6522","skapitulować","skapituluje","skapituluj","skapitulować","くだる","capitulate","denomitive","aorist","0","0"
"686","sklejać","sklej","sklej","sklejać","くっつく","stick together","1","present","0","0"
"5835","posklejać","posklej","posklej","posklejać","くっつく","stick together","1","aorist","0","0"
"8314","zlepić","zlep","zlepi","zlepić","くっつく","stick together","4","aorist","0","0"
"6540","skleić","skle","sklei","skleić","くっつく、繋ぎ合わせる、接合する、連結する","to glue together, to stick together, to piece together, to cobble together, to become glued together, to stick to one another","4","aorist","0","0"
"2133","mocować","mocuje","mocuj","mocować","くっつける、くっつける、取り合う、取り合う","to attach, to affix, to wrestle, to grapple","denomitive","present","0","0"
"3418","mocować","mocuje","mocuj","mocować","くっつける、くっつける、取り合う、取り合う","to attach, to affix, to wrestle, to grapple","denomitive","aorist","0","0"
"677","scalać","scal","scal","scalać","くっ付ける、統合する、合わせる","merge","1","present","0","0"
"4575","scalić","scal","scal","scalić","くっ付ける、統合する、合わせる","merge","4","aorist","0","0"
"225","odmóżdżać","odmóżdż","odmóżdż","odmóżdżać","くつろぐ","to unwind","1","present","0","0"
"237","odprężać","odpręż","odpręż","odprężać","くつろぐ","to relax","1","present","0","0"
"4563","rozluźnić","rozluźn","rozluźn","rozluźnić","くつろぐ","relax","4","aorist","0","0"
"5351","odprężyć","odpręży","odpręż","odprężyć","くつろぐ","to relax","4y","aorist","0","0"
"9783","odpoczywać","odpoczyw","odpoczyw","odpoczywać","くつろぐ","relax","1","present","0","0"
"10348","rozluźniać","rozluźni","rozluźni","rozluźniać","くつろぐ","relax","1","present","0","0"
"11289","żachać","żach","żach","żachać","くつわを立てる、はためく","to bridle up, to flounce","1","present","0","0"
"10815","wić","w","wi","wić","くねくねする","to wriggle","4","present","0","0"
"10021","ponosić","ponos","ponosi","ponosić","くま","bear","4","present","0","0"
"9324","gmerać","gmer","gmer","gmerać","くまなく捜す","rummage","1","present","0","0"
"10579","szperać","szper","szper","szperać","くまなく捜す","rummage","1","present","0","0"
"6673","spochmurnieć","spochmurniej","spochmurniej","spochmurnieć","くもる","cloud up","2","aorist","0","0"
"7191","wydrążyć","wydrąży","wydrąż","wydrążyć","くり抜く","hollow out","4y","aorist","0","0"
"359","podkurczać","podkurcz","podkurcz","podkurczać","くるくるする","curl up","1","present","0","0"
"5065","nakurwić","nakurw","nakurwi","nakurwić","くるくるする","curl up","4","aorist","0","0"
"5631","podkurczyć","podkurczy","podkurcz","podkurczyć","くるくるする","curl up","4y","aorist","0","0"
"6614","skulić","skul","skuli","skulić","くるくるする","curl up","4","aorist","0","0"
"4286","mendzić","mendz","mendz","mendzić","ぐずぐずする","to linger","4","present","0","0"
"4204","bałaganić","bałagan","bałagan","bałaganić","ぐちゃぐちゃ","mess around","4","present","0","0"
"8089","zbajtlować","zbajtluje","zbajtluj","zbajtlować","ぐちゃぐちゃに","to mess around","denomitive","aorist","0","0"
"10020","poniewierać","poniewier","poniewier","poniewierać","ぐちゃぐちゃに","to mess around","1","present","0","0"
"7618","zachybotać","zachybot","zachybot","zachybotać","ぐらぐらする","wobble","1","aorist","0","0"
"9119","chwiać","chwi","chwi","chwiać","ぐらぐらする","wobble","1","present","0","0"
"9122","chybotać","chybot","chybot","chybotać","ぐらぐらする","wobble","1","present","0","0"
"9306","furkotać","furkot","furkot","furkotać","ぐるぐる回る","whirring","1","present","0","0"
