"24","aureus","aureus","aure-","黄金の、素晴らしい","golden,splendid","1-2","0","0","0"
"25","australis","australis","austrāl-","南方の","southern","3i","0","0","0"
"26","avarus","avarus","avar-","貪欲、意地北居ない、嫉妬深い","greedy","1-2","0","0","0"
"28","bellus","bellus","bell-","楽しい、かわいい、ハンサム","pleasant,pretty,handsome","1-2","0","0","0"
"29","benignus","benignus","benign-","親切、優しい","kind","1-2","0","0","0"
"30","beātus","beātus","beāt-","幸せ、祝福、繁栄、幸運","happy,blessed,prosperous,fortunate","1-2","0","0","0"
"31","bonus","bonus","bon-","良い","good","1-2","0","0","0"
"32","borealis","borealis","boreal-","北の","northern","3i","0","0","0"
"33","brevis","brevis","brev-","短く、浅く、簡単、短い","short,shallow,brief","3i","0","0","0"
"34","caecus","caecus","caec-","盲目、見えない、暗い、あいまい、秘密","blind,unseeing,dark,obscure,secret","1-2","0","0","0"
"35","caelestis","caelestis","caelest-","天の、天国から、神々","from heaven,of heaven,the gods","3i","0","0","0"
"36","candidus","candidus","candid-","輝く、明るい、白い、美しい、公正","shining,bright,white,beautiful,fair","1-2","0","0","0"
"38","castus","castus","cast-","純粋で、染みのない、貞潔","pure,spotless,chaste","1-2","0","0","0"
"39","celer","celer","celer-","早い、速い、迅速な、素早い","fast,quick,swift,speedy","3r","0","0","0"
"40","certus","certus","cert-","確かに、固定された、特定の","sure,fixed,certain","1-2","0","0","0"
"41","citus","citus","cit-","急いで、迅速に","swift,swiftly","1-2","0","0","0"
"42","clārus","clārus","clār-","済んだ、明るい、輝く、有名な、著名な","clear,bright,shining,famous,distinguished","1-2","0","0","0"
"43","commūnis","commūnis","commūn-","共通の、一般的な","common,general","3i","0","0","0"
"44","contentus","contentus","content-","満足な、快適","content,comfortable","1-2","0","0","0"
"45","crudelis","crudelis","crudel-","残酷な、ひどい","cruel","3i","0","0","0"
"46","curvus","curvus","curv-","曲がった、曲がった","bent,curved","1-2","0","0","0"
"47","cārus","cārus","cār-","親愛な、高価な","dear,expensive","1-2","0","0","0"
"48","cēterus","cēterus","cēter-","他の、残り","the other,the others,the rest","1-2","0","0","0"
"49","cūnctus","cūnctus","cūnct-","全体を一緒に","entire all together","1-2","0","0","0"
"50","defessus","defessus","defess-","疲れた、疲れた","exhausted,tired","1-2","0","0","0"
"51","desertus","desertus","desert-","捨てられた","deserted","1-2","0","0","0"
"52","dexter","dexter","dextr-","右の、右手の、上手な","right,right hand,skillful","1-2r","0","0","0"
"53","difficilis","difficilis","difficil-","簡単ではない、難しい、困難な","not easy,hard,difficult","3i","0","0","0"
"54","dignus","dignus","dextr-","価値がある、値する","worthy,deserving","1-2r","0","0","0"
"55","diligens","diligens","diligent-","注意深く、勤勉","careful,diligent","3con","0","0","0"
"56","discolor","discolor","discolor-","色の異なる","of-a-different-color","3r","0","0","0"
"57","dives","dives","divit-","富んだ、金持ちの、裕福な","rich","3con","0","0","0"
"58","divinus","divinus","divin-","神","divine","1-2","0","0","0"
"59","dubius","dubius","dubi-","疑わしい、疑わしい、確かに、わからない","doubtful,doubt,certainly,unsure","1-2","0","0","0"
"60","dulcis","dulcis","dulc-","甘い","sweet","3i","0","0","0"
"61","dīgnus","dīgnus","dīgn-","価値がある","worthy","1-2","0","0","0"
"62","dīversus","dīversus","dīvers-","異なる、多様な、違う","different,diverse","1-2","0","0","0"
"63","dīvus","dīvus","dīv-","神のような、神","divine,godlike,a god","1-2","0","0","0"
"64","dūrus","dūrus","dūr-","難しい、タフ、過酷","hard,tough,harsh","1-2","0","0","0"
"65","ebrius","ebrius","ebri-","酔って","drunk,intoxicated","1-2","0","0","0"
"66","extrēmus","extrēmus","extrēm-","最も遠い、最後に位置する、極端","farthest,situated at the end,extreme","1-2","0","0","0"
"67","fabulosus","fabulosus","fabulos-","素晴らしい、伝説","fabulous","1-2","0","0","0"
"68","facilis","facilis","facil-","簡単、楽な、易しい","easy","3i","0","0","0"
"69","falsus","falsus","fals-","欺瞞的、偽の、嘘の","deceptive,false","1-2","0","0","0"
"70","fatuus","fatuus","fatu-","愚かな、バカ","foolish,stupid","1-2","0","0","0"
"71","felix","felix","felic-","幸せ、幸運な","happy,fortunate","3s","0","0","0"
"72","ferox","ferox","feroc-","激しい、野生の、野蛮な","fierce,wild,savage","3s","0","0","0"
"73","ferus","ferus","fer-","野生の、激しい、動物の、野蛮人の","wild,fierce,animal,savage","1-2","0","0","0"
"74","fessus","fessus","fess-","疲れた、疲れた、疲れた","tired,exausted,weary","1-2","0","0","0"
"75","fidelis","fidelis","fidel-","忠実、信頼できる","faithful,loyal","3i","0","0","0"
"76","foedus","foedus","foed-","汚い、汚い、嫌な、嫌な、醜い、見苦しい、嫌な、忌まわしい、恐ろしい","foul","1-2","0","0","0"
"77","fortis","fortis","fort-","勇敢で、強い、力強く、勇気がある","brave,strong,powerful,courageous","3i","0","0","0"
"78","fractus","fractus","fract-","壊れた","broken","1-2","0","0","0"
"79","frequēns","frequēns","frequēnt","多くの場合、頻繁","in large numbers,often","3con","0","0","0"
"81","globosus","globosus","globos-","球状、球、休憩の、球体、丸い","spherical","1-2","0","0","0"
"82","graecus","graecus","graec-","ギリシャ語","greek","1-2","0","0","1"
"83","gravis","gravis","grav-","重い、深刻な","heavy,serious","3i","0","0","0"
"84","grātus","grātus","grāt-","楽しい、感謝している、ありがたい","pleasant,grateful","1-2","0","0","0"
"85","hibernicus","hibernicus","hibernic-","アイルランド人","irish","1-2","0","0","1"
"86","hic","hic","hic haec hoc","これ","this","irr","0","0","0"
"87","hilaris","hilaris","hilar-","陽気な","cheerful","3r","0","0","0"
"88","hispanus","hispanus","hispan-","スペイン語","spanish","1-2","0","0","1"
"89","honestus","honestus","honest-","正直、立派、本音","honest,honorable","1-2","0","0","0"
"90","horribilis","horribilis","horribil-","ひどい、恐ろしい、驚くばかり","horrible,terrible","3i","0","0","0"
"91","hūmānus","hūmānus","hūmān-","親切、人道的、人間的","kind,humane,human","1-2","0","0","0"
"92","iaponicus","iaponicus","iaponic-","日本","japanese","1-2","0","0","0"
"93","ignarus","ignarus","ignar-","無知、気づかない、怠惰、腰抜け","ignorant,unaware,lazy","1-2","0","0","0"
"95","ille","ille","ille illa illud","それ","that","irr","0","0","0"
"96","immemor","immemor","immemor-","物忘れの","forgetful","3r","0","0","0"
"97","imprudens","imprudens","imprudent-","恥ずかしがり屋、恥知らず、うっかり","imprudent,shameless","3con","0","0","0"
"98","incolumis","incolumis","incolum-","安全な","safe","3i","0","0","0"
"99","infelix","infelix","infelic-","不幸、不運、不幸","unhappy,unlucky,unfortunate","3s","0","0","0"
"100","ingrātus","ingrātus","ingrāt-","不快、不快、感謝、恩知らず","unpleasant,disagreeable,thankless,ungrateful","1-2","0","0","0"
"101","ingēns","ingēns","ingent","巨大な、すごい、大きな","huge,enormous","3con","0","0","0"
"102","inimīcus","inimīcus","inimīc-","不親切、敵","unfriendly,enemy","1-2","0","0","0"
"103","integer","integer","integr-","手つかずの、新鮮な、完全な、全体、整数","untouched,fresh,complete,whole","1-2r","0","0","0"
"104","invitus","invitus","invit-","不本意、しぶしぶ","unwilling","1-2","0","0","0"
"105","iocosus","iocosus","iocos-","陽気な、明るい","humorous,playful","1-2","0","0","0"
"106","iratus","iratus","irat-","怒り","angry","1-2","0","0","0"
"107","iucundus","iucundus","iucund-","楽しい、心地よい、楽しい","pleasant,agreeable,delightful","1-2","0","0","0"
"108","iūstus","iūstus","iūst-","右、ちょうど、公正","right,just,fair","1-2","0","0","0"
"109","laboriosus","laboriosus","laborios-","面倒、働き者","laborious,toilsome","1-2","0","0","0"
"110","laetus","laetus","laet-","うれしい、幸せ、楽しい、喜んで","glad,happy,joyful","1-2","0","0","0"
"112","lepidus","lepidus","lepid-","心地よく、エレガントで、機知に富んだ、きちんとした、気さくな","pleasant,elegant,witty,neat","1-2","0","0","0"
"113","levis","levis","lev-","軽い、軽い、簡単、些細な","light,slight,easy,trivial","3i","0","0","0"
"115","longus","longus","long-","長い、遠く","long,far","1-2","0","0","0"
"116","luteus","luteus","lute-","明るい、黄色","bright,yellow","1-2","0","0","0"
"117","lātus","lātus","lāt-","広い、幅の広い","broad,wide","1-2","0","0","0"
"118","līber","līber","lībr-","無料の、自由な子供、自由","free,freeborn children","1-2r","0","0","0"
"119","maestus","maestus","maest-","悲しい、悲しみ、憂うつ","sad,sorrowful,depressing","1-2","0","0","0"
"121","maior","maior","maiōr-","より大きく、より大きく","bigger,greater","3pri","0","0","0"
"122","malignus","malignus","malign-","邪悪な、悪意のある、悪の、悪性","wicked,malicious,spiteful,malignant","1-2","0","0","0"
"123","malus","malus","mal-","悪い、悪い","bad,evil","1-2","0","0","0"
"124","maximus","maximus","maxim-","最大、最大、大きい","greatest,biggest","1-2","0","0","0"
"125","medius","medius","medi-","真ん中、中央、平均","middle,central,in the middle of","1-2","0","0","0"
"126","melior","melior","meliōr-","より良い","better","3pri","0","0","0"
"127","merus","merus","mer-","純粋な、希釈されていない、ほんの","pure,undiluted","1-2","0","0","0"
"128","meus","meus","me-","私の","my","1-2","0","0","0"
"129","minimus","minimus","minim-","最小、小さい","smallest","1-2","0","0","0"
"130","minor","minor","minōr-","小さい","smaller","3pri","0","0","0"
"131","mirus","mirus","mir-","素晴らしい、素晴らしい","wonderful,marvelous","1-2","0","0","0"
"132","misellus","misellus","misell-","貧しい、少し、哀れな","poor,little","1-2","0","0","0"
"133","miser","miser","miser-","悲しい、不幸な、惨めな、惨めな、哀れな","sad,unhappy,miserable,wretched,pitiable","1-2r","0","0","0"
"135","mollis","mollis","moll-","柔らかい、降伏し、穏やか","soft,yielding,gentle","3i","0","0","0"
"136","mortuus","mortuus","mortu-","死","mortal","1-2","0","0","0"
"137","mortālis","mortālis","mortāl-","死すべき、必滅の、致命的な、有限の","mortal","3i","0","0","0"
"138","multus","multus","mult-","多くの","much,many","1-2","0","0","0"
"139","mundus","mundus","mund-","清潔で、きちんとしていて、綺麗","clean,neat,elegant","1-2","0","0","0"
"140","māgnus","māgnus","māgn-","すごい、大きく、素晴らしい、重要、大きい","large,great,important","1-2","0","0","0"
"141","necesse","necesse","necesse","必要","necessary","-","0","0","0"
"142","neuter","neuter","neutr-","ない、中世の","neither","1-2r","0","0","0"
"143","niger","niger","nigr-","黒、暗い、黒い","black,dark","1-2r","0","0","0"
"144","nimius","nimius","nimi-","多すぎる、過剰、過度","too much,excessive","1-2","0","0","0"
"145","nobilis","nobilis","nobil-","高貴な","noble","3i","0","0","0"
"146","nonulli","nonulli","nonull-","いくつかの","some","1-2","0","0","0"
"147","noster","noster","nostr-","私たちのもの","ours","1-2r","0","0","0"
"148","notus","notus","not-","知られている、有名な、よく知られている","known,famous,well known","1-2","0","0","0"
"149","novus","novus","nov-","新しい、奇妙な","new,strange","1-2","0","0","0"
"150","nuptialis","nuptialis","nuptial-","結婚式、結婚式","nuptial,of,a,wedding","3i","0","0","0"
"151","nūdus","nūdus","nūd-","裸、裸の、衣服をつけていない","naked,bare","1-2","0","0","0"
"152","nūllus","nūllus","nūll-","誰も、誰も、なし、いいえ","not any,no one,none,no","1-2","0","0","0"
"153","obstinatus","obstinatus","obstinat-","しっかりした、断固とした、頑固な","firm,resolute,stubborn","1-2","0","0","0"
"154","occupatus","occupatus","occupat-","占有、忙しい","occupied,busy","1-2","0","0","0"
"155","omnipotens","omnipotens","omnipotent-","全能","omnipotent","3con","0","0","0"
"156","omnis","omnis","omn-","すべて、みんな、全体として","everything,every,all,as a whole","3i","0","0","0"
"157","optimus","optimus","optim-","一番","best","1-2","0","0","0"
"158","otiosus","otiosus","otios-","幸せ、無料","leisurous,free","1-2","0","0","0"
"159","paratus","paratus","parat-","準備、準備ができました","prepared,ready","1-2","0","0","0"
"160","parvus","parvus","parv-","小さい、わずかな","small,little","1-2","0","0","0"
"161","paucī","paucī","pauc-","少数、少数","few,a few","1-2","0","0","0"
"162","pauper","pauper","pauper-","貧しい","poor","3r","0","0","0"
"163","peior","peior","peiōr-","悪い","worse","3pri","0","0","0"
"164","perpetuus","perpetuus","perpetu-","永続的、長期的、持続的、継続的、中断なし、途切れない","perpetual,long,lasting,continuous,uninterrupted,unbroken","1-2","0","0","0"
"165","pervicax","pervicax","pervicac-","頑固、意地悪、持続的","obstinate,wilful,stubborn","3s","0","0","0"
"166","pessimus","pessimus","pessim-","最悪","worst","1-2","0","0","0"
"167","pius","pius","pi-","忠実、献身的、公正、敬虔、良心的、親切に","dutiful,devoted,just,pious,conscientious","1-2","0","0","0"
"169","plerique","plerique","plerique pleraeque pleraque","いくつかの","several","irr","0","0","0"
"170","plurimus","plurimus","plurim-","多くの","most","1-2","0","0","0"
"171","plus","plus","plor-","もっと","more","3Rhot","0","0","0"
"172","plēnus","plēnus","plēn-","満杯、完全で、豊富で、寛大です","full,abundant,generous","1-2","0","0","0"
"173","plērus","plērus","plēraque","大部分、非常に多く、ほとんど、大多数","the greater part,very many,most,majority","irr","0","0","0"
"174","posterus","posterus","poster-","次に、後で、将来","next,later","1-2","0","0","0"
"176","potis","potis","pot-","強力で、可能で、可能","powerful,possible,able","3i","0","0","0"
"177","potēns","potēns","potēnt","強力で、強力で、可能","powerful,potent,able","3con","0","0","0"
"178","praesēns","praesēns","praesēnt","現在の","present,in,person,ready","3con","0","0","0"
"179","prior","prior","priōr-","以前、前、前、前、前","earlier,preceding,prior,former,previous","3pri","0","0","0"
"180","propinquus","propinquus","propinqu-","相対的、親族","relative,kindred","1-2","0","0","0"
"181","proprius","proprius","propri-","自分だけの、独特な","one's own,peculiar","1-2","0","0","0"
"182","prīmus","prīmus","prīm-","初め","first","1-2","0","0","0"
"183","prīnceps","prīnceps","cipis","まず、チーフ、リーダー、人、担当","first,chief,(as,subst.),leader,person,in charge","3s","0","0","0"
"184","prīvātus","prīvātus","prīvāt-","個人、民間","personal,private","1-2","0","0","0"
"185","pudicus","pudicus","pudic-","純粋、貞潔、控えめ","pure,chaste,modest","1-2","0","0","0"
"186","pulcher","pulcher","pulchr-","綺麗な、美しい、素晴らしい","handsome,beautiful,fine","1-2r","0","0","0"
"188","purus","purus","pur-","純粋な","pure","1-2","0","0","0"
"189","pār","pār","par-","等しい、のように","equal,like","3r","0","0","0"
"190","pūblicus","pūblicus","pūblic-","公共、州に属する、公衆","public,belonging to the state","1-2","0","0","0"
"191","qualis","qualis","qual-","どんな種類の","what,sort,of","3i","0","0","0"
"192","quantus","quantus","quant-","どのくらい素晴らしいですか？、どのくらいの大きさですか？、いくら","how,great?,how,large?","1-2","0","0","0"
"193","quot","quot","quot","どのように、多くの、として、多くの、として","how,many,as,many,as","-","0","0","0"
"194","recēns","recēns","recēnt-","新鮮な、新しい","fresh,new","3con","0","0","0"
"195","reliquus","reliquus","reliqu-","残り、残り","remaining,rest","1-2","0","0","0"
"196","reus","reus","re-","告発された、責任者","accused","1-2","0","0","0"
"197","rigidus","rigidus","rigid-","硬くて硬い","stiff,rigid","1-2","0","0","0"
"198","romanus","romanus","roman-","ローマ字、ラテン語","roman,latin","1-2","0","0","1"
"199","rārus","rārus","rār-","広い、離れている、緩い、薄い、まれな、めったにない","wide,apart,loose,thin,rare,seldom","1-2","0","0","0"
"200","rēctus","rēctus","rēct-","ストレート、ダイレクト","straight,direct","1-2","0","0","0"
"201","rēgius","rēgius","rēgi-","王立","kingly,royal","1-2","0","0","0"
"202","sacer","sacer","sacr-","聖なる、神聖な","holy,sacred","1-2r","0","0","0"
"203","saevus","saevus","saev-","激しい、残酷な、怒り狂う、憤慨","fierce,raging,wrathful","1-2","0","0","0"
"204","salvus","salvus","salv-","安全、健全","safe,sound","1-2","0","0","0"
"206","sapiēns","sapiēns","sapiēnt-","賢明で、賢明で、賢明で、賢者であり、哲学者である","wise,sensible,judicious,sage,philosopher","3con","0","0","0"
"207","saucius","saucius","sauci-","痛い、病気、負傷者","hurt,ill","1-2","0","0","0"
"208","scelestus","scelestus","scelest-","邪悪な、犯罪的","wicked","1-2","0","0","0"
"209","secundus","secundus","secund-","次の、好ましい、2番目","following,favorable,second","1-2","0","0","0"
"210","severus","severus","sever-","深刻な、深刻な、重度の","severe,serious","1-2","0","0","0"
"211","similis","similis","simil-","似ている","similar","3i","0","0","0"
"213","singulī","singulī","singulī","1つ、それぞれ","one,each","1-2","0","0","0"
"214","sinister","sinister","sinistr-","左","left","1-2r","0","0","0"
"215","socius","socius","soci-","友好的、同盟、社会、パートナー、同志、メンバー","friendly,allied,socius,partner,comrade","1-2","0","0","0"
"217","spatiosus","spatiosus","spatios-","広々とした、十分な、大きい","roomy,ample,large","1-2","0","0","0"
"218","stultus","stultus","stult-","馬鹿げた","foolish","1-2","0","0","0"
"219","summus","summus","summ-","最高の","greatest","1-2","0","0","0"
"220","superbus","superbus","superb-","圧倒的、誇り高き、高慢、誇りに思う","overbearing,proud,haughty,proud","1-2","0","0","0"
"221","superus","superus","super-","位置、その上、上に","situated,above,upper","1-2","0","0","0"
"222","suus","suus","su-","彼、彼女、その、彼ら","his,her,its,their","1-2","0","0","0"
"223","sānctus","sānctus","sānct-","神聖で不可侵","sacred,inviolable","1-2","0","0","0"
"224","sānus","sānus","sān-","健康、正気、健全、音、元気","healthy,sane,sound,sane","1-2","0","0","0"
"225","sēcūrus","sēcūrus","sēcūr-","無料、から、ケア、静か、不注意、簡単","free,from,care,tranquil,careless","1-2","0","0","0"
"226","sōlus","sōlus","sōl-","一人で、一つ、のみ","only,alone","1-2","0","0","0"
"228","tantus","tantus","tant-","とても素晴らしい、とてもたくさん、そのような量、そのような価格で、そのような価値のある","so great,so much,such a quantity,at such a price,of such worth","1-2","0","0","0"
"229","tardus","tardus","tard-","遅い、遅い、長引く","slow,sluggish,lingering","1-2","0","0","0"
"230","tenebricosus","tenebricosus","tenebricos-","暗い、闇","dark,gloomy","1-2","0","0","0"
"231","tener","tener","tener-","入札","tender","1-2r","0","0","0"
"232","tenuis","tenuis","tenu-","薄い、細かい、小さい","thin,fine,small","3i","0","0","0"
"233","territus","territus","territ-","怖い、怖い","terrified,scared","1-2","0","0","0"
"234","tertius","tertius","terti-","第3","third","1-2","0","0","0"
"235","timidus","timidus","timid-","臆病、腰抜け","timid","1-2","0","0","0"
"236","tot","tot","tot","だから、多くの、多くの","so,many,as,many","-","0","0","0"
"238","trīstis","trīstis","trīst-","悲しい、厳粛な、厳しい、暗い","sad,solemn,grim,gloomy","3i","0","0","0"
"239","turpis","turpis","turp-","醜い、見苦しい、恥ずべき","ugly,unsightly,disgraceful","3i","0","0","0"
"240","tuus","tuus","tu-","あなたの","your","1-2","0","0","0"
"241","tālis","tālis","tāl-","そのような","such","3i","0","0","0"
"242","tōtus","tōtus","tōt-","全体、全体","whole,entire","1-2","0","0","0"
"243","tūtus","tūtus","tūt-","安全な、保護","safe,protected","1-2","0","0","0"
"244","ultimus","ultimus","ultim-","最も遠い、最後の、最後の、最後の","farthest,final,last,ultimate","1-2","0","0","0"
"245","universus","universus","univers-","全て","all","1-2","0","0","0"
"246","uter","uter","utr-","どちらか、2つ、どちらか","which,of,two,either","1-2r","0","0","0"
"247","vacuus","vacuus","vacu-","空の","empty","1-2","0","0","0"
"248","vagus","vagus","vag-","さまよう、シフト、予測不可能な","wandering,shifting","1-2","0","0","0"
"249","validus","validus","valid-","強い","strong","1-2","0","0","0"
"250","vanus","vanus","van-","空っぽの、偽、欺瞞","empty,false,deceitful","1-2","0","0","0"
"251","varius","varius","vari-","さまざまな、多様な、異なる、変化する、変化する、","various,diverse,different,changing,varied","1-2","0","0","0"
"252","vehemens","vehemens","vehement-","暴力的、熾烈、エネルギッシュ","fierce,energetic","3con","0","0","0"
"253","venustus","venustus","venust-","魅力的、美しい","charming,attractive,beautiful","1-2","0","0","0"
"254","vester","vester","vestr-","あなたの","your","1-2r","0","0","0"
"255","vetus","vetus","veter-","年","old","3Rhot","0","0","0"
"256","vilis","vilis","vil-","安い、価値がない、貧しい、普通","cheap,worthless,poor,common","3i","0","0","0"
"257","virilis","virilis","viril-","男らしい","manly,of,man","3i","0","0","0"
"258","vivus","vivus","viv-","生きている、生きている","alive,living","1-2","0","0","0"
"259","volucer","volucer","volucr-","飛行、翼のある","flying","3r","0","0","0"
"260","vērus","vērus","vēr-","本当の、本当","real,true","1-2","0","0","0"
"261","vīcīnus","vīcīnus","vīcīn-","隣人、近く、近所の人","neighboring,near","1-2","0","0","0"
"262","ācer","ācer","ācr-","鋭い、刺すような、激しい、刺激的な、刺激的な、苦い","sharp,piercing,fierce,irritating,pungent,bitter","3r","0","0","0"
"263","ēgregius","ēgregius","ēgregi-","区別される、珍しい、優れた","distinguished,uncommon","1-2","0","0","0"
"264","īnferus","īnferus","īnfer-","低い、低い、最も低い","low,lower,lowest","1-2","0","0","0"
"265","ūllus","ūllus","ūll-","誰でも、どれか","any,anyone","1-2","0","0","0"
"266","ūnus","ūnus","ūn-","一つの","one","1-2","0","0","0"
"267","abacinus","abacinus","abacin-",,"abacus","1-2","0","0","0"
"268","abactius","abactius","abacti-","アバクタス","turned away","1-2","0","0","0"
"269","abascantus","abascantus","abascant-",,"abastant","1-2","0","0","0"
"270","abbreviatulus","abbreviatulus","abbreviatul-","省略形","abbreviated","1-2","0","0","0"
"271","abchasicus","abchasicus","abchasic-",,"Abkhazian","1-2","0","0","0"
"272","abderitanus","abderitanus","abderitan-","アブデラヌス","Abderitanus","1-2","0","0","0"
"273","abdicativus","abdicativus","abdicativ-","アブディケーティブ","abdication","1-2","0","0","0"
"274","abdicatorius","abdicatorius","abdicatori-","非難する","abdicater","1-2","0","0","0"
"275","abditivus","abditivus","abditiv-","隠れた","hidden","1-2","0","0","0"
"276","abductivus","abductivus","abductiv-","誘拐","abductor","1-2","0","0","0"
"277","abecedarius","abecedarius","abecedari-","アルファベット順","alphabet","1-2","0","0","0"
"278","abiegnus","abiegnus","abiegn-","モミの木","spruce","1-2","0","0","0"
"279","abietarius","abietarius","abietari-","大工","fir tree","1-2","0","0","0"
"280","abietifolius","abietifolius","abietifoli-",,"fir trees","1-2","0","0","0"
"281","abietinus","abietinus","abietin-","モミの木","fir tree","1-2","0","0","0"
"282","abiudicativus","abiudicativus","abiudicativ-","裁定","arbitrator","1-2","0","0","0"
"283","abjudicativus","abjudicativus","abjudicativ-","裁定","adjudicative","1-2","0","0","0"
"284","ablativus","ablativus","ablativ-","奪格","ablative","1-2","0","0","0"
"285","ablutivus","ablutivus","ablutiv-","洗浄","ablution","1-2","0","0","0"
"286","abnegativus","abnegativus","abnegativ-","ネガティブ","negative","1-2","0","0","0"
"287","abnutivus","abnutivus","abnutiv-",,"disobedient","1-2","0","0","0"
"288","abominosus","abominosus","abominos-","忌まわしい","abominable","1-2","0","0","0"
"289","aborigineus","aborigineus","aborigine-","アボリジニウス","aboriginal","1-2","0","0","0"
"290","aboriginus","aboriginus","aborigin-","アボリジヌス","aboriginal","1-2","0","0","0"
"291","aborsus","aborsus","abors-","中絶","abhorrence","1-2","0","0","0"
"292","abortivus","abortivus","abortiv-","タイムリーでない","abortive","1-2","0","0","0"
"293","abrelictus","abrelictus","abrelict-","放棄された","abandoned","1-2","0","0","0"
"294","abrotanifolius","abrotanifolius","abrotanifoli-",,"abrotanifolius","1-2","0","0","0"
"295","abscisus","abscisus","abscis-","中断した","cut off","1-2","0","0","0"
"296","absconditus","absconditus","abscondit-","隠された","hidden","1-2","0","0","0"
"297","absconsus","absconsus","abscons-","隠れた","unsettled","1-2","0","0","0"
"298","absentivus","absentivus","absentiv-","不在","absent","1-2","0","0","0"
"299","absidatus","absidatus","absidat-","人里離れた","alienated","1-2","0","0","0"
"300","absinthiatus","absinthiatus","absinthiat-","アブサン","absinthe","1-2","0","0","0"
"301","absinthifolius","absinthifolius","absinthifoli-",,"absinthe","1-2","0","0","0"
"302","absitus","absitus","absit-","隠れた","away","1-2","0","0","0"
"303","absolutorius","absolutorius","absolutori-","免罪","absolutist","1-2","0","0","0"
"304","absonus","absonus","abson-","不器用","absence of sound","1-2","0","0","0"
"305","absortus","absortus","absort-","飲み込まれた","absorbed","1-2","0","0","0"
"306","abstemius","abstemius","abstemi-","不器用","abstinence","1-2","0","0","0"
"307","abstrusus","abstrusus","abstrus-","隠れた","abstruse","1-2","0","0","0"
"309","absus","absus","abs-","アブサス","away","1-2","0","0","0"
"310","abundiflorus","abundiflorus","abundiflor-","豊富","profuse flower","1-2","0","0","0"
"311","abundus","abundus","abund-","豊富","abundant","1-2","0","0","0"
"312","abusivus","abusivus","abusiv-","見当違い","abusive","1-2","0","0","0"
"313","abydenus","abydenus","abyden-","アビュデュノス","Abydenum","1-2","0","0","0"
"314","abyssicolus","abyssicolus","abyssicol-","アビシコ","abyssal","1-2","0","0","0"
"315","abyssinicus","abyssinicus","abyssinic-",,"Abyssinian","1-2","0","0","0"
"316","acaciifolius","acaciifolius","acaciifoli-",,"acaciifolius","1-2","0","0","0"
"317","academicus","academicus","academic-","アカデミック","academic","1-2","0","0","0"
"318","acalyphaceus","acalyphaceus","acalyphace-",,"acalyphaceus","1-2","0","0","0"
"319","acanthicarpus","acanthicarpus","acanthicarp-",,"acanthicarpus","1-2","0","0","0"
"320","acanthifolius","acanthifolius","acanthifoli-",,"acanthifolius","1-2","0","0","0"
"321","acanthinus","acanthinus","acanthin-",,"acanthinus","1-2","0","0","0"
"322","acanthius","acanthius","acanthi-","アカンティウス","acanthus","1-2","0","0","0"
"323","acanthocarpus","acanthocarpus","acanthocarp-","アカントカルプス","acanthocarpus","1-2","0","0","0"
"324","acanthocladus","acanthocladus","acanthoclad-","アカントクラダス","acanthocladus","1-2","0","0","0"
"325","acanthocomus","acanthocomus","acanthocom-","アカントコムス","acanthocomus","1-2","0","0","0"
"326","acanthodontus","acanthodontus","acanthodont-","アカントドン","acanthodon","1-2","0","0","0"
