30172,"bot","bot","bot-",ボット,bot,Masculine-Animate,2,0,0,0
30173,"boć","boć","boć-",なぜなら,because,Masculine-Animate,2p,0,0,0
30174,"brodacz","brodacz","brodacz-",あごひげを生やした男,bearded man,Masculine-Animate,2p1,0,0,0
30175,"brodawnik","brodawnik","brodawnik-",疣贅,wart,Masculine-Animate,2k,0,0,0
30176,"brodziec","brodziec","brodzc-",サンドパイパー,sandpiper,Masculine-Animate,2p1,0,0,0
30177,"brojler","brojler","brojler-",ブロイラー,broiler,Masculine-Animate,2,0,0,0
30178,"browar","browar","browar-",醸造所,brewery,Masculine-Animate,2,0,0,0
30179,"browek","browek","browk-",額,brow,Masculine-Animate,2k,0,0,0
30180,"browiec","browiec","browc-",醸造所,brewery,Masculine-Animate,2p1,0,0,0
30181,"brydż","brydż","brydż-",橋,bridge,Masculine-Animate,2p1,0,0,0
30182,"bryzgun","bryzgun","bryzgun-",スプラッシュ,splash,Masculine-Animate,2,0,0,0
30183,"bryłonosek","bryłonosek","bryłonosk-",団子,dumpling,Masculine-Animate,2k,0,0,0
30184,"brzegowiec","brzegowiec","brzegowc-",海岸線,shoreline,Masculine-Animate,2p1,0,0,0
30185,"brzmik","brzmik","brzmik-",音,sound,Masculine-Animate,2k,0,0,0
30186,"brzuchonóg","brzuchonóg","brzuchonóg-",胃ポッド,gastropod,Masculine-Animate,2k,0,0,0
30187,"brzęczek","brzęczek","brzęczk-",ブザー,buzzer,Masculine-Animate,2k,0,0,0
30188,"buc","buc","buc-",バズ,buzz,Masculine-Animate,2p1,0,0,0
30189,"bucefał","bucefał","bucefał-",充電器,charger,Masculine-Animate,2,0,0,0
30190,"buhaj","buhaj","buhaj-",ブル,bull,Masculine-Animate,2p,0,0,0
30191,"buldog","buldog","buldog-",ブルドッグ,bulldog,Masculine-Animate,2k,0,0,0
30192,"burak","burak","burak-",ビートルート,beetroot,Masculine-Animate,2k,0,0,0
30193,"burek","burek","burk-",モングレル,mongrel,Masculine-Animate,2k,0,0,0
30194,"bury","bury","bur-",埋め込む,bury,Masculine-Animate,2,0,0,0
30195,"burzyk","burzyk","burzyk-",嵐,the storm,Masculine-Animate,2k,0,0,0
30196,"bus","bus","bus-",バス,bus,Masculine-Animate,2,0,0,0
30197,"busiek","busiek","busik-",Busiek,busiek,Masculine-Animate,2k,0,0,0
30198,"busion","busion","busion-",忙しい,busion,Masculine-Animate,2,0,0,0
30199,"buziak","buziak","buziak-",接吻,kiss,Masculine-Animate,2k,0,0,0
30200,"byczek","byczek","byczk-",ブロック,bullock,Masculine-Animate,2k,0,0,0
30201,"bydlak","bydlak","bydlak-",野蛮人,brute,Masculine-Animate,2k,0,0,0
30202,"bydleń","bydleń","bydleń-",牛,cattle,Masculine-Animate,2p,0,0,0
30203,"Byk","Byk","Byk-",ブル,Bull,Masculine-Animate,2k,0,0,0
30204,"byk","byk","byk-",ブル,bull,Masculine-Animate,2k,0,0,0
30205,"bykowiec","bykowiec","bykowc-",ブロック,bullock,Masculine-Animate,2p1,0,0,0
30206,"bystrzyk","bystrzyk","bystrzyk-",急流,rapids,Masculine-Animate,2k,0,0,0
30207,"bzik","bzik","bzik-",エキセントリック,eccentric,Masculine-Animate,2k,0,0,0
30208,"bzyg","bzyg","bzyg-",ホバー,hover,Masculine-Animate,2k,0,0,0
30209,"bóbr","bóbr","bóbr-",ビーバー,beaver,Masculine-Animate,2,0,0,0
30210,"bąbel","bąbel","bąbel-",バブル,bubble,Masculine-Animate,2p,0,0,0
30211,"bąblowiec","bąblowiec","bąblowc-",エキノコッカス,echinococcus,Masculine-Animate,2p1,0,0,0
30212,"bączek","bączek","bączk-",スピニングトップ,spinning top,Masculine-Animate,2k,0,0,0
30213,"bąk","bąk","bąk-",タンク,tank,Masculine-Animate,2k,0,0,0
30214,"bąkojad","bąkojad","bąkojad-",馬を食べる人,horse-eater,Masculine-Animate,2,0,0,0
30215,"bękart","bękart","bękart-",子なし,bastard,Masculine-Animate,2,0,0,0
30216,"bławatnik","bławatnik","bławatnik-",マーサー,mercer,Masculine-Animate,2k,0,0,0
30217,"bławatowiec","bławatowiec","bławatowc-",コーンフラワー,cornflower,Masculine-Animate,2p1,0,0,0
30218,"błotniak","błotniak","błotniak-",ハリアー,harrier,Masculine-Animate,2k,0,0,0
30219,"błyszczyk","błyszczyk","błyszczyk-",リップグロス,lip gloss,Masculine-Animate,2k,0,0,0
30220,"cap","cap","cap-",キャップ,cap,Masculine-Animate,2,0,0,0
30221,"całus","całus","całus-",接吻,kiss,Masculine-Animate,2,0,0,0
30222,"cefal","cefal","cefal-",ボラ,mullet,Masculine-Animate,2p,0,0,0
30223,"cel","cel","cel-",目的,objective,Masculine-Animate,2p,0,0,0
30224,"cent","cent","cent-",セント,cent,Masculine-Animate,2,0,0,0
30225,"charcik","charcik","charcik-",グレイハウンド,greyhound,Masculine-Animate,2k,0,0,0
30226,"chart","chart","chart-",グレイハウンド,greyhound,Masculine-Animate,2,0,0,0
30227,"chaus","chaus","chaus-",チャウス,chaus,Masculine-Animate,2,0,0,0
30228,"cherub","cherub","cherub-",ケルブ,cherub,Masculine-Animate,2,0,0,0
30229,"cherubin","cherubin","cherubin-",ケルブ,cherub,Masculine-Animate,2,0,0,0
30230,"cherubinek","cherubinek","cherubink-",ケルビム,cherubim,Masculine-Animate,2k,0,0,0
30231,"chińczyk","chińczyk","chińczyk-",中国語,Chinese,Masculine-Animate,2k,0,0,0
30232,"chlor","chlor","chlor-",塩素,chlorine,Masculine-Animate,2,0,0,0
30233,"chmiel","chmiel","chmiel-",ホップ,hop,Masculine-Animate,2p,0,0,0
30234,"chochlik","chochlik","chochlik-",ピクシー,pixie,Masculine-Animate,2k,0,0,0
30235,"chochoł","chochoł","chochoł-",マルチ,mulch,Masculine-Animate,2,0,0,0
30236,"chomiczek","chomiczek","chomiczk-",ハムスター,hamster,Masculine-Animate,2k,0,0,0
30237,"chomiec","chomiec","chomc-",ハムスター,hamster,Masculine-Animate,2p1,0,0,0
30238,"chomik","chomik","chomik-",ハムスター,hamster,Masculine-Animate,2k,0,0,0
30239,"chowaniec","chowaniec","chowanc-",見慣れた,familiar,Masculine-Animate,2p1,0,0,0
30240,"chowany","chowany","chowan-",隠れた,hidden,Masculine-Animate,2,0,0,0
30241,"chrabąszcz","chrabąszcz","chrabąszcz-",コックチェーファー,cockchafer,Masculine-Animate,2p1,0,0,0
30242,"chrobak","chrobak","chrobak-",クロバク,chrobak,Masculine-Animate,2k,0,0,0
30243,"chrobotek","chrobotek","chrobotk-",モス,moss,Masculine-Animate,2k,0,0,0
30244,"chruściel","chruściel","chruściel-",レール,rail,Masculine-Animate,2p,0,0,0
30245,"chruścik","chruścik","chruścik-",クッキー,cookie,Masculine-Animate,2k,0,0,0
30246,"chrząszcz","chrząszcz","chrząszcz-",甲虫,beetle,Masculine-Animate,2p1,0,0,0
30247,"chudziec","chudziec","chudzc-",薄い,thin,Masculine-Animate,2p1,0,0,0
30248,"chuj","chuj","chuj-",ディック,dick,Masculine-Animate,2p,0,0,0
30249,"chutliwiec","chutliwiec","chutliwc-",chutliwiec,chutliwiec,Masculine-Animate,2p1,0,0,0
30250,"chwat","chwat","chwat-",刃,blade,Masculine-Animate,2,0,0,0
30251,"cieciornik","cieciornik","cieciornik-",ヒヨコマメ,chickpeas,Masculine-Animate,2k,0,0,0
30252,"cielaczek","cielaczek","cielaczk-",ふくらはぎ,calf,Masculine-Animate,2k,0,0,0
30253,"cielak","cielak","cielak-",ふくらはぎ,calf,Masculine-Animate,2k,0,0,0
30254,"cielec","cielec","cielec-",ふくらはぎ,calf,Masculine-Animate,2p1,0,0,0
30255,"ciemnolubek","ciemnolubek","ciemnolubk-",ダークブレスト,dark-breasted,Masculine-Animate,2k,0,0,0
30256,"cierniczek","cierniczek","cierniczk-",スティックルバック,the stickleback,Masculine-Animate,2k,0,0,0
30257,"ciernik","ciernik","ciernik-",スティックルバック,stickleback,Masculine-Animate,2k,0,0,0
30258,"cietrzew","cietrzew","cietrzew-",黒グラウス,black grouse,Masculine-Animate,2,0,0,0
30259,"ciort","ciort","ciort-",ciort,ciort,Masculine-Animate,2,0,0,0
30260,"ciołek","ciołek","ciołk-",ごみ,the litter,Masculine-Animate,2k,0,0,0
30261,"cirrus","cirrus","cirrus-",サーラス,cirrus,Masculine-Animate,2,0,0,0
30262,"cmuk","cmuk","cmuk-",cmuk,cmuk,Masculine-Animate,2k,0,0,0
30263,"cukierek","cukierek","cukierk-",キャンディー,candy,Masculine-Animate,2k,0,0,0
30264,"cukrzyk","cukrzyk","cukrzyk-",糖尿病,diabetic,Masculine-Animate,2k,0,0,0
30265,"cyborg","cyborg","cyborg-",サイボーグ,cyborg,Masculine-Animate,2k,0,0,0
30266,"cyjon","cyjon","cyjon-",cyon,cyon,Masculine-Animate,2,0,0,0
30267,"cyklop","cyklop","cyklop-",サイクロプス,Cyclops,Masculine-Animate,2,0,0,0
30268,"cyngiel","cyngiel","cyngiel-",引き金,trigger,Masculine-Animate,2p,0,0,0
30269,"czapecznik","czapecznik","czapecznik-",帽子,hat,Masculine-Animate,2k,0,0,0
30270,"czardasz","czardasz","czardasz-",czardas,czardas,Masculine-Animate,2p1,0,0,0
30271,"czarniak","czarniak","czarniak-",saithe,saithe,Masculine-Animate,2k,0,0,0
30272,"czarnogłów","czarnogłów","czarnogłow-",ブラックヘッド,blackheads,Masculine-Animate,2,0,0,0
30273,"czart","czart","czart-",悪魔,devil,Masculine-Animate,2,0,0,0
30274,"czempion","czempion","czempion-",チャンピオン,champion,Masculine-Animate,2,0,0,0
30275,"czerw","czerw","czerw-",六月,June,Masculine-Animate,2,0,0,0
30276,"czerwiec","czerwiec","czerwc-",六月,June,Masculine-Animate,2p1,0,0,0
30277,"czerwonak","czerwonak","czerwonak-",フラミンゴ,flamingo,Masculine-Animate,2k,0,0,0
30278,"czerwony","czerwony","czerwon-",赤,red,Masculine-Animate,2,0,0,0
30279,"czop","czop","czop-",プラグ,plug,Masculine-Animate,2,0,0,0
30280,"czort","czort","czort-",悪魔,devil,Masculine-Animate,2,0,0,0
30281,"czołgot","czołgot","czołgot-",クロール,crawl,Masculine-Animate,2,0,0,0
30282,"czternastolatek","czternastolatek","czternastolatk-",14歳,fourteen years old,Masculine-Animate,2k,0,0,0
30283,"czterolatek","czterolatek","czterolatk-",4歳,four-year-old,Masculine-Animate,2k,0,0,0
30284,"czubak","czubak","czubak-",チャブ,chub,Masculine-Animate,2k,0,0,0
30285,"czułkowiec","czułkowiec","czułkowc-",触手,feeler,Masculine-Animate,2p1,0,0,0
30286,"czworaczek","czworaczek","czworaczk-",四重,quadruple,Masculine-Animate,2k,0,0,0
30287,"czworonóg","czworonóg","czworonóg-",4倍,quadruped,Masculine-Animate,2k,0,0,0
30288,"czyż","czyż","czyż-",それは...ですか,is it,Masculine-Animate,2p1,0,0,0
30289,"czyżyk","czyżyk","czyżyk-",siskin,siskin,Masculine-Animate,2k,0,0,0
30290,"dachowiec","dachowiec","dachowc-",dachowiec,dachowiec,Masculine-Animate,2p1,0,0,0
30291,"daktyl","daktyl","daktyl-",ダクチル,dactyl,Masculine-Animate,2p,0,0,0
30292,"dalmatyńczyk","dalmatyńczyk","dalmatyńczyk-",ダルマチア人,Dalmatian,Masculine-Animate,2k,0,0,0
30293,"daniel","daniel","daniel-",ダニエル,daniel,Masculine-Animate,2p,0,0,0
30294,"darownik","darownik","darownik-",ドナー,donor,Masculine-Animate,2k,0,0,0
30295,"delfin","delfin","delfin-",イルカ,Dolphin,Masculine-Animate,2,0,0,0
