"58","βοηθέω",βοηθέ,βοηθησ,,0,1,誰かを助ける、助ける、手伝う,"to help somebody, to aid, to assist",0,0,0,0,0,0
"1141","φλέω",φλέ,φλησ,,0,1,"溢れ出る, 溢れ出る, 溢れ出る, 湧き出る, おしゃべりで溢れる, ぼんやりおしゃべりする","to overflow, to teem, to abound, to gush, to overflow with talk, to chat idly",0,0,0,0,0,0
"1149","φρέω",φρέ,φρησ,,0,1,運ぶ、運ぶ,"to bring, to carry",0,0,0,0,0,0
"1844","ἠθέω",ἠθέ,ἠθησ,,0,1,濾す、漉す,"to sift, to strain",0,0,0,0,0,0
"1","έπω",έπ,-,,0,1,話す、言う,"to speak, to say",0,0,0,1,1,1
"2","αἰδέομαι",αἰδέ,αἰδέσ,,0,1,恥じる、恐れる,"to be ashamed, to fear",1,0,0,0,0,0
"28","βαθύνω",βᾰθῡ́ν,βᾰθῡ́ν,,1,1,深くする、くり抜く、掘る、深くなる、深くなる、三次元を加える、深く沈む、崩れる、主題に深く入り込む,"to deepen, to hollow out, to dig, to become deep, to be deepened, to add a third dimension, to sink deep, to crumble, to go deeply into subject",0,0,0,0,0,0
"32","βαρύνω",βαρύν,βᾰρῡ́ν,,1,1,重くする、抑圧する、抑圧する、重くなる、疲れる、抑圧される、抑圧する、疲れる、苦しむ、重大なアクセントでマークする,"to weigh down, to oppress, to depress, to be heavy, to weary, to oppressed, to oppress, to weary, to afflict, to mark with grave accent",0,0,0,0,1,0
"148","δαδύσσομαι",δαδύσσ,-,,0,1,気を散らす,"to be distracted",1,0,0,1,1,1
"306","θρύπτω",θρύπτ,θρῠ́ψ,,0,1,バラバラになる、粉々になる、散らばる、衰弱する、衰弱する、無人になる、気まぐれになる、暴動を起こす、道徳的な弱さを示す、恥ずかしがり屋で無愛想になる、くつわを張る、物事にうぬぼれる 物事をうぬぼれる,"to break in pieces, to shatter,  to be dispersed,  to enfeeble, to be enervated, to be unmanned, to wanton, to riot, to display moral weakness, to be coy and prudish, to bridle up, to grow conceited in thing, to grow conceited of thing",0,0,0,0,0,0
"309","θωρήσσω",θωρήσσ,θωρήξ,,0,1,胸当てで武装する,"to arm with breastplate",0,0,0,0,1,0
"311","θύνω",θύν,-,,0,1,駆けつける,"to rush along",0,0,0,1,1,1
"312","θύω",θύ,θῡ́σ,,0,1,生け贄にささげる、殺す、燃やす、焼身する、殺す、虐殺する、生け贄にささげる、相談する、祝う,"to offer in sacrifice, to slay, to burn, to immolate, to kill, to slaughter, to cause to be sacrificed, to consult, to celebrate",0,0,0,0,0,0
"606","μύω",μύ,μῠ́σ,,0,1,閉める、閉める、閉める,"to close, to shut, to be shut",0,0,0,0,0,0
"235","δύνω",δύν,δῠ́,,1,1,突っ込む、入り込む、入り込む,"to plunge, to get into, to enter",0,0,0,0,0,0
"236","δύω",δύ,δῠ́,,1,1,突っ込む、入り込む、入り込む,"to plunge, to get into, to enter",0,0,0,0,0,0
"365","καταδύω",δύ,δῠ́,κατα,1,1,降りる、入る、沈む、沈む、着る,"to go down into, to enter, to cause to sink, to set, to put on",0,0,0,0,0,0
"1408","ἀποδύω",δύ,δῠ́,ἀπο,1,1,剥ぎ取る,"to strip off",0,0,0,0,0,0
"1615","ἐκδύω",δύ,δῠ́,ἐκ,1,1,脱ぐ、取り除く、剥がす,"to take off, to remove, to strip",0,0,0,0,0,0
"1669","ἐνδύω",δύ,δῠ́,ἐν,1,1,入る、着る、着る、入る、沈む、着る,"to go into, to put on, to wear, to enter, to sink in, to clothe",0,0,0,0,0,0
"1193","χόω",χοῦ,χώσ,,0,1,吐く、盛る,"to throw up, to heap up",0,0,0,0,0,0
"1546","ἀρόω",ἀροῦ,ἀρώσ,,0,1,耕す、耕す、種をまく、生む、耕作の実を楽しむ,"to plow, to till, to sow, to beget, to enjoy fruits of tillage",0,0,0,0,1,0
"1631","ἐκρέω",ἐκρέ,ἐκρησ,,0,1,流れ出る、流れ出る、落ちる、実を結ぶ、溶ける、落ちる、消える、流される、落ちる,"to flow out, to flow forth, to fall off, to shed fruit, to melt away, to fall away, to disappear, to shed, to let fall",0,0,0,0,0,0
"5","αἰσχύνω",αἰσχύν,αἰσχῡ́ν,,1,1,恥をかかせる、恥じる,"to disgrace, to be ashamed",0,0,0,0,1,0
"11","αἱρῶ",αἱρ,ἕλ,,1,1,取る、つかむ、つかむ、勝つ、得る、確信する、確信を勝ち取る、心で把握する、理解する、自分で取る、選択する、選択する、好む,"to take, to grasp, to seize, to win, to gain, to convict, to win conviction, to grasp with mind, to understand, to take for oneself, to choose, to select, to prefer",0,0,0,0,0,0
"138","δέω",δέ,δησ,,0,4,縛る、縛る、縛る、束縛する,"to bind, to tie, to fasten, to fetter ",0,0,0,0,0,0
"275","ζέω",ζέ,ζησ,,0,4,沸騰する、沸騰する、泡立つ、加熱する,"to boil, to seethe, to bubble, to heat",0,0,0,0,0,0
"288","θέω",θέ,θησ,,0,4,速く走る、飛ぶ,"to run fast, to fly",0,0,0,0,0,0
"611","νέω",νέ,νησ,,0,4,泳ぐ、浮かぶ,"to swim, to float",0,0,0,0,0,0
"1164","χέω",χέ,χησ,,0,4,注ぐ、散らす、流す,"to pour, to scatter, to shed",0,0,0,0,0,0
"1321","ἀνθέω",ἀνθέ,ἀνθησ,,0,4,開花する、開花する,"to flower, to blossom",0,0,0,0,0,0
"1995","ῥέω",ῥέ,ῥησ,,0,4,流れる、流れる、流れる、流れ出る、流れる、注ぐ,"to flow, to stream, to run, to gush, to let flow, to pour",0,0,0,0,0,0
"22","βάπτω",βάπτ,βάψ,,0,4,浸す、浸す、染める、着色する、洗礼を施す,"to dip, to submerge, to dye, to colour, to baptise",0,0,0,0,0,0
"24","βήσσω",βήσσ,βήξ,,0,4,咳をする,"to cough",0,0,0,0,1,0
"25","βήττω",βήττ,βήξ,,0,4,咳をする,"to cough",0,0,0,0,1,0
"26","βαίνω",βαίν,β,,1,4,行く、踏む、徒歩で移動する、乗る、出発する、立ち去る、立つ、どこかにいる、誰かを降ろさせる,"to go, to step, to move on foot, to mount, to depart, to go away, to stand, to be somewhere, to make someone dismount",0,0,0,0,0,0
"30","βαμβαίνω",βαμβαίν,-,,1,4,歯ぎしりをする、どもる,"to chatter with teeth, to stammer",0,0,0,1,1,1
"232","δρύπτω",δρῠ́πτ,δρῠ́ψ,,0,4,引き裂く、はぎ取る、引き裂く,"to tear, to strip, to lacerate",0,0,0,0,0,0
"233","δρώπτω",δρώπτ,-,,0,4,見る,"to look",0,0,0,1,1,1
"177","διαβαίνω",βαίν,β,δια,1,4,歩く、足を離して歩く、足を離して立つ、渡る、通り過ぎる、渡る、ベストライド、決断する、家に帰る、影響を与える,"to stride, to walk with legs apart, to stand with legs apart, to step across, to pass over,  to cross over, to bestride, to decide, to come home to, to affect",0,0,0,0,0,0
"242","εἰσβαίνω",βαίν,β,εἰσ,1,4,乗船する、船に乗る,"to embark, to board ship",0,0,0,0,0,0
"362","καταβαίνω",βαίν,β,κατα,1,4,降りる、降りる、降りる,"to step down, to go down, to come down",0,0,0,0,0,0
"643","ξυμβαίνω",βαίν,β,ξυμ,1,4,一緒に立つ、団結する、同意する、同意する、実現する、脱落する、起こる,"to stand with feet together, to come together, to come to agreement, to come to terms, to come to pass, to fall out, to happen",0,0,0,0,0,0
"840","προβαίνω",βαίν,β,προ,1,4,踏む、踏み出す、前進する、前進する、前進する、進む、前に進む、踏み越える,"to step on, to step forward, to advance, to advance, to proceed, to go before, to overstep",0,0,0,0,0,0
"1014","συμβαίνω",βαίν,β,συμ,1,4,一緒に立つ、団結する、同意する、同意する、実現する、脱落する、起こる,"to stand with feet together, to come together, to come to agreement, to come to terms, to come to pass, to fall out, to happen",0,0,0,1,0,0
"1263","ἀμβαίνω",βαίν,β,ἀμ,1,4,上がる、乗る、出る、戻る,"to go up, to mount, to turn out, to go back",0,0,0,0,0,0
"1271","ἀμφιβαίνω",βαίν,β,ἀμφι,1,4,取り囲む、守る,"to surround, to protect",0,0,0,0,0,0
"1288","ἀναβαίνω",βαίν,β,ἀνα,1,4,上がる、乗る、出る、戻る,"to go up, to mount, to turn out, to go back",0,0,0,0,0,0
"1403","ἀποβαίνω",βαίν,β,ἀπο,1,4,去る、出発する、出発する、戦車から降りる、船から降りる,"to go away, to depart, to leave, to alight from chariot, to disembark from ship",0,0,0,0,0,0
"1730","ἐπιβαίνω",βαίν,β,ἐπι,1,4,乗る、乗り込む、乗り込む,"to get on, to board, to mount",0,0,0,0,0,0
"155","δαρδαίνω",δαρδαίν,δαρδαν,,0,4,汚す、汚染する,"to stain, to sully, to defile, to pollute",0,1,0,1,1,1
"147","δαγκάνω",δαγκάν,-,,0,7,噛む,"to bite",0,0,0,1,1,1
"4","αἰσθάνομαι",αἰσθάν,αἴσθ,,1,7,気づく、理解する、気づく、理解する、学ぶ,"to perceive, to apprehend, to notice, to understand, to learn",0,0,0,0,0,0
"12","αἴθω",,,,8,8,,,8,8,8,8,8,8
"13","αἴνυμαι",,,,8,8,,,8,8,8,8,8,8
"14","αἴρω",,,,8,8,,,8,8,8,8,8,8
"17","αὐξάνω",,,,8,8,,,8,8,8,8,8,8
"18","αὔξω",,,,8,8,,,8,8,8,8,8,8
"19","αὔω",,,,8,8,,,8,8,8,8,8,8
"37","βδάλλω",,,,8,8,,,8,8,8,8,8,8
"47","βλάπτω",,,,8,8,,,8,8,8,8,8,8
"48","βλέπω",,,,8,8,,,8,8,8,8,8,8
"49","βλίσσω",,,,8,8,,,8,8,8,8,8,8
"50","βλίττω",,,,8,8,,,8,8,8,8,8,8
"51","βλαστάνω",,,,8,8,,,8,8,8,8,8,8
"53","βλεμεαίνω",,,,8,8,,,8,8,8,8,8,8
"54","βλύζω",,,,8,8,,,8,8,8,8,8,8
"55","βλύω",,,,8,8,,,8,8,8,8,8,8
"59","βοηθῶ",,,,8,8,,,8,8,8,8,8,8
"61","βούλομαι",,,,8,8,,,8,8,8,8,8,8
"62","βράσσω",,,,8,8,,,8,8,8,8,8,8
"63","βράχε",,,,8,8,,,8,8,8,8,8,8
"64","βρέμω",,,,8,8,,,8,8,8,8,8,8
"65","βρέχω",,,,8,8,,,8,8,8,8,8,8
"66","βραδύνω",,,,8,8,,,8,8,8,8,8,8
"67","βραχύνω",,,,8,8,,,8,8,8,8,8,8
"69","βρύκω",,,,8,8,,,8,8,8,8,8,8
"70","βρύχω",,,,8,8,,,8,8,8,8,8,8
"71","βρύω",,,,8,8,,,8,8,8,8,8,8
"77","γέγωνα",,,,8,8,,,8,8,8,8,8,8
"78","γέντο",,,,8,8,,,8,8,8,8,8,8
"79","γίγνομαι",,,,8,8,,,8,8,8,8,8,8
"80","γίνομαι",,,,8,8,,,8,8,8,8,8,8
"81","γαίω",,,,8,8,,,8,8,8,8,8,8
"85","γείνομαι",,,,8,8,,,8,8,8,8,8,8
"120","γλύφω",,,,8,8,,,8,8,8,8,8,8
"121","γνάμπτω",,,,8,8,,,8,8,8,8,8,8
"124","γογγύζω",,,,8,8,,,8,8,8,8,8,8
"126","γράφω",,,,8,8,,,8,8,8,8,8,8
"130","δάκνω",,,,8,8,,,8,8,8,8,8,8
"131","δάμνημι",,,,8,8,,,8,8,8,8,8,8
"132","δάπτω",,,,8,8,,,8,8,8,8,8,8
"133","δέμω",,,,8,8,,,8,8,8,8,8,8
"134","δέρκομαι",,,,8,8,,,8,8,8,8,8,8
"135","δέρω",,,,8,8,,,8,8,8,8,8,8
"136","δέφω",,,,8,8,,,8,8,8,8,8,8
"137","δέχομαι",,,,8,8,,,8,8,8,8,8,8
"139","δήω",,,,8,8,,,8,8,8,8,8,8
"140","δίδω",,,,8,8,,,8,8,8,8,8,8
"141","δίδωμι",,,,8,8,,,8,8,8,8,8,8
"142","δίζημαι",,,,8,8,,,8,8,8,8,8,8
"143","δίω",,,,8,8,,,8,8,8,8,8,8
"144","δαΐζω",,,,8,8,,,8,8,8,8,8,8
"145","δαίνυμι",,,,8,8,,,8,8,8,8,8,8
"146","δαίω",,,,8,8,,,8,8,8,8,8,8
"150","δακρύω",,,,8,8,,,8,8,8,8,8,8
"154","δαρδάπτω",,,,8,8,,,8,8,8,8,8,8
"156","δαρθάνω",,,,8,8,,,8,8,8,8,8,8
"158","δείδω",,,,8,8,,,8,8,8,8,8,8
"159","δείκνυμι",,,,8,8,,,8,8,8,8,8,8
"161","δεικνύω",,,,8,8,,,8,8,8,8,8,8
"163","δενδίλλω",,,,8,8,,,8,8,8,8,8,8
"165","δεῖ",,,,8,8,,,8,8,8,8,8,8
"168","δηλώσομεν",,,,8,8,,,8,8,8,8,8,8
"171","διέπω",,,,8,8,,,8,8,8,8,8,8
"172","διέρχομαι",,,,8,8,,,8,8,8,8,8,8
"173","διέσσυτο",,,,8,8,,,8,8,8,8,8,8
"174","διίστημι",,,,8,8,,,8,8,8,8,8,8
"175","διαίρω",,,,8,8,,,8,8,8,8,8,8
"178","διαγίγνομαι",,,,8,8,,,8,8,8,8,8,8
"179","διαγωνίζομαι",,,,8,8,,,8,8,8,8,8,8
"181","διαζώννυμι",,,,8,8,,,8,8,8,8,8,8
"186","διακρίνω",,,,8,8,,,8,8,8,8,8,8
"187","διακρύπτω",,,,8,8,,,8,8,8,8,8,8
"188","διαλέγομαι",,,,8,8,,,8,8,8,8,8,8
"190","διαλογίζομαι",,,,8,8,,,8,8,8,8,8,8
"191","διαλύω",,,,8,8,,,8,8,8,8,8,8
"192","διαμένω",,,,8,8,,,8,8,8,8,8,8
"193","διαμηνύω",,,,8,8,,,8,8,8,8,8,8
"197","διανύω",,,,8,8,,,8,8,8,8,8,8
"198","διαπέρθω",,,,8,8,,,8,8,8,8,8,8
"201","διαπυνθάνομαι",,,,8,8,,,8,8,8,8,8,8
"203","διασεύομαι",,,,8,8,,,8,8,8,8,8,8
"204","διασκέπτομαι",,,,8,8,,,8,8,8,8,8,8
"206","διασπείρω",,,,8,8,,,8,8,8,8,8,8
"207","διατίθημι",,,,8,8,,,8,8,8,8,8,8
"209","διατρίβω",,,,8,8,,,8,8,8,8,8,8
"210","διαφέρω",,,,8,8,,,8,8,8,8,8,8
"211","διαφαίνω",,,,8,8,,,8,8,8,8,8,8
"212","διαφθείρω",,,,8,8,,,8,8,8,8,8,8
"216","διαχύνω",,,,8,8,,,8,8,8,8,8,8
"223","διώκω",,,,8,8,,,8,8,8,8,8,8
"230","δράσσομαι",,,,8,8,,,8,8,8,8,8,8
"238","εἰλύω",,,,8,8,,,8,8,8,8,8,8
"239","εἰμί",,,,8,8,,,8,8,8,8,8,8
"240","εἰσέρχομαι",,,,8,8,,,8,8,8,8,8,8
"243","εἰσγράφω",,,,8,8,,,8,8,8,8,8,8
"246","εἰσπράσσω",,,,8,8,,,8,8,8,8,8,8
"247","εἴδομαι",,,,8,8,,,8,8,8,8,8,8
"248","εἴκω",,,,8,8,,,8,8,8,8,8,8
"249","εἴργω",,,,8,8,,,8,8,8,8,8,8
"250","εἴρομαι",,,,8,8,,,8,8,8,8,8,8
"251","εἴρω",,,,8,8,,,8,8,8,8,8,8
"252","εἴσομαι",,,,8,8,,,8,8,8,8,8,8
"253","εἶδον",,,,8,8,,,8,8,8,8,8,8
"254","εἶμαι",,,,8,8,,,8,8,8,8,8,8
"255","εἶμι",,,,8,8,,,8,8,8,8,8,8
"256","εἶπον",,,,8,8,,,8,8,8,8,8,8
"260","εὐθύνω",,,,8,8,,,8,8,8,8,8,8
"265","εὐρύνω",,,,8,8,,,8,8,8,8,8,8
"270","εὑρίσκω",,,,8,8,,,8,8,8,8,8,8
"271","εὔχομαι",,,,8,8,,,8,8,8,8,8,8
"272","εὕδω",,,,8,8,,,8,8,8,8,8,8
"273","εὕω",,,,8,8,,,8,8,8,8,8,8
"276","ζεύγνυμι",,,,8,8,,,8,8,8,8,8,8
"279","ζητῶ",,,,8,8,,,8,8,8,8,8,8
"281","ζώννυμι",,,,8,8,,,8,8,8,8,8,8
"282","ζώω",,,,8,8,,,8,8,8,8,8,8
"284","θάλλω",,,,8,8,,,8,8,8,8,8,8
"285","θάλπω",,,,8,8,,,8,8,8,8,8,8
"286","θάπτω",,,,8,8,,,8,8,8,8,8,8
"287","θέλγω",,,,8,8,,,8,8,8,8,8,8
"292","θείνω",,,,8,8,,,8,8,8,8,8,8
"301","θιγγάνω",,,,8,8,,,8,8,8,8,8,8
"302","θλίβω",,,,8,8,,,8,8,8,8,8,8
"305","θρυλίσσω",,,,8,8,,,8,8,8,8,8,8
"313","κάθημαι",,,,8,8,,,8,8,8,8,8,8
"314","κάθομαι",,,,8,8,,,8,8,8,8,8,8
"315","κάμνω",,,,8,8,,,8,8,8,8,8,8
"316","κάμπτω",,,,8,8,,,8,8,8,8,8,8
"317","κάπτω",,,,8,8,,,8,8,8,8,8,8
"318","κάρφω",,,,8,8,,,8,8,8,8,8,8
"319","κάτειμι",,,,8,8,,,8,8,8,8,8,8
"320","κέκαδον",,,,8,8,,,8,8,8,8,8,8
"321","κέλλω",,,,8,8,,,8,8,8,8,8,8
"322","κέλομαι",,,,8,8,,,8,8,8,8,8,8
"323","κήδω",,,,8,8,,,8,8,8,8,8,8
"324","κίω",,,,8,8,,,8,8,8,8,8,8
"325","καίνυμαι",,,,8,8,,,8,8,8,8,8,8
"326","καίνω",,,,8,8,,,8,8,8,8,8,8
"327","καίω",,,,8,8,,,8,8,8,8,8,8
"328","καθάπτω",,,,8,8,,,8,8,8,8,8,8
"329","καθέζομαι",,,,8,8,,,8,8,8,8,8,8
"330","καθέλκω",,,,8,8,,,8,8,8,8,8,8
"332","καθίστημι",,,,8,8,,,8,8,8,8,8,8
"333","καθαίρω",,,,8,8,,,8,8,8,8,8,8
"337","καθεύδω",,,,8,8,,,8,8,8,8,8,8
"338","καθιδρύω",,,,8,8,,,8,8,8,8,8,8
"339","καθιζάνω",,,,8,8,,,8,8,8,8,8,8
"345","καλλύνω",,,,8,8,,,8,8,8,8,8,8
"346","καλύπτω",,,,8,8,,,8,8,8,8,8,8
"347","καμμύω",,,,8,8,,,8,8,8,8,8,8
"350","καρκαίρω",,,,8,8,,,8,8,8,8,8,8
"352","κασσύω",,,,8,8,,,8,8,8,8,8,8
"353","κατάγνυμι",,,,8,8,,,8,8,8,8,8,8
"354","κατάγω",,,,8,8,,,8,8,8,8,8,8
"355","κατάκειμαι",,,,8,8,,,8,8,8,8,8,8
"356","κατέδω",,,,8,8,,,8,8,8,8,8,8
"357","κατέπεφνον",,,,8,8,,,8,8,8,8,8,8
"358","κατέρχομαι",,,,8,8,,,8,8,8,8,8,8
"359","κατέχω",,,,8,8,,,8,8,8,8,8,8
"360","καταίρω",,,,8,8,,,8,8,8,8,8,8
"363","καταγίγνομαι",,,,8,8,,,8,8,8,8,8,8
"369","κατακλύζω",,,,8,8,,,8,8,8,8,8,8
"371","κατακρίνω",,,,8,8,,,8,8,8,8,8,8
"372","κατακρύπτω",,,,8,8,,,8,8,8,8,8,8
"373","κατακτείνω",,,,8,8,,,8,8,8,8,8,8
"375","καταλαμβάνω",,,,8,8,,,8,8,8,8,8,8
"376","καταλείπω",,,,8,8,,,8,8,8,8,8,8
"379","καταλύω",,,,8,8,,,8,8,8,8,8,8
"380","καταλῦσαι",,,,8,8,,,8,8,8,8,8,8
"382","καταμύω",,,,8,8,,,8,8,8,8,8,8
"386","καταπίπτω",,,,8,8,,,8,8,8,8,8,8
"391","καταρρέζω",,,,8,8,,,8,8,8,8,8,8
"394","καταστρέφω",,,,8,8,,,8,8,8,8,8,8
"395","κατατίθημι",,,,8,8,,,8,8,8,8,8,8
"401","κατερύκω",,,,8,8,,,8,8,8,8,8,8
"404","κατισχύω",,,,8,8,,,8,8,8,8,8,8
"407","κατοικειόομαι",,,,8,8,,,8,8,8,8,8,8
"412","κείρω",,,,8,8,,,8,8,8,8,8,8
"413","κελαρύζω",,,,8,8,,,8,8,8,8,8,8
"416","κεράννυμι",,,,8,8,,,8,8,8,8,8,8
"419","κεύθω",,,,8,8,,,8,8,8,8,8,8
"420","κεῖμαι",,,,8,8,,,8,8,8,8,8,8
"421","κηρύσσω",,,,8,8,,,8,8,8,8,8,8
"422","κηρύττω",,,,8,8,,,8,8,8,8,8,8
"425","κιχάνω",,,,8,8,,,8,8,8,8,8,8
"428","κλέπτω",,,,8,8,,,8,8,8,8,8,8
"430","κλίνω",,,,8,8,,,8,8,8,8,8,8
"431","κλαίω",,,,8,8,,,8,8,8,8,8,8
"432","κλείω",,,,8,8,,,8,8,8,8,8,8
"434","κλύζω",,,,8,8,,,8,8,8,8,8,8
"435","κλύω",,,,8,8,,,8,8,8,8,8,8
"437","κνώσσω",,,,8,8,,,8,8,8,8,8,8
"450","κορέννυμι",,,,8,8,,,8,8,8,8,8,8
"453","κορύσσω",,,,8,8,,,8,8,8,8,8,8
"456","κρίνω",,,,8,8,,,8,8,8,8,8,8
"457","κραίνω",,,,8,8,,,8,8,8,8,8,8
"459","κραιαίνω",,,,8,8,,,8,8,8,8,8,8
"461","κρεμάννυμι",,,,8,8,,,8,8,8,8,8,8
"463","κρεμῶ",,,,8,8,,,8,8,8,8,8,8
"465","κρούω",,,,8,8,,,8,8,8,8,8,8
"467","κρύπτω",,,,8,8,,,8,8,8,8,8,8
"470","κτείνω",,,,8,8,,,8,8,8,8,8,8
"475","κυλίνδω",,,,8,8,,,8,8,8,8,8,8
"476","κυμαίνω",,,,8,8,,,8,8,8,8,8,8
"478","κυνηγῶ",,,,8,8,,,8,8,8,8,8,8
"480","κωκύω",,,,8,8,,,8,8,8,8,8,8
"481","κωλύω",,,,8,8,,,8,8,8,8,8,8
"482","κόπτω",,,,8,8,,,8,8,8,8,8,8
"483","κύπτω",,,,8,8,,,8,8,8,8,8,8
"484","κύω",,,,8,8,,,8,8,8,8,8,8
"486","λάθω",,,,8,8,,,8,8,8,8,8,8
"487","λάμπω",,,,8,8,,,8,8,8,8,8,8
"488","λάπτω",,,,8,8,,,8,8,8,8,8,8
"491","λέπω",,,,8,8,,,8,8,8,8,8,8
"492","λέχομαι",,,,8,8,,,8,8,8,8,8,8
"493","λήγω",,,,8,8,,,8,8,8,8,8,8
"494","λήθω",,,,8,8,,,8,8,8,8,8,8
"495","λίσσομαι",,,,8,8,,,8,8,8,8,8,8
"496","λαγχάνω",,,,8,8,,,8,8,8,8,8,8
"500","λαμβάνω",,,,8,8,,,8,8,8,8,8,8
"501","λανθάνω",,,,8,8,,,8,8,8,8,8,8
"503","λαχαίνω",,,,8,8,,,8,8,8,8,8,8
"504","λείβω",,,,8,8,,,8,8,8,8,8,8
"505","λείπω",,,,8,8,,,8,8,8,8,8,8
"506","λείχω",,,,8,8,,,8,8,8,8,8,8
"508","ληΐζομαι",,,,8,8,,,8,8,8,8,8,8
"511","λιλαίομαι",,,,8,8,,,8,8,8,8,8,8
"513","λογίζομαι",,,,8,8,,,8,8,8,8,8,8
"515","λούω",,,,8,8,,,8,8,8,8,8,8
"519","λύζω",,,,8,8,,,8,8,8,8,8,8
"520","λύω",,,,8,8,,,8,8,8,8,8,8
"521","λῄζομαι",,,,8,8,,,8,8,8,8,8,8
"523","μάρπτω",,,,8,8,,,8,8,8,8,8,8
"524","μάσσω",,,,8,8,,,8,8,8,8,8,8
"525","μάχομαι",,,,8,8,,,8,8,8,8,8,8
"526","μέδομαι",,,,8,8,,,8,8,8,8,8,8
"527","μέδω",,,,8,8,,,8,8,8,8,8,8
"528","μέλδομαι",,,,8,8,,,8,8,8,8,8,8
"529","μέλλω",,,,8,8,,,8,8,8,8,8,8
"530","μέλπω",,,,8,8,,,8,8,8,8,8,8
"531","μέλω",,,,8,8,,,8,8,8,8,8,8
"532","μέμονα",,,,8,8,,,8,8,8,8,8,8
"533","μέμφομαι",,,,8,8,,,8,8,8,8,8,8
"534","μένω",,,,8,8,,,8,8,8,8,8,8
"535","μέτειμι",,,,8,8,,,8,8,8,8,8,8
"536","μήδομαι",,,,8,8,,,8,8,8,8,8,8
"537","μίγνυμι",,,,8,8,,,8,8,8,8,8,8
"538","μίμνω",,,,8,8,,,8,8,8,8,8,8
"539","μίσγω",,,,8,8,,,8,8,8,8,8,8
"540","μαίνομαι",,,,8,8,,,8,8,8,8,8,8
"544","μανθάνω",,,,8,8,,,8,8,8,8,8,8
"545","μαντεύομαι",,,,8,8,,,8,8,8,8,8,8
"546","μαραίνω",,,,8,8,,,8,8,8,8,8,8
"548","μαρμαίρω",,,,8,8,,,8,8,8,8,8,8
"554","μείρομαι",,,,8,8,,,8,8,8,8,8,8
"555","μεθάλλομαι",,,,8,8,,,8,8,8,8,8,8
"556","μεθίστημι",,,,8,8,,,8,8,8,8,8,8
"558","μειλίσσω",,,,8,8,,,8,8,8,8,8,8
"560","μενεαίνω",,,,8,8,,,8,8,8,8,8,8
"565","μετάφημι",,,,8,8,,,8,8,8,8,8,8
"566","μετέρχομαι",,,,8,8,,,8,8,8,8,8,8
"567","μετέχω",,,,8,8,,,8,8,8,8,8,8
"569","μεταδίδωμι",,,,8,8,,,8,8,8,8,8,8
