"227","dadāti",dā,,aorist,1,3,与える、渡す,"to give, to hand over",0,0,0,0,0,0
"228","dhvanati",dhvan,,present,0,1,鳴らし、咆哮し、音を立て、反響し、反響する,"to sound, roar, make a noise, echo, reverberate",0,0,0,0,0,0
"229","dhanati",dhan,,present,0,1,鳴らす,to sound,0,0,0,0,0,0
"230","dadhanti",dhan,,aorist,0,3,走らせるために、速く動かすために,"to cause to run, to cause to move quickly",0,0,0,0,0,0
"231","didheṣṭi",dhiṣ,,aorist,0,3,鳴らす,to sound,0,0,0,0,0,0
"232","nenekti",nij,,aorist,0,3,洗う、浄化する、浄化する,"to wash, to cleanse, to purify",0,0,0,0,0,0
"233","pāti",pā,,aorist,1,2,飲む,to drink,0,0,0,0,0,0
"234","pipati",pā,,aorist,1,3,飲む,to drink,0,0,0,0,0,0
"235","pāti",pā,,present,1,2,見る、保つ、保存する、保護する,"to watch, to keep, to preserve, to protect",0,0,0,0,0,0
"236","piparti",pṝ,,present,1,3,満たす、満たす、完了する,"to fill, to fill up, to complete",0,0,0,0,0,0
"237","priyate",pṝ,,present,1,6,忙しい、アクティブになる、配置する、設定する、修正する、指示する、キャストする,"to be busy, to be active, to place, to set, to fix, to direct, to cast",0,0,0,0,0,0
"238","pṛṇoti",pṝ,,present,1,9,守ること,to protect,0,0,0,0,0,0
"239","pṛṇāti",pṛṇ,,present,0,6,満たす、満たす、完了する,"to fill, to fill up, to complete",0,0,0,0,0,0
"240","bapsati",bhas,,aorist,0,3,噛む、食べる、むさぼり食う,"to chew, to eat, to devour",0,0,0,0,0,0
"241","psāti",psā,,present,0,2,噛む、咀嚼する、むさぼり食う、消費する,"to chew, to masticate, to devour, to consume",0,0,0,0,0,0
"242","babhasti",bhas,,aorist,0,3,噛む、咀嚼する、むさぼり食う、消費する,"to chew, to masticate, to devour, to consume",0,0,0,0,0,0
"243","bibharti",bhṛ,,aorist,0,3,耐える、運ぶ、伝える、抱きしめる,"to bear, to carry, to convey, to hold ",0,0,0,0,0,0
"244","bhayati",bhī,,aorist,0,1,恐れること、恐れること,"to fear, to be afraid of",0,0,0,0,0,0
"245","bibheti",bhī,,aorist,0,3,恐れること、恐れること,"to fear, to be afraid of",0,0,0,0,0,0
"246","bhāyayati",bhī,,aorist,0,10,恐れること、恐れること,"to fear, to be afraid of",0,0,0,0,0,0
"247","māti",mā,,present,0,2,測定する,to measure,0,0,0,0,0,0
"248","māyati",mā,,present,0,4,測定する,to measure,0,0,0,0,0,0
"249","vinakti",vic,,aorist,0,7,ふるいにかける、分離する,"to sift, to separate",0,0,0,0,0,0
"250","vevekti",vij,,aorist,0,3,分離する、分割する,"to separate, to divide",0,0,0,0,0,0
"251","vijati",vij,,aorist,0,6,分離する、分割する,"to separate, to divide",0,0,0,0,0,0
"252","veṣati",viṣ,,aorist,0,1,振りかける、注ぎ出す,"to sprinkle, to pour out",0,0,0,0,0,0
"253","veveṣṭi",viṣ,,aorist,0,3,活動する、行動する、働く、する、実行する,"to be active, act, work, do, perform",0,0,0,0,0,0
"254","viṣṇāti",viṣ,,aorist,0,9,分離する、分離する。,"to separate, to disjoin.",0,0,0,0,0,0
"255","śraddadhāti",dhā,śrad,aorist,0,3,信じる、信用する,"to believe, to credit",0,0,0,0,0,0
"256","sampradadāti",dā,sampra,aorist,0,3,提示する、提供する、与える、授ける、送信する,"to present, to offer, to give, to bestow, to transmit",0,0,0,0,0,0
"257","salati",sal,,present,0,1,行く、動く,"to go, to move ",0,0,0,0,0,0
"258","sarati",sṛ,,present,0,1,逃げる、逃げる,"to escape, to run away",0,0,0,0,0,0
"259","sisarti",sṛ,,present,0,3,逃げる、逃げる,"to escape, to run away",0,0,0,0,0,0
"260","rodhati",rudh,,aorist,0,1,芽を出す、撃つ、成長する,"to sprout, to shoot, to grow",0,0,0,0,0,0
"261","ruṇaddhi",rudh,,aorist,0,7,妨害する、チェックする、逮捕する、止める、拘束する、防ぐ、引き留める、差し控える,"to obstruct, to check, to arrest, to stop, to restrain, to prevent, to keep back, to withhold",0,0,0,0,0,0
"262","rodhati",rudh,,present,0,1,芽を出す、撃つ、成長する,"to sprout, to shoot, to grow",0,0,0,0,0,0
"263","ruṇaddhi",rudh,,present,0,7,妨害する、チェックする、逮捕する、止める、拘束する、防ぐ、引き留める、差し控える,"to obstruct, to check, to arrest, to stop, to restrain, to prevent, to keep back, to withhold",0,0,0,0,0,0
