"302","osadzać",osadz,osadz,osadzać,埋め込む,embed,1,present,0,0
"303","osamotniać",osamotni,osamotni,osamotniać,さみしい,lonely,1,present,0,0
"304","osierocać",osieroc,osieroc,osierocać,孤児,orphan,1,present,0,0
"305","oskarżać",oskarż,oskarż,oskarżać,告発,accuse,1,present,0,0
"306","oskrzydlać",oskrzydl,oskrzydl,oskrzydlać,アウトフランク,outflank,1,present,0,0
"307","ostrzegać",ostrzeg,ostrzeg,ostrzegać,警告する,to warn,1,present,0,0
"308","ostudzać",ostudz,ostudz,ostudzać,いいね,cool,1,present,0,0
"309","ostygać",ostyg,ostyg,ostygać,涼む,cool off,1,present,0,0
"310","osuszać",osusz,osusz,osuszać,ドライ,dry,1,present,0,0
"311","oswajać",oswaj,oswaj,oswajać,飼いならされた,tame,1,present,0,0
"312","oszczędzać",oszczędz,oszczędz,oszczędzać,保存する,to save,1,present,0,0
"313","oszwabiać",oszwabi,oszwabi,oszwabiać,欺くために,to deceive,1,present,0,0
"314","osączać",osącz,osącz,osączać,囲む,encircle,1,present,0,0
"315","osądzać",osądz,osądz,osądzać,埋め込む,embed,1,present,0,0
"316","osłabiać",osłabi,osłabi,osłabiać,損なう,impair,1,present,0,0
"317","otaczać",otacz,otacz,otaczać,囲む,surround,1,present,0,0
"318","otrzeźwiać",otrzeźwi,otrzeźwi,otrzeźwiać,目を覚ます,sober up,1,present,0,0
"319","otrząsać",otrząs,otrząs,otrząsać,振り払う,shake off,1,present,0,0
"320","otulać",otul,otul,otulać,タックアップ,tuck up,1,present,0,0
"321","otumaniać",otumani,otumani,otumaniać,眩惑,daze,1,present,0,0
"322","otwierać",otwier,otwier,otwierać,開いた,open,1,present,0,0
"323","otępiać",otępi,otępi,otępiać,愚かな,stupefy,1,present,0,0
"324","owijać",owij,owij,owijać,包む,wrap,1,present,0,0
"325","oziębiać",oziębi,oziębi,oziębiać,いいね,cool,1,present,0,0
"326","oznaczać",oznacz,oznacz,oznaczać,平均,mean,1,present,0,0
"327","oznajmiać",oznajmi,oznajmi,oznajmiać,宣言する,declare,1,present,0,0
"328","oślepiać",oślepi,oślepi,oślepiać,まばゆい,dazzle,1,present,0,0
"329","ośmieszać",ośmiesz,ośmiesz,ośmieszać,嘲笑,ridicule,1,present,0,0
"330","oświadczać",oświadcz,oświadcz,oświadczać,宣言する,declare,1,present,0,0
"331","oświetlać",oświetl,oświetl,oświetlać,点灯,light up,1,present,0,0
"332","ożywiać",ożywi,ożywi,ożywiać,復活する,revive,1,present,0,0
"333","padać",pad,pad,padać,雨,rain,1,present,0,0
"334","pamiętać",pamięt,pamięt,pamiętać,覚えて,remember,1,present,0,0
"335","pasać",pas,pas,pasać,かすめる,to graze,1,present,0,0
"336","pobierać",pobier,pobier,pobierać,充電,charge,1,present,0,0
"337","pobudzać",pobudz,pobudz,pobudzać,刺激,stimulate,1,present,0,0
"338","pobłażać",pobłaż,pobłaż,pobłażać,ふける,indulge,1,present,0,0
"339","pochlebiać",pochlebi,pochlebi,pochlebiać,よりフラット,flatter,1,present,0,0
"340","pochwalać",pochwal,pochwal,pochwalać,承認,approve,1,present,0,0
"341","pochylać",pochyl,pochyl,pochylać,リーン,lean,1,present,0,0
"342","pochłaniać",pochłani,pochłani,pochłaniać,吸収する,absorb,1,present,0,0
"343","pocierać",pocier,pocier,pocierać,こする,rub,1,present,0,0
"344","pocieszać",pociesz,pociesz,pocieszać,快適,comfort,1,present,0,0
"345","poczynać",poczyn,poczyn,poczynać,続行します,to proceed,1,present,0,0
"346","podbierać",podbier,podbier,podbierać,マッチ,match,1,present,0,0
"347","podbijać",podbij,podbij,podbijać,征服する,to conquer,1,present,0,0
"348","podburzać",podburz,podburz,podburzać,扇動する,incite,1,present,0,0
"349","podcierać",podcier,podcier,podcierać,ワイプ,wipe,1,present,0,0
"350","podcinać",podcin,podcin,podcinać,アンダーカット,undercut,1,present,0,0
"351","podduszać",poddusz,poddusz,podduszać,むせさせる,choke,1,present,0,0
"352","podganiać",podgani,podgani,podganiać,応援,cheering,1,present,0,0
"353","podginać",podgin,podgin,podginać,曲げる,bend,1,present,0,0
"354","podjeżdżać",podjeżdż,podjeżdż,podjeżdżać,ドライブアップ,drive up,1,present,0,0
