"4033","gęstnieć",gęstniej,gęstnieje,gęstnieć,厚くする,thicken,2,present,0,0
"4034","gęścieć",gęściej,gęścieje,gęścieć,厚くする,thicken,2,present,0,0
"4035","głodnieć",głodniej,głodnieje,głodnieć,お腹を空かせます,go hungry,2,present,0,0
"4036","hardzieć",hardziej,hardzieje,hardzieć,周りをウロウロします,poke around,2,present,0,0
"4037","huczeć",huczej,huczeje,huczeć,咆哮,roar,2,present,0,0
"4038","idiocieć",idiociej,idiocieje,idiocieć,間抜け,goofy,2,present,0,0
"4039","jałowieć",jałowiej,jałowieje,jałowieć,ジュニパー,juniper,2,present,0,0
"4040","jaśnieć",jaśniej,jaśnieje,jaśnieć,輝く,shine,2,present,0,0
"4041","jesiennieć",jesienniej,jesiennieje,jesiennieć,秋,fall,2,present,0,0
"4042","jełczeć",jełczej,jełczeje,jełczeć,悪臭を放つ,go rancid,2,present,0,0
"4043","jojczeć",jojczej,jojczeje,jojczeć,ヨーク,yoak,2,present,0,0
"4044","kamienieć",kamieniej,kamienieje,kamienieć,結石,stone,2,present,0,0
"4045","karleć",karlej,karleje,karleć,減らす,lessen,2,present,0,0
"4046","kostnieć",kostniej,kostnieje,kostnieć,骨化させる,ossify,2,present,0,0
"4047","kraśnieć",kraśniej,kraśnieje,kraśnieć,赤面,blush,2,present,0,0
"4048","kretynieć",kretyniej,kretynieje,kretynieć,夢中になる,go crazy,2,present,0,0
"4049","kruszeć",kruszej,kruszeje,kruszeć,鉱石,ore,2,present,0,0
"4050","krzywieć",krzywiej,krzywieje,krzywieć,曲線,curve,2,present,0,0
"4051","kwaśnieć",kwaśniej,kwaśnieje,kwaśnieć,酸っぱい,sour,2,present,0,0
"4052","lodowacieć",lodowaciej,lodowacieje,lodowacieć,氷結,freeze,2,present,0,0
"4053","lotnieć",lotniej,lotnieje,lotnieć,グライド,glide,2,present,0,0
"4054","maleć",malej,maleje,maleć,下降,decrease,2,present,0,0
"4055","markotnieć",markotniej,markotnieje,markotnieć,モローズになります,become morose,2,present,0,0
"4056","marnieć",marniej,marnieje,marnieć,浪費します,waste away,2,present,0,0
"4057","martwieć",martwiej,martwieje,martwieć,しびれる,grow numb,2,present,0,0
"4058","matowieć",matowiej,matowieje,matowieć,汚す,tarnish,2,present,0,0
"4059","mdleć",mdlej,mdleje,mdleć,かすかな,faint,2,present,0,0
"4060","miauczeć",miauczej,miauczeje,miauczeć,ニャー,meow,2,present,0,0
"4061","mizernieć",mizerniej,mizernieje,mizernieć,かすかな,faint,2,present,0,0
"4062","murszeć",murszej,murszeje,murszeć,腐敗,rot,2,present,0,0
"4063","mętnieć",mętniej,mętnieje,mętnieć,曇る,become cloudy,2,present,0,0
"4064","mężnieć",mężniej,mężnieje,mężnieć,厚くなる,grow thick,2,present,0,0
"4065","młodnieć",młodniej,młodnieje,młodnieć,若くなる,get younger,2,present,0,0
"4066","narowieć",narowiej,narowieje,narowieć,教えて,tell,2,present,0,0
"4067","nicestwieć",nicestwiej,nicestwieje,nicestwieć,なし,nothing,2,present,0,0
"4068","niebieszczeć",niebieszczej,niebieszczeje,niebieszczeć,青くなる,become blue,2,present,0,0
"4069","niemczeć",niemczej,niemczeje,niemczeć,バカ,dumb,2,present,0,0
"4070","niemieć",niemiej,niemieje,niemieć,ドイツ人,German,2,present,0,0
"4071","nieruchomieć",nieruchomiej,nieruchomieje,nieruchomieć,氷結,freeze,2,present,0,0
"4072","niewieścieć",niewieściej,niewieścieje,niewieścieć,女性,woman,2,present,0,0
"4073","nikczemnieć",nikczemniej,nikczemnieje,nikczemnieć,縮退,degenerate,2,present,0,0
"4074","niszczeć",niszczej,niszczeje,niszczeć,劣化する,deteriorate,2,present,0,0
"4075","normalnieć",normalniej,normalnieje,normalnieć,正常,normal,2,present,0,0
"4076","obojętnieć",obojętniej,obojętnieje,obojętnieć,無関心,indifferent,2,present,0,0
"4077","ocipieć",ocipiej,ocipieje,ocipieć,霧雨,drizzle,2,present,0,0
"4078","ogromieć",ogromiej,ogromieje,ogromieć,甚大,enormous,2,present,0,0
"4079","olbrzymieć",olbrzymiej,olbrzymieje,olbrzymieć,増加,increase,2,present,0,0
"4080","omszeć",omszej,omszeje,omszeć,モス,moss,2,present,0,0
"4081","osowieć",osowiej,osowieje,osowieć,エンチャント,enchant,2,present,0,0
"4082","osłupieć",osłupiej,osłupieje,osłupieć,石化する,petrify,2,present,0,0
"4083","otępieć",otępiej,otępieje,otępieć,鈍くなる,become dull,2,present,0,0
"4084","parcieć",parciej,parcieje,parcieć,押す,push,2,present,0,0
"4085","parszeć",parszej,parszeje,parszeć,かさぶたに,to scab,2,present,0,0
"4086","parszywieć",parszywiej,parszywieje,parszywieć,スカンク,skunk,2,present,0,0
"4087","pięknieć",piękniej,pięknieje,pięknieć,かなり成長する,grow pretty,2,present,0,0
"4088","pleśnieć",pleśniej,pleśnieje,pleśnieć,型,mold,2,present,0,0
"4089","pokornieć",pokorniej,pokornieje,pokornieć,謙虚,humble,2,present,0,0
"4090","popieleć",popielej,popieleje,popieleć,カルシン,calcine,2,present,0,0
"4091","posępnieć",posępniej,posępnieje,posępnieć,暗くする,darken,2,present,0,0
"4092","potężnieć",potężniej,potężnieje,potężnieć,強大になる,become mighty,2,present,0,0
"4093","poważnieć",poważniej,poważnieje,poważnieć,深刻になる,become serious,2,present,0,0
"4094","powszednieć",powszedniej,powszednieje,powszednieć,毎日,everyday,2,present,0,0
"4095","promienieć",promieniej,promienieje,promienieć,ビーム,beam,2,present,0,0
"4096","przytomnieć",przytomniej,przytomnieje,przytomnieć,起きた,awake,2,present,0,0
"4097","próchnieć",próchniej,próchnieje,próchnieć,減衰,decay,2,present,0,0
"4098","pulchnieć",pulchniej,pulchnieje,pulchnieć,膨らむ,to swell,2,present,0,0
"4099","pustoszeć",pustoszej,pustoszeje,pustoszeć,空の,empty,2,present,0,0
"4100","pustynnieć",pustynniej,pustynnieje,pustynnieć,荒野,desert,2,present,0,0
"4101","płowieć",płowiej,płowieje,płowieć,フェード,fade,2,present,0,0
"4102","płycieć",płyciej,płycieje,płycieć,スラブ,slab,2,present,0,0
"4103","rdzewieć",rdzewiej,rdzewieje,rdzewieć,さび,rust,2,present,0,0
"4104","ropieć",ropiej,ropieje,ropieć,化膿,suppurate,2,present,0,0
"4105","rzednieć",rzedniej,rzednieje,rzednieć,スキャッター,scatter,2,present,0,0
"4106","sinieć",siniej,sinieje,sinieć,傷,bruise,2,present,0,0
"4107","siwieć",siwiej,siwieje,siwieć,灰色になる,go gray,2,present,0,0
"4108","skowyczeć",skowyczej,skowyczeje,skowyczeć,泣き声,whine,2,present,0,0
"4109","skąpieć",skąpiej,skąpieje,skąpieć,守銭奴,miser,2,present,0,0
"4110","smutnieć",smutniej,smutnieje,smutnieć,悲しむ,be sad,2,present,0,0
"4111","smętnieć",smętniej,smętnieje,smętnieć,悲しくなります,become sad,2,present,0,0
"4112","starzeć",starzej,starzeje,starzeć,老人,old man,2,present,0,0
"4113","strupieć",strupiej,strupieje,strupieć,かさぶた,scab,2,present,0,0
"4114","szarzeć",szarzej,szarzeje,szarzeć,グレーアウト,gray out,2,present,0,0
"4115","szpetnieć",szpetniej,szpetnieje,szpetnieć,醜い,ugly,2,present,0,0
"4116","sztywnieć",sztywniej,sztywnieje,sztywnieć,固める,stiffen,2,present,0,0
"4117","tanieć",taniej,tanieje,tanieć,ダンス,dance,2,present,0,0
"4118","tetryczeć",tetryczej,tetryczeje,tetryczeć,酸っぱい,sour,2,present,0,0
"4119","truchleć",truchlej,truchleje,truchleć,blench,blench,2,present,0,0
"4120","trupieć",trupiej,trupieje,trupieć,毒,poison,2,present,0,0
"4121","trzeźwieć",trzeźwiej,trzeźwieje,trzeźwieć,地味な,sober,2,present,0,0
"4122","tumanieć",tumaniej,tumanieje,tumanieć,タンブル,tumble,2,present,0,0
"4123","tępieć",tępiej,tępieje,tępieć,鈍い,dull,2,present,0,0
"4124","tężeć",tężej,tężeje,tężeć,破傷風,tetanus,2,present,0,0
"4125","ubożeć",ubożej,ubożeje,ubożeć,貧しくなる,get poorer,2,present,0,0
"4126","wdowieć",wdowiej,wdowieje,wdowieć,男やもめ,widower,2,present,0,0
"4127","widnieć",widniej,widnieje,widnieć,現れる,appear,2,present,0,0
"4128","wietrzeć",wietrzej,wietrzeje,wietrzeć,天気,weather,2,present,0,0
"4129","wilgotnieć",wilgotniej,wilgotnieje,wilgotnieć,湿らせる,moisten,2,present,0,0
"4130","wiotczeć",wiotczej,wiotczeje,wiotczeć,しなやかに行く,go limp,2,present,0,0
"4131","wrzodzieć",wrzodziej,wrzodzieje,wrzodzieć,潰瘍,ulcerate,2,present,0,0
"4132","wyrodnieć",wyrodniej,wyrodnieje,wyrodnieć,縮退,degenerate,2,present,0,0
"4133","wątleć",wątlej,wątleje,wątleć,弱める,weaken,2,present,0,0
"4134","zaczadzieć",zaczadziej,zaczadzieje,zaczadzieć,むせさせる,choke,2,present,0,0
"4135","zapyzieć",zapyziej,zapyzieje,zapyzieć,眉をひそめる,to frown,2,present,0,0
"4136","zdrowieć",zdrowiej,zdrowieje,zdrowieć,回復します,recover,2,present,0,0
"4137","zelżeć",zelżej,zelżeje,zelżeć,簡易,ease,2,present,0,0
"4138","zielenieć",zieleniej,zielenieje,zielenieć,緑,green,2,present,0,0
"4139","ładnieć",ładniej,ładnieje,ładnieć,きれいになる,get pretty,2,present,0,0
"4140","łagodnieć",łagodniej,łagodnieje,łagodnieć,柔らかくする,soften,2,present,0,0
"4141","łysieć",łysiej,łysieje,łysieć,はげる,go bald,2,present,0,0
"4142","śniedzieć",śniedziej,śniedzieje,śniedzieć,汚す,tarnish,2,present,0,0
"4143","świecczeć",świecczej,świecczeje,świecczeć,輝く,shine,2,present,0,0
"4144","świszczeć",świszczej,świszczeje,świszczeć,泣き叫ぶ,wheezing,2,present,0,0
"4145","żydzieć",żydziej,żydzieje,żydzieć,住む,live,2,present,0,0
