"9058","brzęczeć",brzęczej,brzęczej,brzęczeć,バズ,buzz,2,present,0,0
"9059","brzęknąć",brzęknnie,brzęknn,brzęknąć,チャリンという音,clink,3,present,0,0
"9060","buchać",buch,buch,buchać,スナッフル,snaffle,1,present,0,0
"9061","buczeć",buczej,buczej,buczeć,バズ,buzz,2,present,0,0
"9062","budzić",budz,budzi,budzić,ウェイク,wake,4,present,0,0
"9063","bujać",buj,buj,bujać,スイング,swing,1,present,0,0
"9064","bulić",bul,buli,bulić,フォークアウト,fork out,4,present,0,0
"9065","burczeć",burczej,burczej,burczeć,うなり声,growl,2,present,0,0
"9066","burkotać",burkot,burkot,burkotać,つぶやく,to mumble,1,present,0,0
"9067","burzyć",burzy,burz,burzyć,破壊する,demolish,4y,present,0,0
"9068","buszować",buszuje,buszuj,buszować,ロンプ,romp,denomitive,present,0,0
"9069","butwieć",butwiej,butwiej,butwieć,腐敗,rot,2,present,0,0
"9070","byczyć",byczy,bycz,byczyć,お尻,bum,4y,present,0,0
"9071","bywać",byw,byw,bywać,訪問,visit,1,present,0,0
"9072","być",by,b,być,することが,to be,4y,present,0,0
"9073","bzykać",bzyk,bzyk,bzykać,ウィズ,whiz,1,present,0,0
"9074","bąkać",bąk,bąk,bąkać,リップ,lip,1,present,0,0
"9075","błagać",błag,błag,błagać,頼む,beg,1,present,0,0
"9076","błaźnić",błaźn,błaźni,błaźnić,遊びまわる,fool around,4,present,0,0
"9077","błyskać",błysk,błysk,błyskać,閃光,flash,1,present,0,0
"9078","błyszczeć",błyszczej,błyszczej,błyszczeć,輝く,shine,2,present,0,0
"9079","błądzić",błądz,błądzi,błądzić,エラー,err,4,present,0,0
"9080","błąkać",błąk,błąk,błąkać,さまよう,wander,1,present,0,0
"9081","bździć",bźdz,bździ,bździć,おなら,fart,4,present,0,0
"9082","cedzić",cedz,cedzi,cedzić,ドロー,drawl,4,present,0,0
"9083","cenić",cen,ceni,cenić,価値,value,4,present,0,0
"9084","certować",certuje,certuj,certować,証明する,certify,denomitive,present,0,0
"9085","chadzać",chadz,chadz,chadzać,歩く,to walk,1,present,0,0
"9086","chapać",chap,chap,chapać,スナップ,snap,1,present,0,0
"9087","charchać",charch,charch,charchać,あえぎ,gasp,1,present,0,0
"9088","charczeć",charczej,charczej,charczeć,wheeze,wheeze,2,present,0,0
"9089","charkać",chark,chark,charkać,wheeze,wheeze,1,present,0,0
"9090","chałturzyć",chałturzy,chałturz,chałturzyć,叩く,whack,4y,present,0,0
"9091","chcieć",chciej,chciej,chcieć,したい,to want,2,present,0,0
"9092","cherlać",cherl,cherl,cherlać,病気になる,sickening,1,present,0,0
"9093","chełpić",chełp,chełpi,chełpić,自慢する,to brag,4,present,0,0
"9094","chichotać",chichot,chichot,chichotać,クスクス笑う,giggle,1,present,0,0
"9095","chichrać",chichr,chichr,chichrać,笑う,chuckling,1,present,0,0
"9096","chillować",chilluje,chilluj,chillować,チル,chill,denomitive,present,0,0
"9097","chlapać",chlap,chlap,chlapać,スプラッシュ,splash,1,present,0,0
"9098","chlastać",chlast,chlast,chlastać,しぶき,splashing,1,present,0,0
"9099","chlać",chl,chl,chlać,ガズル,guzzle,1,present,0,0
"9100","chlipać",chlip,chlip,chlipać,気まぐれ,whimper,1,present,0,0
"9101","chlubić",chlub,chlubi,chlubić,自慢,boast,4,present,0,0
"9102","chlupać",chlup,chlup,chlupać,スプラッシュ,splash,1,present,0,0
"9103","chlustać",chlust,chlust,chlustać,スプラッシュ,splash,1,present,0,0
"9104","chmurzyć",chmurzy,chmurz,chmurzyć,クラウド,cloud,4y,present,0,0
"9105","chodzić",chodz,chodzi,chodzić,行く,go,4,present,0,0
"9106","chować",chuje,chuj,chować,隠れる,hide,denomitive,present,0,0
"9107","chrapać",chrap,chrap,chrapać,いびきをかく,to snore,1,present,0,0
"9108","chronić",chron,chroni,chronić,守る,protect,4,present,0,0
"9109","chrupać",chrup,chrup,chrupać,ムンク,munch,1,present,0,0
"9110","chrypieć",chrypiej,chrypiej,chrypieć,すりおろす,grate,2,present,0,0
"9111","chrypnąć",chrypnnie,chrypnn,chrypnąć,しわがれ,hoarse,3,present,0,0
"9112","chrzcić",chrzc,chrzci,chrzcić,バプテスマ,baptize,4,present,0,0
"9113","chrząkać",chrząk,chrząk,chrząkać,うなり声,grunt,1,present,0,0
"9114","chrzęścić",chrzęśc,chrzęści,chrzęścić,衝突,clash,4,present,0,0
"9115","chuchać",chuch,chuch,chuchać,パフ,puff,1,present,0,0
"9116","chudnąć",chudnnie,chudnn,chudnąć,体重が減る,lose weight,3,present,0,0
"9117","chulać",chul,chul,chulać,窒息する,to choke,1,present,0,0
"9118","chwalić",chwal,chwali,chwalić,賞賛,praise,4,present,0,0
"9119","chwiać",chwi,chwi,chwiać,ぐらぐらする,wobble,1,present,0,0
"9120","chwytać",chwyt,chwyt,chwytać,キャッチ,catch,1,present,0,0
"9121","chybać",chyb,chyb,chybać,お嬢,miss,1,present,0,0
"9122","chybotać",chybot,chybot,chybotać,ぐらぐらする,wobble,1,present,0,0
"9123","chylić",chyl,chyli,chylić,弓,bow,4,present,0,0
"9124","chędożyć",chędoży,chędoż,chędożyć,鳴き声,croak,4y,present,0,0
"9125","chłeptać",chłept,chłept,chłeptać,ラップ,lap,1,present,0,0
"9126","chłodzić",chłodz,chłodzi,chłodzić,いいね,cool,4,present,0,0
"9127","chłonąć",chłonnie,chłonn,chłonąć,吸収する,imbibe,3,present,0,0
"9128","chłostać",chłost,chłost,chłostać,ラッシュ,lash,1,present,0,0
"9129","ciamkać",ciamk,ciamk,ciamkać,スプラッシュ,splash,1,present,0,0
"9130","ciapać",ciap,ciap,ciapać,平手打ちをする,to slap,1,present,0,0
"9131","cichnąć",cichnnie,cichnn,cichnąć,治まる,subside,3,present,0,0
"9132","cieknąć",cieknnie,cieknn,cieknąć,滴下,drip,3,present,0,0
"9133","ciemiężyć",ciemięży,ciemięż,ciemiężyć,抑圧する,oppress,4y,present,0,0
"9134","ciepać",ciep,ciep,ciepać,暖かい,warm,1,present,0,0
"9135","cierpieć",cierpiej,cierpiej,cierpieć,苦しむ,suffer,2,present,0,0
"9136","cierpnąć",cierpnnie,cierpnn,cierpnąć,忍び寄る,creep,3,present,0,0
"9137","cieszyć",cieszy,ciesz,cieszyć,楽しむ,to enjoy,4y,present,0,0
"9138","ciosać",cios,cios,ciosać,ヒュー,hew,1,present,0,0
"9139","ciskać",cisk,cisk,ciskać,キャスト,cast,1,present,0,0
"9140","ciszyć",ciszy,cisz,ciszyć,まだ,still,4y,present,0,0
"9141","ciukać",ciuk,ciuk,ciukać,くすぐる,tickle,1,present,0,0
"9142","ciupać",ciup,ciup,ciupać,スクラッチ,scratch,1,present,0,0
"9143","ciupciać",ciupci,ciupci,ciupciać,鳴き声,croak,1,present,0,0
"9144","ciurkać",ciurk,ciurk,ciurkać,トリクル,trickle,1,present,0,0
"9145","ciurlać",ciurl,ciurl,ciurlać,鳴き声,croak,1,present,0,0
"9146","ciułać",ciuł,ciuł,ciułać,スクリンプ,scrimp,1,present,0,0
"9147","ciągać",ciąg,ciąg,ciągać,引っ張る,drag,1,present,0,0
"9148","ciągnąć",ciągnnie,ciągnn,ciągnąć,引く,Pull,3,present,0,0
"9149","ciąć",cinie,cin,ciąć,切る,cut,3,present,0,0
"9150","ciążyć",ciąży,ciąż,ciążyć,計量する,weigh,4y,present,0,0
"9151","cuchnąć",cuchnnie,cuchnn,cuchnąć,悪臭,stink,3,present,0,0
"9152","cucić",cuc,cuci,cucić,復活する,revive,4,present,0,0
"9153","cudzołożyć",cudzołoży,cudzołoż,cudzołożyć,fornicate,fornicate,4y,present,0,0
"9154","cwaniaczyć",cwaniaczy,cwaniacz,cwaniaczyć,ダダー,dodder,4y,present,0,0
"9155","cykać",cyk,cyk,cykać,ティック,tick,1,present,0,0
"9156","czaić",cza,czai,czaić,待つ,wait,4,present,0,0
"9157","czarować",czaruje,czaruj,czarować,魔女,bewitch,denomitive,present,0,0
"9158","czekać",czek,czek,czekać,待つ,wait,1,present,0,0
"9159","czerpać",czerp,czerp,czerpać,描く,draw,1,present,0,0
"9160","czesać",czes,czes,czesać,櫛,comb,1,present,0,0
"9161","czeznąć",czeznnie,czeznn,czeznąć,クロール,crawl,3,present,0,0
"9162","czkać",czk,czk,czkać,げっぷ,belch,1,present,0,0
"9163","czmychać",czmych,czmych,czmychać,ボルト,bolt,1,present,0,0
"9164","czochrać",czochr,czochr,czochrać,こする,rub,1,present,0,0
"9165","czołgać",czołg,czołg,czołgać,クロールをすること,to crawl,1,present,0,0
"9166","czuwać",czuw,czuw,czuwać,見る,watch,1,present,0,0
"9167","czworzyć",czworzy,czworz,czworzyć,四,four,4y,present,0,0
"9168","czyhać",czyh,czyh,czyhać,見る,watch,1,present,0,0
"9169","czynić",czyn,czyni,czynić,行う,do,4,present,0,0
"9170","czytać",czyt,czyt,czytać,読む,to read,1,present,0,0
"9171","czytywać",czytyw,czytyw,czytywać,読む,to read,1,present,0,0
"9172","czyścić",czyśc,czyści,czyścić,掃除,clean,4,present,0,0
"9173","częstować",częstuje,częstuj,częstować,治療する,to treat,denomitive,present,0,0
"9174","człapać",człap,człap,człapać,シャッフル,shuffle,1,present,0,0
"9175","cłapać",cłap,cłap,cłapać,キャッチ,catch,1,present,0,0
"9176","darowywać",darowyw,darowyw,darowywać,寄付,donate,1,present,0,0
"9177","darzyć",darzy,darz,darzyć,与えるために,to give,4y,present,0,0
"9178","dawać",daw,daw,dawać,与えるために,to give,1,present,0,0
"9179","dbać",db,db,dbać,世話をする,to take care,1,present,0,0
"9180","deliberować",deliberuje,deliberuj,deliberować,意図的に,deliberate,denomitive,present,0,0
"9181","demotywować",demotywuje,demotywuj,demotywować,やる気を起こさせる,demotivate,denomitive,present,0,0
"9182","deptać",dept,dept,deptać,トランプル,trample,1,present,0,0
"9183","destabilizować",destabilizuje,destabilizuj,destabilizować,不安定にする,destabilize,denomitive,present,0,0
"9184","dmuchać",dmuch,dmuch,dmuchać,吹く,blow,1,present,0,0
"9185","dnieć",dniej,dniej,dnieć,夜明け,dawn,2,present,0,0
"9186","dobiegać",dobieg,dobieg,dobiegać,駆け上がる,run up,1,present,0,0
"9187","dobudowywać",dobudowyw,dobudowyw,dobudowywać,建てる,build,1,present,0,0
"9188","dochodzić",dochodz,dochodzi,dochodzić,請求,claim,4,present,0,0
"9189","dochowywać",dochowyw,dochowyw,dochowywać,保つ,to keep,1,present,0,0
"9190","dociskać",docisk,docisk,dociskać,押す,press down,1,present,0,0
"9191","dociągać",dociąg,dociąg,dociągać,締める,tighten,1,present,0,0
"9192","doczekiwać",doczekiw,doczekiw,doczekiwać,待つ,to wait,1,present,0,0
"9193","doczepiać",doczepi,doczepi,doczepiać,添付,attach,1,present,0,0
"9194","doczołgiwać",doczołgiw,doczołgiw,doczołgiwać,クロール,crawl,1,present,0,0
"9195","dodawać",dodaw,dodaw,dodawać,追加,add,1,present,0,0
"9196","dogadywać",dogadyw,dogadyw,dogadywać,やっていく,get along,1,present,0,0
"9197","doglądać",dogląd,dogląd,doglądać,世話をする,look after,1,present,0,0
"9198","dogorywać",dogoryw,dogoryw,dogorywać,死んでいる,dying,1,present,0,0
"9199","dogotowywać",dogotowyw,dogotowyw,dogotowywać,それを調理する,cook it,1,present,0,0
"9200","dogrzewać",dogrzew,dogrzew,dogrzewać,ヒートアップ,heat up,1,present,0,0
"9201","doić",do,doi,doić,ミルク,milk,4,present,0,0
"9202","dojadać",dojad,dojad,dojadać,食べ終わる,finish eating,1,present,0,0
"9203","dojrzewać",dojrzew,dojrzew,dojrzewać,熟す,ripen,1,present,0,0
"9204","dokarmiać",dokarmi,dokarmi,dokarmiać,太る,fatten,1,present,0,0
"9205","dokazywać",dokazyw,dokazyw,dokazywać,戯れる,frolic,1,present,0,0
"9206","dokonywać",dokonyw,dokonyw,dokonywać,する,to do,1,present,0,0
"9207","dokopywać",dokopyw,dokopyw,dokopywać,掘り出します,digging up,1,present,0,0
"9208","dolatywać",dolatyw,dolatyw,dolatywać,それを打つ,hit it,1,present,0,0
"9209","dolewać",dolew,dolew,dolewać,注ぎ入れる,pour in,1,present,0,0
"9210","domagać",domag,domag,domagać,主張する,to insist,1,present,0,0
"9211","domywać",domyw,domyw,domywać,主張,insist,1,present,0,0
"9212","donosić",donos,donosi,donosić,報告,report,4,present,0,0
"9213","dopadać",dopad,dopad,dopadać,追いつく,catch up,1,present,0,0
"9214","dopełzać",dopełz,dopełz,dopełzać,這う,crawl up,1,present,0,0
"9215","dopieszczać",dopieszcz,dopieszcz,dopieszczać,甘やかす,pamper,1,present,0,0
"9216","dopisywać",dopisyw,dopisyw,dopisywać,追加,add,1,present,0,0
"9217","dopomagać",dopomag,dopomag,dopomagać,ヘルプ,help,1,present,0,0
"9218","dopracowywać",dopracowyw,dopracowyw,dopracowywać,微調整,fine-tune,1,present,0,0
"9219","dopuszczać",dopuszcz,dopuszcz,dopuszczać,許可する,allow,1,present,0,0
"9220","dopływać",dopływ,dopływ,dopływać,上る,swim up,1,present,0,0
"9221","dorywać",doryw,doryw,dorywać,行う,do,1,present,0,0
"9222","dorzucać",dorzuc,dorzuc,dorzucać,投げる,throw,1,present,0,0
"9223","dorównywać",dorównyw,dorównyw,dorównywać,マッチ,match,1,present,0,0
"9224","dosalać",dosal,dosal,dosalać,それを塩漬け,salt it,1,present,0,0
"9225","dosiadać",dosiad,dosiad,dosiadać,ウォークイン,walk in,1,present,0,0
"9226","doskakiwać",doskakiw,doskakiw,doskakiwać,跳ね上がる,jump up,1,present,0,0
"9227","dosrywać",dosryw,dosryw,dosrywać,投薬,dosing,1,present,0,0
"9228","dostarczać",dostarcz,dostarcz,dostarczać,供給,supply,1,present,0,0
"9229","dostawać",dostaw,dostaw,dostawać,得る,get,1,present,0,0
"9230","dostosowywać",dostosowyw,dostosowyw,dostosowywać,カスタマイズする,to customize,1,present,0,0
"9231","dosypiać",dosypi,dosypi,dosypiać,寝るため,to sleep,1,present,0,0
"9232","doszukiwać",doszukiw,doszukiw,doszukiwać,探し出す,seek out,1,present,0,0
"9233","doszywać",doszyw,doszyw,doszywać,縫い付けます,sew on,1,present,0,0
"9234","dosłuchiwać",dosłuchiw,dosłuchiw,dosłuchiwać,聞く,listen,1,present,0,0
"9235","dotrzymywać",dotrzymyw,dotrzymyw,dotrzymywać,保つ,keep,1,present,0,0
"9236","dotyczyć",dotyczy,dotycz,dotyczyć,懸念,concern,4y,present,0,0
"9237","dotykać",dotyk,dotyk,dotykać,接する,touch,1,present,0,0
"9238","dowartościowywać",dowartościowyw,dowartościowyw,dowartościowywać,自尊心,self-esteem,1,present,0,0
"9239","dowiadywać",dowiadyw,dowiadyw,dowiadywać,探し出す,find out,1,present,0,0
"9240","dowodzić",dowodz,dowodzi,dowodzić,指図,command,4,present,0,0
"9241","dowozić",dowoz,dowozi,dowozić,配信する,to deliver,4,present,0,0
"9242","doznawać",doznaw,doznaw,doznawać,経験,experience,1,present,0,0
"9243","doładowywać",doładowyw,doładowyw,doładowywać,再充電,recharge,1,present,0,0
"9244","dołazić",dołaz,dołazi,dołazić,トレッキングする,to trek,4,present,0,0
"9245","dościgać",dościg,dościg,dościgać,追いつく,catch up,1,present,0,0
"9246","dożywać",dożyw,dożyw,dożywać,生きる,live out,1,present,0,0
"9247","drapać",drap,drap,drapać,スクラッチ,scratch,1,present,0,0
"9248","drażnić",drażn,drażni,drażnić,困らせるために,to annoy,4,present,0,0
"9249","dreptać",drept,drept,dreptać,よちよち,toddle,1,present,0,0
"9250","drgać",drg,drg,drgać,振動する,vibrate,1,present,0,0
"9251","drobić",drob,drobi,drobić,しわくちゃ,crumple,4,present,0,0
"9252","droczyć",droczy,drocz,droczyć,からかう,tease,4y,present,0,0
"9253","druzgotać",druzgot,druzgot,druzgotać,スマッシュ,smash,1,present,0,0
"9254","drygać",dryg,dryg,drygać,ホップ,hop,1,present,0,0
"9255","drzemać",drzem,drzem,drzemać,居眠り,doze,1,present,0,0
"9256","drzeć",drzej,drzej,drzeć,震える,tremble,2,present,0,0
"9257","drążyć",drąży,drąż,drążyć,ドリルダウン,drill down,4y,present,0,0
"9258","dręczyć",dręczy,dręcz,dręczyć,苦しめる,torment,4y,present,0,0
"9259","drżeć",drżej,drżej,drżeć,震える,tremble,2,present,0,0
"9260","dudnić",dudn,dudni,dudnić,ランブル,rumble,4,present,0,0
"9261","dukać",duk,duk,dukać,スタマー,stammer,1,present,0,0
"9262","dumać",dum,dum,dumać,ミューズ,muse,1,present,0,0
"9263","dupczyć",dupczy,dupcz,dupczyć,ぴくぴく動く,jerk,4y,present,0,0
"9264","durzyć",durzy,durz,durzyć,デュープ,dupe,4y,present,0,0
"9265","dusić",dus,dusi,dusić,煮る,simmer,4,present,0,0
"9266","dybać",dyb,dyb,dybać,あえて,dare,1,present,0,0
"9267","dychać",dych,dych,dychać,息,breathe,1,present,0,0
"9268","dygać",dyg,dyg,dygać,curtsey,curtsey,1,present,0,0
"9269","dygotać",dygot,dygot,dygotać,ディザー,dither,1,present,0,0
"9270","dymać",dym,dym,dymać,忙しい,hurry,1,present,0,0
"9271","dyndać",dynd,dynd,dyndać,ぶら下がる,dangle,1,present,0,0
"9272","dyskryminować",dyskryminuje,dyskryminuj,dyskryminować,区別する,discriminate,denomitive,present,0,0
"9273","dyszeć",dyszej,dyszej,dyszeć,息,breathe,2,present,0,0
"9274","dziabać",dziab,dziab,dziabać,バウンド,bound,1,present,0,0
"9275","dziać",dzi,dzi,dziać,ニット,knit,1,present,0,0
"9276","działać",dział,dział,działać,仕事,work,1,present,0,0
"9277","dziedziczyć",dziedziczy,dziedzicz,dziedziczyć,継承する,inherit,4y,present,0,0
"9278","dzielić",dziel,dzieli,dzielić,共有する,to share,4,present,0,0
"9279","dziergać",dzierg,dzierg,dziergać,かぎ針編み,crochet,1,present,0,0
"9280","dzierżyć",dzierży,dzierż,dzierżyć,振るう,to wield,4y,present,0,0
"9281","dziobać",dziob,dziob,dziobać,ペック,peck,1,present,0,0
"9282","dziwić",dziw,dziwi,dziwić,びっくりする,to surprise,4,present,0,0
"9283","dzióbać",dziób,dziób,dzióbać,ペック,peck,1,present,0,0
"9284","dziękczynić",dziękczyn,dziękczyni,dziękczynić,ありがとうございました,thank you,4,present,0,0
"9285","dąsać",dąs,dąs,dąsać,不機嫌,sulk,1,present,0,0
"9286","dąć",dnie,dn,dąć,与えるために,to give,3,present,0,0
"9287","dążyć",dąży,dąż,dążyć,努力,endeavor,4y,present,0,0
"9288","dębieć",dębiej,dębiej,dębieć,ランブル,rumble,2,present,0,0
"9289","dławić",dław,dławi,dławić,むせさせる,choke,4,present,0,0
"9290","dłubać",dłub,dłub,dłubać,選ぶ,pick,1,present,0,0
"9291","dłużyć",dłuży,dłuż,dłużyć,長くする,to lengthen,4y,present,0,0
"9292","dźgać",dźg,dźg,dźgać,刺す,stab,1,present,0,0
"9293","dźwigać",dźwig,dźwig,dźwigać,運ぶ,carry,1,present,0,0
"9294","dźwięczeć",dźwięczej,dźwięczej,dźwięczeć,音,sound,2,present,0,0
"9295","dżdżyć",dżdży,dżdż,dżdżyć,雨,rain,4y,present,0,0
"9296","ekranizować",ekranizuje,ekranizuj,ekranizować,画面,screen,denomitive,present,0,0
"9297","emocjonować",emocjonuje,emocjonuj,emocjonować,エキサイト,excite,denomitive,present,0,0
"9298","esemesować",esemesuje,esemesuj,esemesować,文章,text,denomitive,present,0,0
"9299","fajczyć",fajczy,fajcz,fajczyć,怒らせる,tick off,4y,present,0,0
"9300","fikać",fik,fik,fikać,ホップ,hop,1,present,0,0
"9301","forsować",forsuje,forsuj,forsować,押す,push,denomitive,present,0,0
"9302","frunąć",frunnie,frunn,frunąć,飛ぶ,fly,3,present,0,0
"9303","fruwać",fruw,fruw,fruwać,飛ぶ,fly,1,present,0,0
"9304","frymarczyć",frymarczy,frymarcz,frymarczyć,トラフィック,traffic,4y,present,0,0
"9305","fukać",fuk,fuk,fukać,snort,snort,1,present,0,0
"9306","furkotać",furkot,furkot,furkotać,ぐるぐる回る,whirring,1,present,0,0
"9307","gadać",gad,gad,gadać,話,talk,1,present,0,0
"9308","ganiać",gani,gani,ganiać,追跡,chase,1,present,0,0
"9309","ganić",gan,gani,ganić,叱責する,reprove,4,present,0,0
"9310","gardzić",gardz,gardzi,gardzić,軽蔑する,despise,4,present,0,0
"9311","garnąć",garnnie,garnn,garnąć,抱きしめる,cuddle,3,present,0,0
"9312","gasić",gas,gasi,gasić,消火,extinguish,4,present,0,0
"9313","gasnąć",gasnnie,gasnn,gasnąć,フェード,fade,3,present,0,0
"9314","gaworzyć",gaworzy,gaworz,gaworzyć,せせらぎ,babble,4y,present,0,0
"9315","gdakać",gdak,gdak,gdakać,おしゃべり,cackle,1,present,0,0
"9316","gderać",gder,gder,gderać,ナグ,nag,1,present,0,0
"9317","gestykulować",gestykuluje,gestykuluj,gestykulować,身振りで示す,gesticulate,denomitive,present,0,0
"9318","gibać",gib,gib,gibać,走り回る,run around,1,present,0,0
"9319","gilgotać",gilgot,gilgot,gilgotać,バブリング,bubbling,1,present,0,0
"9320","ginąć",ginnie,ginn,ginąć,死ぬ,die,3,present,0,0
"9321","giąć",ginie,gin,giąć,曲げる,bend,3,present,0,0
"9322","ględzić",ględz,ględzi,ględzić,ハープ,harp,4,present,0,0
"9323","gmatwać",gmatw,gmatw,gmatwać,混乱,confuse,1,present,0,0
"9324","gmerać",gmer,gmer,gmerać,ルマージュ,rummage,1,present,0,0
"9325","gnać",gn,gn,gnać,速度,speed,1,present,0,0
"9326","gnić",gn,gni,gnić,腐敗,rot,4,present,0,0
"9327","gnębić",gnęb,gnębi,gnębić,抑圧する,oppress,4,present,0,0
"9328","godować",goduje,goduj,godować,価値,worth,denomitive,present,0,0
"9329","godzić",godz,godzi,godzić,調整する,reconcile,4,present,0,0
"9330","goić",go,goi,goić,癒し,heal,4,present,0,0
"9331","gonić",gon,goni,gonić,追跡,chase,4,present,0,0
"9332","goreć",gorej,gorej,goreć,ホット,hot,2,present,0,0
"9333","gorszyć",gorszy,gorsz,gorszyć,ショック,shock,4y,present,0,0
"9334","gorzeć",gorzej,gorzej,gorzeć,輝き,glow,2,present,0,0
"9335","gorzknieć",gorzkniej,gorzkniej,gorzknieć,酸っぱい,sour,2,present,0,0
"9336","gospodarzyć",gospodarzy,gospodarz,gospodarzyć,主催する,to host,4y,present,0,0
"9337","gotować",gotuje,gotuj,gotować,調理する,to cook,denomitive,present,0,0
"9338","grabić",grab,grabi,grabić,略奪,plunder,4,present,0,0
"9339","graniczyć",graniczy,granicz,graniczyć,国境,border,4y,present,0,0
"9340","grać",gr,gr,grać,遊ぶ,play,1,present,0,0
"9341","grodzić",grodz,grodzi,grodzić,同封,enclose,4,present,0,0
"9342","grozić",groz,grozi,grozić,脅かす,threaten,4,present,0,0
"9343","gruchać",gruch,gruch,gruchać,クー,coo,1,present,0,0
"9344","grygolić",grygol,grygoli,grygolić,剃る,shave,4,present,0,0
"9345","gryzmolić",gryzmol,gryzmoli,gryzmolić,走り書き,scribble,4,present,0,0
