20068,pañcaṣaṣṭa,pañcaṣaṣṭa,1-2,65,Sixty-five,0
20069,ṣāṣṭika,ṣāṣṭika,1-2,65,Sixty-five,0
20070,satta,satta,1-2,70,Seventy,0
20071,saptata,saptata,1-2,70,Seventy,0
20072,saptataya,saptataya,1-2,70,Seventy,0
20073,ekasaptata,ekasaptata,1-2,71,Seventy-one,0
20074,ekasaptatika,ekasaptatika,1-2,71,Seventy-one,0
20075,ekasaptatitama,ekasaptatitama,1-2,71,Seventy-first,0
20076,dvāsaptata,dvāsaptata,1-2,72,Seventy-two,0
20077,catuḥsaptata,catuḥsaptata,1-2,74,Seventy-four,0
20078,ṣaṭsaptata,ṣaṭsaptata,1-2,76,Seventy-six,0
20079,aṣṭottara,aṣṭottara,1-2,78,Seventy-eight,0
20080,ekāśīta,ekāśīta,1-2,81,Eighty-one,0
20081,pañcāśīta,pañcāśīta,1-2,85,Eighty-five,0
20082,aśītika,aśītika,1-2,88,Eighty-eight,0
20083,aśītīṣṭaka,aśītīṣṭaka,1-2,88,Eighty-eight,0
20084,aṣṭanavata,aṣṭanavata,1-2,98,Ninety-eight,0
20085,saikadvisaptaka,saikadvisaptaka,1-2,127,One hundred and twenty-seven,0
20086,śatārdhasaṃkhya,śatārdhasaṃkhya,1-2,150,One hundred and fifty,0
20087,dviśata,dviśata,1-2,200,Two hundred,0
20088,triśata,triśata,1-2,300,Three hundred,0
20089,trayaḥśataśatārdha,trayaḥśataśatārdha,1-2,350,Three hundred and fifty,0
20090,catuḥśata,catuḥśata,1-2,400,Four hundred,0
20091,pañcaśata,pañcaśata,1-2,500,Five hundred,0
20092,pañcaśatika,pañcaśatika,1-2,500,five hundred,0
20093,ṣaṭśata,ṣaṭśata,1-2,600,Six hundred,0
20094,saptaśata,saptaśata,1-2,700,Seven hundred,0
20095,daśaśata,daśaśata,1-2,1000,ten hundred,0
20096,triṣāhasra,triṣāhasra,1-2,3000,Three thousand,0
20097,trisāhasra,trisāhasra,1-2,3000,Three thousand,0
20098,catuḥsāhasraka,catuḥsāhasraka,1-2,4000,Four thousand,0
20099,aṣṭasāhasraka,aṣṭasāhasraka,1-2,8000,Eight thousand,0
20100,navasāhasra,navasāhasra,1-2,9000,Nine thousand,0
20101,dvādaśasāhasra,dvādaśasāhasra,1-2,12000,Twelve thousand,0
20102,triṃśatsāhasra,triṃśatsāhasra,1-2,30000,Thirty thousand,0
20103,dvādaśaśatatama,dvādaśaśatatama,1-2,1/100,Twelfth hundredth,0
20104,śatādhika,śatādhika,1-2,100以上,More than a hundred,0
20105,śatatama,śatatama,1-2,100分の1,The hundredth,0
20106,śatabradhna,śatabradhna,1-2,100周年,centenary,0
20107,śatanirhrāda,śatanirhrāda,1-2,100周年,centenary,0
20108,śatasaṃvatsara,śatasaṃvatsara,1-2,100周年,centenary,0
20109,śataśalāka,śataśalāka,1-2,100周年,centenary,0
20110,śatāśva,śatāśva,1-2,100周年,centenary,0
20111,śatavadha,śatavadha,1-2,100周年,centenary,0
20112,śatavīrya,śatavīrya,1-2,100周年,centenary,0
20113,śatayudha,śatayudha,1-2,100周年,centenary,0
20114,śatadhanya,śatadhanya,1-2,100周年,centenary,0
20115,śatavarṣa,śatavarṣa,1-2,100年,One hundred years,0
20116,varṣaśatādhika,varṣaśatādhika,1-2,100年以上,Over a hundred years,0
20117,ekaśatavidha,ekaśatavidha,1-2,100種類,One hundred kinds,0
20118,daśarūpa,daśarūpa,1-2,10のフォーム,Ten forms,0
20119,daśalakṣaṇa,daśalakṣaṇa,1-2,10の特徴,Ten characteristics,0
20120,daśayojana,daśayojana,1-2,10の由旬,ten yojanas,0
20121,daśadaśāvayava,daśadaśāvayava,1-2,10の臓器,Ten organs,0
20122,dāśarūpyaka,dāśarūpyaka,1-2,10ルピー,ten rupees,0
20123,adaśamāsya,adaśamāsya,1-2,10ヶ月,The tenth month,0
20124,daśamāsya,daśamāsya,1-2,10ヶ月,Tenth month,0
20125,śatasahasraka,śatasahasraka,1-2,10万,One hundred thousand,0
20126,śatasāhasra,śatasāhasra,1-2,10万,One hundred thousand,0
20127,daśaśatākṣa,daśaśatākṣa,1-2,10世紀,tenth century,0
20128,daśaputra,daśaputra,1-2,10人の息子,Ten sons,0
20129,daśapūruṣa,daśapūruṣa,1-2,10人の男性,Ten men,0
20130,daśavarga,daśavarga,1-2,10個の正方形,Ten squares,0
20131,daśaguṇa,daśaguṇa,1-2,10倍,Tenfold,0
20132,daśaguṇita,daśaguṇita,1-2,10倍,tenfold,0
20133,daśavidha,daśavidha,1-2,10倍,Tenfold,0
20134,daśavarṣa,daśavarṣa,1-2,10年,Ten years,0
20135,daśavārṣika,daśavārṣika,1-2,10年ごと,Ten-yearly,0
20136,daśaikādaśika,daśaikādaśika,1-2,10年ごと,decennial,0
20137,daśārdha,daśārdha,1-2,10年半,Ten and a half,0
20138,daśākṣara,daśākṣara,1-2,10文字,Ten letters,0
20139,daśadhīva,daśadhīva,1-2,10日目,tenth day,0
20140,akta,akta,1-2,10月,Oct,0
20141,okta,okta,1-2,10月,Oct,0
20142,daśāṅgula,daśāṅgula,1-2,10本の指,Ten fingers,0
20143,daśavarṣīya,daśavarṣīya,1-2,10歳,Ten-year-old,0
20144,daśarātra,daśarātra,1-2,10泊,Ten nights,0
20145,daśalakṣaṇaka,daśalakṣaṇaka,1-2,10特性,ten-characteristic,0
20146,daśaśatatama,daśaśatatama,1-2,10番目,The tenth,0
20147,dasma,dasma,1-2,10番目,Tenth,0
20148,dasmatama,dasmatama,1-2,10番目,The tenth,0
20149,daśanakha,daśanakha,1-2,10番目,tenth,0
20150,daśaśākha,daśaśākha,1-2,10番目,tenth,0
20151,daśapadya,daśapadya,1-2,10節,Ten verses,0
20152,dāśamūlika,dāśamūlika,1-2,10進数,decimal,0
20153,daśakakṣya,daśakakṣya,1-2,10部屋,Ten rooms,0
20154,daśapakṣa,daśapakṣa,1-2,10面,Ten sides,0
20155,ūnadvivārṣika,ūnadvivārṣika,1-2,11ビエンナーレ,Eleven biennials,0
20156,ekādaśavyūha,ekādaśavyūha,1-2,11個のクラスター,Eleven clusters,0
20157,ekādaśavarṣa,ekādaśavarṣa,1-2,11年,Eleven years,0
20158,ekādaśākṣara,ekādaśākṣara,1-2,11文字,Eleven letters,0
20159,ekādaśa,ekādaśa,1-2,11番目,Eleventh,0
20160,ekādaśaka,ekādaśaka,1-2,11番目,Eleventh,0
20161,ekādaśama,ekādaśama,1-2,11番目,Eleventh,0
20162,ekonnata,ekonnata,1-2,11番目,Eleventh,0
20163,ekādaśadvāra,ekādaśadvāra,1-2,11番目のゲート,The eleventh gate,0
20164,ekādaśakapāla,ekādaśakapāla,1-2,11番目の頭蓋骨,Eleventh skull,0
20165,ekādaśavidha,ekādaśavidha,1-2,11種類,Eleven kinds,0
20166,dvādaśarca,dvādaśarca,1-2,12の教会,Twelve Churches,0
20167,dvādaśagṛhīta,dvādaśagṛhīta,1-2,12をつかむ,Twelve-grabbed,0
20168,dvādaśapada,dvādaśapada,1-2,12ステップ,Twelve steps,0
20169,dvādaśākāra,dvādaśākāra,1-2,12字型,Twelve-shaped,0
20170,dvādaśābda,dvādaśābda,1-2,12年,Twelve years,0
20171,dvādaśākṣara,dvādaśākṣara,1-2,12文字,Twelve letters,0
20172,dvādaśāṅgula,dvādaśāṅgula,1-2,12本の指,Twelve fingers,0
20173,dvādaśapattra,dvādaśapattra,1-2,12枚の葉,Twelve leaves,0
20174,dvādaśavārṣika,dvādaśavārṣika,1-2,12歳,Twelve-year-old,0
20175,dvādaśaka,dvādaśaka,1-2,12番目,Twelfth,0
20176,dvādaśama,dvādaśama,1-2,12番目,Twelfth,0
20177,dvādaśāhika,dvādaśāhika,1-2,12番目,Twelfth,0
20178,dvādaśāhīya,dvādaśāhīya,1-2,12番目,Twelfth,0
20179,dvādaśika,dvādaśika,1-2,12番目,Twelfth,0
20180,dvādaśānyika,dvādaśānyika,1-2,12番目に,Twelfthly,0
20181,dvādaśavidha,dvādaśavidha,1-2,12種類,Twelve kinds,0
20182,aśvadvādaśa,aśvadvādaśa,1-2,12頭の馬,Twelve horses,0
20183,dvādaśakapāla,dvādaśakapāla,1-2,12頭蓋骨,Twelve skulls,0
20184,trayodaśamāsa,trayodaśamāsa,1-2,13ヶ月,Thirteenth month,0
20185,trayodaśākṣara,trayodaśākṣara,1-2,13文字,Thirteen letters,0
20186,trayodaśavārṣika,trayodaśavārṣika,1-2,13歳,Thirteen-year-old,0
20187,trayodaśika,trayodaśika,1-2,13番目,Thirteenth,0
20188,trāyodaśa,trāyodaśa,1-2,13番目,Thirteenth,0
20189,trayodaśavidha,trayodaśavidha,1-2,13種類,Thirteen kinds,0
20190,caturdaśasamadvandva,caturdaśasamadvandva,1-2,14の等しい双対性,Fourteen equal dualities,0
20191,caturdaśaguṇa,caturdaśaguṇa,1-2,14回,Fourteen times,0
20192,caturdaśākṣara,caturdaśākṣara,1-2,14文字,Fourteen letters,0
20193,caturdaśaka,caturdaśaka,1-2,14番目,Fourteenth,0
20194,caturdaśama,caturdaśama,1-2,14番目,Fourteenth,0
20195,cāturdaśa,cāturdaśa,1-2,14番目,Fourteenth,0
20196,caturdaśavidha,caturdaśavidha,1-2,14種類,Fourteen types,0
20197,pañcadaśākṣara,pañcadaśākṣara,1-2,15文字,Fifteen letters,0
20198,pañcadaśavārṣika,pañcadaśavārṣika,1-2,15歳,Fifteen-year-old,0
20199,pañcadaśama,pañcadaśama,1-2,15番目,Fifteenth,0
20200,pañcadaśāhika,pañcadaśāhika,1-2,15番目,Fifteenth,0
20201,pañcadaśika,pañcadaśika,1-2,15番目,Fifteenth,0
20202,pāñcadaśya,pāñcadaśya,1-2,15番目,fifteenth,0
20203,pañcadaśarca,pañcadaśarca,1-2,15番目の教会,Fifteenth Church,0
20204,ṣoḍaśāḍhakamaya,ṣoḍaśāḍhakamaya,1-2,16-シャダカマヤ,Sixteen-shadhakamaya,0
20205,ṣoḍaśākṣa,ṣoḍaśākṣa,1-2,16人の目撃者,Sixteen witnesses,0
20206,ṣoḍaśabhedita,ṣoḍaśabhedita,1-2,16差別化,Sixteen-differentiated,0
20207,ṣoḍaśavarṣa,ṣoḍaśavarṣa,1-2,16年,Sixteen years,0
20208,ṣoḍaśākṣara,ṣoḍaśākṣara,1-2,16文字,Sixteen letters,0
20209,ṣoḍaśāṅgulaka,ṣoḍaśāṅgulaka,1-2,16本指,sixteen-fingered,0
20210,ṣoḍaśadala,ṣoḍaśadala,1-2,16枚の花びら,Sixteen-petalled,0
20211,pariṣoḍaśa,pariṣoḍaśa,1-2,16番目,The sixteenth,0
20212,ṣaḍaṃsa,ṣaḍaṃsa,1-2,16番目,Sixteenth,0
20213,ṣaḍuttara,ṣaḍuttara,1-2,16番目,Sixteenth,0
20214,ṣaḍdaśana,ṣaḍdaśana,1-2,16番目,Sixteenth,0
20215,ṣāḍahika,ṣāḍahika,1-2,16番目,Sixteenth,0
20216,ṣoḍanta,ṣoḍanta,1-2,16番目,sixteenth,0
20217,ṣoḍaśa,ṣoḍaśa,1-2,16番目,Sixteenth,0
20218,ṣoḍaśaka,ṣoḍaśaka,1-2,16番目,Sixteenth,0
20219,ṣoḍaśama,ṣoḍaśama,1-2,16番目,Sixteenth,0
20220,ṣoḍaśāṅga,ṣoḍaśāṅga,1-2,16番目,Sixteenth,0
20221,ṣoḍaśāra,ṣoḍaśāra,1-2,16番目,Sixteenth,0
20222,ṣoḍaśika,ṣoḍaśika,1-2,16番目,Sixteenth,0
20223,saṣoḍaśika,saṣoḍaśika,1-2,16番目,Sixteenth,0
20224,ṣoḍhāvihita,ṣoḍhāvihita,1-2,16番目に処方,Sixteenth prescribed,0
20225,ṣoḍaśagṛhīta,ṣoḍaśagṛhīta,1-2,16番目に撮影,Sixteenth taken,0
20226,ṣoḍaśakala,ṣoḍaśakala,1-2,16番目のシャカル,Sixteenth Shakal,0
20227,ṣoḍaśarājika,ṣoḍaśarājika,1-2,16番目の王,Sixteenth King,0
20228,ṣoḍaśavidha,ṣoḍaśavidha,1-2,16種類,Sixteen types,0
20229,ṣoḍaśapada,ṣoḍaśapada,1-2,16節,Sixteenth verse,0
20230,ṣaṭcitika,ṣaṭcitika,1-2,16進数,Hexadecimal,0
20231,ṣaḍaśraka,ṣaḍaśraka,1-2,16進数,Hexadecimal,0
20232,ṣaḍvargika,ṣaḍvargika,1-2,16進数,Hexadecimal,0
20233,ṣaḍvargīya,ṣaḍvargīya,1-2,16進数,Hexadecimal,0
20234,ṣaṇṇālika,ṣaṇṇālika,1-2,16進数,Hexadecimal,0
20235,saptadaśasāmidhenīka,saptadaśasāmidhenīka,1-2,17の犠牲の,of the seventeen sacrifices,0
20236,saptadaśābhikḷpta,saptadaśābhikḷpta,1-2,17倍,Seventeen-fold,0
20237,saptadaśākṣara,saptadaśākṣara,1-2,17文字,Seventeen letters,0
20238,saptadaśaka,saptadaśaka,1-2,17番目,Seventeenth,0
20239,saptadaśama,saptadaśama,1-2,17番目,Seventeenth,0
20240,saptadaśāra,saptadaśāra,1-2,17番目,Seventeenth,0
20241,saptadaśaśarāva,saptadaśaśarāva,1-2,17番目のシャラブ,Seventeenth Sharav,0
20242,saptadaśastoma,saptadaśastoma,1-2,17番目のストーマ,The seventeenth stoma,0
20243,saptadaśavidha,saptadaśavidha,1-2,17種類,Seventeen kinds,0
20244,aṣṭādaśama,aṣṭādaśama,1-2,18番目,Eighteenth,0
20245,paryanta,paryanta,1-2,1990年代まで,up to the 1990s,0
20246,ūnaṣoḍaśavarṣa,ūnaṣoḍaśavarṣa,1-2,19、16年,Nineteen sixteen years,0
20247,navadaśa,navadaśa,1-2,19番目,Nineteenth,0
20248,ekapara,ekapara,1-2,1つに,On one,0
20249,ekastambha,ekastambha,1-2,1列,One column,0
20250,saṃvatsarāntarhita,saṃvatsarāntarhita,1-2,1年以内,Within the year,0
20251,ekadhura,ekadhura,1-2,1軸,One-axis,0
20252,viṃśatitaulika,viṃśatitaulika,1-2,20トゥーリック,Twenty-toulic,0
20253,tāvadvarṣa,tāvadvarṣa,1-2,20年目,twentieth year,0
20254,viṃśatyakṣara,viṃśatyakṣara,1-2,20文字,Twenty-letter,0
20255,dvisaṃvatsarīṇa,dvisaṃvatsarīṇa,1-2,20歳,Twenty-year-old,0
20256,viṃśativārṣika,viṃśativārṣika,1-2,20歳,Twenty-year-old,0
20257,viṃśativarṣadeśīya,viṃśativarṣadeśīya,1-2,20歳のネイティブ,Twenty-year-old native,0
20258,viṃśatitama,viṃśatitama,1-2,20番目,Twentieth,0
20259,viṃśatima,viṃśatima,1-2,20番目,Twentieth,0
20260,vaiṃśatika,vaiṃśatika,1-2,20番目,Twentieth,0
20261,ekaviṃśatividha,ekaviṃśatividha,1-2,21種類,Twenty-one kinds,0
20262,aśvaikaviṃśa,aśvaikaviṃśa,1-2,21頭の馬,Twenty-one horses,0
20263,viṃśatidvija,viṃśatidvija,1-2,22双子,Twenty-two twins,0
20264,dvāviṃśatyakṣara,dvāviṃśatyakṣara,1-2,22文字,Twenty-two characters,0
20265,dviviṃśatikīna,dviviṃśatikīna,1-2,22歳,Twenty-two-year-old,0
20266,dvāviṃśatiśatama,dvāviṃśatiśatama,1-2,22番目の100分の1,Twenty-second hundredth,0
20267,caturviṃśativikrama,caturviṃśativikrama,1-2,24の勝利,Twenty-four triumphs,0
20268,caturviṃśatyakṣara,caturviṃśatyakṣara,1-2,24文字,Twenty-four letters,0
20269,caturviṃśākṣara,caturviṃśākṣara,1-2,24文字,Twenty-four letters,0
20270,caturviṃśastoma,caturviṃśastoma,1-2,24番目のストーマ,Twenty-fourth Stoma,0
20271,viṃśatividha,viṃśatividha,1-2,24種類,Twenty-four kinds,0
20272,pañcaviṃśatirātra,pañcaviṃśatirātra,1-2,25泊,Twenty-five nights,0
20273,dvisaptasaṃkhyāka,dvisaptasaṃkhyāka,1-2,27の数字,Twenty-seven numbers,0
20274,saptaviṃśaka,saptaviṃśaka,1-2,27番目,Twenty-seventh,0
20275,saptaviṃśatika,saptaviṃśatika,1-2,27番目,Twenty-seventh,0
20276,saptaviṃśatitama,saptaviṃśatitama,1-2,27番目,Twenty-seventh,0
20277,saptaviṃśatima,saptaviṃśatima,1-2,27番目,Twenty-seventh,0
20278,saviṃśa,saviṃśa,1-2,27番目,Twenty-seventh,0
20279,dvitricatuṣpañcaka,dvitricatuṣpañcaka,1-2,2、3、4、5,Two-three-four-five,0
20280,dvipañcadvayasāṅgula,dvipañcadvayasāṅgula,1-2,2、5、2本の指,"Two, five, two fingers",0
20281,dvimāṣya,dvimāṣya,1-2,2か月に1回,Two-monthly,0
20282,dvaimāsya,dvaimāsya,1-2,2か月に1回,Two-monthly,0
20283,dvihīna,dvihīna,1-2,2つなし,without two,0
20284,uttānapāṇidvaya,uttānapāṇidvaya,1-2,2つの上げられた手,Two raised hands,0
20285,dvisūrya,dvisūrya,1-2,2つの太陽,Two suns,0
20286,dvedhākṛta,dvedhākṛta,1-2,2つの部分に分かれています,divided into two parts,0
20287,dvisuvarṇa,dvisuvarṇa,1-2,2つの黄金,Two golden,0
20288,dvisauvarṇika,dvisauvarṇika,1-2,2つの黄金,Two golden,0
20289,dviḥsama,dviḥsama,1-2,2つ等しい,Two-equal,0
20290,dviśataka,dviśataka,1-2,2世紀,Two centuries,0
20291,dvipuruṣa,dvipuruṣa,1-2,2人,Two-person,0
20292,puruṣadvayasa,puruṣadvayasa,1-2,2人の男性,Two men,0
20293,dviguṇatara,dviguṇatara,1-2,2倍多い,Twice as much,0
20294,advivarṣa,advivarṣa,1-2,2年,two years,0
20295,dvivarṣa,dvivarṣa,1-2,2年,Two years,0
20296,dvyakṣara,dvyakṣara,1-2,2文字,Two-letter,0
20297,dvaiyahnika,dvaiyahnika,1-2,2日,Two-day,0
20298,dvyahavṛtta,dvyahavṛtta,1-2,2日間のサークル,Two-day circle,0
20299,dvyaṅgula,dvyaṅgula,1-2,2本の指,Two fingers,0
20300,dviniṣka,dviniṣka,1-2,2枚のコイン,Two coins,0
20301,dvivarṣaka,dvivarṣaka,1-2,2歳,Two-year-old,0
20302,dvivarṣīṇa,dvivarṣīṇa,1-2,2歳,Two-year-old,0
20303,dvihāyana,dvihāyana,1-2,2歳,Two-year-old,0
20304,upastha,upastha,1-2,2階,Upstairs,0
20305,dvipātra,dvipātra,1-2,2隻,Two-vessel,0
20306,dvipātrīṇa,dvipātrīṇa,1-2,2隻,Two-vessel,0
20307,dvivṛṣa,dvivṛṣa,1-2,2頭の雄牛,Two bulls,0
20308,ardhahara,ardhahara,1-2,30分,half hour,0
20309,triṃśadvarṣa,triṃśadvarṣa,1-2,30年,Thirty years,0
20310,triṃśadakṣara,triṃśadakṣara,1-2,30文字,Thirty-letter,0
20311,triṃśattama,triṃśattama,1-2,30番目,Thirtieth,0
20312,triśatatama,triśatatama,1-2,31-最初,Thirty-first,0
20313,ekatriṃśadakṣara,ekatriṃśadakṣara,1-2,31文字,Thirty-one characters,0
20314,dvātriṃśallakṣaṇika,dvātriṃśallakṣaṇika,1-2,32の特徴,Thirty-two characteristics,0
20315,dvātriṃśallakṣaṇopeta,dvātriṃśallakṣaṇopeta,1-2,32の特徴を持つ,with thirty-two characteristics,0
20316,triṃśadvikrama,triṃśadvikrama,1-2,32レコード,Thirty-two records,0
20317,dvātriṃśadara,dvātriṃśadara,1-2,32レート,Thirty-two rates,0
20318,dvātriṃśadakṣara,dvātriṃśadakṣara,1-2,32文字,Thirty-two characters,0
20319,dvātriṃśatpattra,dvātriṃśatpattra,1-2,32枚の葉,Thirty-two leaves,0
20320,upatriṃśa,upatriṃśa,1-2,32秒,Thirty-second,0
20321,trayastriṃśastoma,trayastriṃśastoma,1-2,33個のストーマ,Thirty-three Stomas,0
20322,trayastriṃśadakṣara,trayastriṃśadakṣara,1-2,33文字,Thirty-three characters,0
20323,catustriṃśadakṣara,catustriṃśadakṣara,1-2,34文字,Thirty-four characters,0
20324,ṣaṭtriṃśadvikrama,ṣaṭtriṃśadvikrama,1-2,36のヴィクラマ,Thirty-six Vikrama,0
20325,ṣaṭtriṃśadiṣṭaka,ṣaṭtriṃśadiṣṭaka,1-2,36の方向,Thirty-six directions,0
20326,ṣaṭtriṃśadābdika,ṣaṭtriṃśadābdika,1-2,36世紀,Thirty-sixth century,0
20327,ṣaṭtriṃśatsaṃvatsara,ṣaṭtriṃśatsaṃvatsara,1-2,36年,Thirty-six years,0
20328,ṣaṭtriṃśadakṣara,ṣaṭtriṃśadakṣara,1-2,36文字,Thirty-six characters,0
20329,ṣaṭtriṃśadrātra,ṣaṭtriṃśadrātra,1-2,36泊,Thirty-six nights,0
20330,ṣaṭtriṃśatka,ṣaṭtriṃśatka,1-2,36番目,Thirty-sixth,0
20331,ṣaṭtriṃśadūna,ṣaṭtriṃśadūna,1-2,36番目のドゥーン,Thirty-sixth Doon,0
20332,ṣaṭtriṃśacchatya,ṣaṭtriṃśacchatya,1-2,36百,Thirty-six hundred,0
20333,tridaśaśreṣṭha,tridaśaśreṣṭha,1-2,3つのベスト,The best of the three,0
20334,trailokyabhayakāraka,trailokyabhayakāraka,1-2,3つの世界を恐ろしい,terrifying the three worlds,0
20335,traisrotasa,traisrotasa,1-2,3つの情報源,Three Sources,0
20336,paribhūtagatitraya,paribhūtagatitraya,1-2,3つの敗北した動き,Three defeated movements,0
20337,tattvatrayamaya,tattvatrayamaya,1-2,3つの要素,The three elements,0
20338,tattribhāgaka,tattribhāgaka,1-2,3つの部分の,of the three parts,0
20339,ṣaṭtriṃśatsahasra,ṣaṭtriṃśatsahasra,1-2,3万6千人,Thirty-six thousand,0
20340,triśataka,triśataka,1-2,3世紀,Three centuries,0
20341,triguṇākṛta,triguṇākṛta,1-2,3倍,tripled,0
20342,ardhatṛtīya,ardhatṛtīya,1-2,3分の1,half-third,0
20343,tṛtīyāṃśa,tṛtīyāṃśa,1-2,3分の1,thirds,0
20344,trivarṣa,trivarṣa,1-2,3年,Three years,0
20345,triṣaṃvatsara,triṣaṃvatsara,1-2,3年,Three years,0
20346,trisāṃvatsara,trisāṃvatsara,1-2,3年,Three years,0
20347,tirovarṣa,tirovarṣa,1-2,3年,three years,0
20348,trivarṣapūrva,trivarṣapūrva,1-2,3年前,Three years ago,0
20349,tryabdapūrva,tryabdapūrva,1-2,3年前,Three years ago,0
20350,tridivasa,tridivasa,1-2,3日,Three days,0
20351,tryaha,tryaha,1-2,3日,Three days,0
20352,tryahna,tryahna,1-2,3日,Three days,0
20353,tryahavṛtta,tryahavṛtta,1-2,3日間のサークル,Three-day circle,0
20354,māra,māra,1-2,3月,Mar,0
20355,trivarṣīya,trivarṣīya,1-2,3歳,Three-year-old,0
20356,trirātra,trirātra,1-2,3泊,Three nights,0
20357,triḥprakāra,triḥprakāra,1-2,3種類,Three types,0
20358,triprakāra,triprakāra,1-2,3種類,Three types,0
20359,triṣprakāra,triṣprakāra,1-2,3種類,Three types,0
