6032,abhicaritam,abhicarita,"Neuter",2,アビチャリット,Abhicharit
6033,abhidarśanam,abhidarśana,"Neuter",2,アビダルシャン,Abhidarshan
6034,abhidevanam,abhidevana,"Neuter",2,アビデヴァン,Abhidevan
6035,abhidharṣaṇam,abhidharṣaṇa,"Neuter",2,急襲、強襲、暴行,Assault
6036,abhidheyam,abhidheya,"Neuter",2,アビデーヤ,Abhidheya
6037,abhidhyānam,abhidhyāna,"Neuter",2,瞑想,Meditation
6038,abhidhānakam,abhidhānaka,"Neuter",2,形容詞,Adjectives
6039,abhidhānam,abhidhāna,"Neuter",2,アビダン,Abhidhan
6040,abhidhānatvam,abhidhānatva,"Neuter",2,表現主義,Expressionism
6041,abhidhāvanam,abhidhāvana,"Neuter",2,アビダバン,Abhidhavan
6042,abhidhāyakatvam,abhidhāyakatva,"Neuter",2,説明力,Descriptiveness
6043,abhidohanam,abhidohana,"Neuter",2,搾取,Exploitation
6044,abhidohyam,abhidohya,"Neuter",2,アビドヒヤ,Abhidohya
6045,abhidāpanam,abhidāpana,"Neuter",2,アビダパン,Abhidapan
6046,abhigamanam,abhigamana,"Neuter",2,接近、立ち入り、出入り、入手、利用,Access
6047,abhigarjanam,abhigarjana,"Neuter",2,雷,Thunder
6048,abhigarjitam,abhigarjita,"Neuter",2,アビガルジット,Abhigarjit
6049,abhigharṣaṇam,abhigharṣaṇa,"Neuter",2,摩擦,Friction
6050,abhighrāṇam,abhighrāṇa,"Neuter",2,嗅覚,Olfaction
6051,abhighāraṇam,abhighāraṇa,"Neuter",2,アビガラン,Abhigharaan
6052,abhighātam,abhighāta,"Neuter",2,トラウマ,trauma
6053,abhigrahaṇam,abhigrahaṇa,"Neuter",2,取得,Acquisition
6054,abhigītam,abhigīta,"Neuter",2,アビギート,Abhigeet
6055,abhiharaṇam,abhiharaṇa,"Neuter",2,拉致,abduction
6056,abhihavanam,abhihavana,"Neuter",2,アビハヴァン,Abhihavan
6057,abhihitam,abhihita,"Neuter",2,アビヒット,Abhihit
6058,abhihitatvam,abhihitatva,"Neuter",2,申し立て,Allegedness
6059,abhihiṃsanam,abhihiṃsana,"Neuter",2,アビヒンサン,Abhihinsan
6060,abhijighraṇam,abhijighraṇa,"Neuter",2,アビジグラン,Abhijighran
6061,abhijñatvam,abhijñatva,"Neuter",2,意識,Awareness
6062,abhijñānam,abhijñāna,"Neuter",2,身元,Identification
6063,abhijñānapattram,abhijñānapattra,"Neuter",2,身分証明書,Identity card
6064,abhijñānaśakuntalam,abhijñānaśakuntala,"Neuter",2,アビニャーナ・シャクンタラ,Abhijnana Shakuntala
6065,abhijātam,abhijāta,"Neuter",2,エリート,Elite
6066,abhikhyānam,abhikhyāna,"Neuter",2,物語,Narrative
6067,abhikramaṇam,abhikramaṇa,"Neuter",2,加入,Accession
6068,abhikrāntam,abhikrānta,"Neuter",2,アビクラン,Abhikrant
6069,abhilakṣaṇam,abhilakṣaṇa,"Neuter",2,特徴,Characteristics
6070,abhilaṅghanam,abhilaṅghana,"Neuter",2,違反,Violation
6071,abhilaṣaṇam,abhilaṣaṇa,"Neuter",2,欲望,Desire
6072,abhilaṣitam,abhilaṣita,"Neuter",2,希望,desired
6073,abhilekhanam,abhilekhana,"Neuter",2,録音,Recording
6074,abhilekhitam,abhilekhita,"Neuter",2,記録された,Recorded
6075,abhimanthanam,abhimanthana,"Neuter",2,アビマンサン,Abhimanthan
6076,abhimantraṇam,abhimantraṇa,"Neuter",2,呼び出し,Invocation
6077,abhimanyupuram,abhimanyupura,"Neuter",2,アビマニュプール,Abhimanyupur
6078,abhimardanam,abhimardana,"Neuter",2,破砕,Crushing
6079,abhimarśanam,abhimarśana,"Neuter",2,アビマルシャン,Abhimarshan
6080,abhimarṣaṇam,abhimarṣaṇa,"Neuter",2,アビマルシャン,Abhimarshan
6081,abhimatam,abhimata,"Neuter",2,意見,Opinion
6082,abhimethanam,abhimethana,"Neuter",2,アビメタン,Abhimethan
6083,abhimukhīkaraṇam,abhimukhīkaraṇa,"Neuter",2,適応、順応、方向,Orientation
6084,abhimānitam,abhimānita,"Neuter",2,誇り,Proud
6085,abhimānitvam,abhimānitva,"Neuter",2,傲慢,Arrogance
6086,abhimātiṣāhyam,abhimātiṣāhya,"Neuter",2,アビマティシャヒヤ,Abhimatishahya
6087,abhinahanam,abhinahana,"Neuter",2,アビナハン,Abhinahan
6088,abhinandanam,abhinandana,"Neuter",2,ご挨拶,Greetings
6089,abhinidhanam,abhinidhana,"Neuter",2,死,Death
6090,abhinidhānam,abhinidhāna,"Neuter",2,アビニダン,Abhinidhan
6091,abhinigadanam,abhinigadana,"Neuter",2,アビニグダン,Abhinigdan
6092,abhinimlocanam,abhinimlocana,"Neuter",2,アビニムロチャン,Abhinimlochan
6093,abhiniryāṇam,abhiniryāṇa,"Neuter",2,アビニリアン,Abhiniryan
6094,abhiniveśanam,abhiniveśana,"Neuter",2,アブヒンベシャン,Abhinveshan
6095,abhiniṣkramaṇam,abhiniṣkramaṇa,"Neuter",2,出口,Exit
6096,abhiniṣpatanam,abhiniṣpatana,"Neuter",2,結論,Conclusion
6097,abhinnaparikarmāṣṭakam,abhinnaparikarmāṣṭaka,"Neuter",2,インテグラル パリカルマシュタカ,Integral Parikarmashtaka
6098,abhinnatvam,abhinnatva,"Neuter",2,統合,Integration
6099,abhināmadheyam,abhināmadheya,"Neuter",2,アビナマディ,Abhinamadhey
6100,abhipatanam,abhipatana,"Neuter",2,秋,Fall
6101,abhipitvam,abhipitva,"Neuter",2,アビピトヴァ,Abhipitva
6102,abhipradarśanam,abhipradarśana,"Neuter",2,上演、演奏、演技、興行、成績、実績,Performance
6103,abhipradharṣaṇam,abhipradharṣaṇa,"Neuter",2,急襲、強襲、暴行,Assault
6104,abhiprasāraṇam,abhiprasāraṇa,"Neuter",2,伝染 ; 感染,Transmission
6105,abhiprathanam,abhiprathana,"Neuter",2,アビプラタン,Abhiprathan
6106,abhipravartanam,abhipravartana,"Neuter",2,執行,Enforcement
6107,abhipravrajanam,abhipravrajana,"Neuter",2,移民,Immigration
6108,abhipreraṇam,abhipreraṇa,"Neuter",2,誘導,Induction
6109,abhipreṣaṇam,abhipreṣaṇa,"Neuter",2,照会,Referral
6110,abhiprokṣaṇam,abhiprokṣaṇa,"Neuter",2,散水,Sprinkling
6111,abhiprāṇanam,abhiprāṇana,"Neuter",2,アビプラナン,Abhipranan
6112,abhipuṣpam,abhipuṣpa,"Neuter",2,アビプシュパ,Abhipushpa
6113,abhipālanam,abhipālana,"Neuter",2,応諾、追従、親切,Compliance
6114,abhipūraṇam,abhipūraṇa,"Neuter",2,補完,Complementation
6115,abhipūrtam,abhipūrta,"Neuter",2,アビプールト,Abhipurt
6116,abhirakṣaṇam,abhirakṣaṇa,"Neuter",2,親権,Custody
6117,abhiramaṇam,abhiramaṇa,"Neuter",2,アビラマン,Abhiraman
6118,abhirutam,abhiruta,"Neuter",2,アビルート,Abhirut
6119,abhirāmamaṇi,abhirāmamaṇi,"Neuter",3i,アビラマニ,Abhirammani
6120,abhirāmatvam,abhirāmatva,"Neuter",2,アビラムトヴァ,Abhiramtva
6121,abhisambhavanam,abhisambhavana,"Neuter",2,吸収,Absorption
6122,abhisambodhanam,abhisambodhana,"Neuter",2,住所,Address
6123,abhisaraṇam,abhisaraṇa,"Neuter",2,収束,Convergence
6124,abhisarjanam,abhisarjana,"Neuter",2,収束,Convergence
6125,abhisarpaṇam,abhisarpaṇa,"Neuter",2,収束,Convergence
6126,abhisaṃdeham,abhisaṃdeha,"Neuter",2,疑い,Suspicion
6127,abhisaṃdhānam,abhisaṃdhāna,"Neuter",2,研究、調査,Research
6128,abhisaṃrādhanam,abhisaṃrādhana,"Neuter",2,集中,Concentration
6129,abhisevanam,abhisevana,"Neuter",2,吸収,Absorption
6130,abhistaraṇam,abhistaraṇa,"Neuter",2,収束,Convergence
6131,abhisyandiramaṇam,abhisyandiramaṇa,"Neuter",2,アビシャンディラマン,Abhisyandiraman
6132,abhisārasthānam,abhisārasthāna,"Neuter",2,アビサルスターナ,Abhisarsthana
6133,abhitaṣṭīyam,abhitaṣṭīya,"Neuter",2,アビタシュティヤ,Abhitashtiya
6134,abhitāḍanam,abhitāḍana,"Neuter",2,アビタダン,Abhitadan
6135,abhivadanam,abhivadana,"Neuter",2,ご挨拶,Greetings
6136,abhivahanam,abhivahana,"Neuter",2,対流,Convection
6137,abhivandanam,abhivandana,"Neuter",2,ご挨拶,Greetings
6138,abhivardhanam,abhivardhana,"Neuter",2,強化,Enhancement
6139,abhivarṇanam,abhivarṇana,"Neuter",2,説明,Description
6140,abhivarṣaṇam,abhivarṣaṇa,"Neuter",2,降水量,Precipitation
6141,abhivyañjanam,abhivyañjana,"Neuter",2,表現,Expression
6142,abhivyādānam,abhivyādāna,"Neuter",2,アビビアダン,Abhivyadan
6143,abhivyāharaṇam,abhivyāharaṇa,"Neuter",2,表現,Expression
6144,abhivyāhṛtam,abhivyāhṛta,"Neuter",2,表現した,expressed
6145,abhivādanam,abhivādana,"Neuter",2,挨拶,greetings
6146,abhivāhyam,abhivāhya,"Neuter",2,アビバヤ,Abhivahya
6147,abhivāsanam,abhivāsana,"Neuter",2,アビヴァーサナ,Abhivasana
6148,abhivāsas,abhivāsas,"Neuter",3con,アビバス,Abhivass
6149,abhivāñchitam,abhivāñchita,"Neuter",2,望ましい,Desired
6150,abhivṛṣṭam,abhivṛṣṭa,"Neuter",2,降雨,Rainfall
6151,abhiyogapattram,abhiyogapattra,"Neuter",2,起訴,Indictment
6152,abhiyojanam,abhiyojana,"Neuter",2,基礎,Prosecution
6153,abhiyācanam,abhiyācana,"Neuter",2,訴える,Appeal
6154,abhiyānam,abhiyāna,"Neuter",2,運動,Campaign
6155,abhiśapanam,abhiśapana,"Neuter",2,呪い,The curse
6156,abhiśaṃsanam,abhiśaṃsana,"Neuter",2,アビシャンサン,Abhishansan
6157,abhiśocanam,abhiśocana,"Neuter",2,アビシェカン,Abhishekhan
6158,abhiśravaṇam,abhiśravaṇa,"Neuter",2,聴覚,Hearing
6159,abhiśāpanam,abhiśāpana,"Neuter",2,呪い,The curse
6160,abhiḍīnam,abhiḍīna,"Neuter",2,アビディーン,Abhideen
6161,abhiṣavam,abhiṣava,"Neuter",2,アビシェーク,Abhishek
6162,abhiṣavaṇam,abhiṣavaṇa,"Neuter",2,奉献,Consecration
6163,abhiṣecanam,abhiṣecana,"Neuter",2,奉献,Consecration
6164,abhiṣeṇanam,abhiṣeṇana,"Neuter",2,奉献,Consecration
6165,abhiṣutam,abhiṣuta,"Neuter",2,油そそがれた,Anointed
6166,abhiṣyandiramaṇam,abhiṣyandiramaṇa,"Neuter",2,アビシャンディラマン,Abhishyandiraman
6167,abhojanam,abhojana,"Neuter",2,アブホジャン,Abhojan
6168,abhrakabhasma,abhrakabhasman,"Neuter",3n,雲母灰,mica ashes
6169,abhrakam,abhraka,"Neuter",2,雲母,Mica
6170,abhrakasattvam,abhrakasattva,"Neuter",2,マイカ物質,Mica substance
6171,abhram,abhra,"Neuter",2,雲,Clouds
6172,abhrapuṣpam,abhrapuṣpa,"Neuter",2,雲の花,Cloud flower
6173,abhraroham,abhraroha,"Neuter",2,アブラロハ,Avraroha
6174,abhraśiras,abhraśiras,"Neuter",3con,アブラシラス,Abhrashiras
6175,abhrājam,abhrāja,"Neuter",2,アブラジ,Abhraj
6176,abhrātṛvyam,abhrātṛvya,"Neuter",2,非兄弟的,Unfraternal
6177,abhujiṣyātvam,abhujiṣyātva,"Neuter",2,アブジシャトヴァ,Abhujishyatva
6178,abhuvam,abhuva,"Neuter",2,アブフ,Abhuv
6179,abhvam,abhva,"Neuter",2,略語,Abv
6180,abhyadhyayanam,abhyadhyayana,"Neuter",2,研究,Studies
6181,abhyagram,abhyagra,"Neuter",2,アビヤグラ,Abhyagra
6182,abhyamanam,abhyamana,"Neuter",2,アブヤマン,Abhyaman
6183,abhyantaram,abhyantara,"Neuter",2,内、内部、内側、内面,Interior
6184,abhyantarīkaraṇam,abhyantarīkaraṇa,"Neuter",2,内面化,Internalization
6185,abhyanujñānam,abhyanujñāna,"Neuter",2,認識,Recognition
6186,abhyanujñāpanam,abhyanujñāpana,"Neuter",2,免許、免状,Licensing
6187,abhyanumodanam,abhyanumodana,"Neuter",2,承認,Approval
6188,abhyarcanam,abhyarcana,"Neuter",2,アビアルチャナ,Abhyarchana
6189,abhyarhaṇam,abhyarhaṇa,"Neuter",2,アビヤルハン,Abhyarhan
6190,abhyarthanam,abhyarthana,"Neuter",2,応用,Application
6191,abhyarthitam,abhyarthita,"Neuter",2,要求された,requested
6192,abhyarṇam,abhyarṇa,"Neuter",2,アビヤーン,Abhyarn
6193,abhyasanam,abhyasana,"Neuter",2,練習,Practice
6194,abhyastam,abhyasta,"Neuter",2,慣れた,Accustomed
6195,abhyavaharaṇam,abhyavaharaṇa,"Neuter",2,行動,Behavior
6196,abhyavahāryam,abhyavahārya,"Neuter",2,実用的,Practical
6197,abhyavakarṣaṇam,abhyavakarṣaṇa,"Neuter",2,魅力、引力,Attraction
6198,abhyavaskandanam,abhyavaskandana,"Neuter",2,アビヤヴァスカンダナ,Abhyavaskandana
6199,abhyavāyanam,abhyavāyana,"Neuter",2,訴える,Appeal
6200,abhyañjanam,abhyañjana,"Neuter",2,アビヤンジャン,Abhyanjan
6201,abhyaśanam,abhyaśana,"Neuter",2,アビヤシャン,Abhyashan
6202,abhyeṣaṇam,abhyeṣaṇa,"Neuter",2,遠征,Expedition
6203,abhyuddharaṇam,abhyuddharaṇa,"Neuter",2,引用,Quotation
6204,abhyuddravaṇam,abhyuddravaṇa,"Neuter",2,訴える,Appeal
6205,abhyudgamanam,abhyudgamana,"Neuter",2,接近、接触,Approach
6206,abhyuditam,abhyudita,"Neuter",2,アビディス,Abhyudith
6207,abhyudāharaṇam,abhyudāharaṇa,"Neuter",2,例,Examples
6208,abhyukṣaṇam,abhyukṣaṇa,"Neuter",2,アブヒュクシャン,Abhyukshan
6209,abhyupapādanam,abhyupapādana,"Neuter",2,応用,Application
6210,abhyupāyanam,abhyupāyana,"Neuter",2,応用,Application
6211,abhyutkrośanam,abhyutkrośana,"Neuter",2,アビユクロシャン,Abhyutcroshan
6212,abhyutpatanam,abhyutpatana,"Neuter",2,出現,Emergence
6213,abhyutthānam,abhyutthāna,"Neuter",2,高揚,Upliftment
6214,abhyādhānam,abhyādhāna,"Neuter",2,住所,Address
6215,abhyādānam,abhyādāna,"Neuter",2,アビヤダン,Abhyadan
6216,abhyāhananam,abhyāhanana,"Neuter",2,アビヤハン,Abhyahan
6217,abhyākhyānam,abhyākhyāna,"Neuter",2,講義,Lecture
6218,abhyākāṅkṣitam,abhyākāṅkṣita,"Neuter",2,予期せぬ,Unexpected
6219,abhyāsanimittam,abhyāsanimitta,"Neuter",2,練習のために,For the sake of practice
6220,abhyāsādanam,abhyāsādana,"Neuter",2,練習,Practice
6221,abhyāsākūpāram,abhyāsākūpāra,"Neuter",2,練習を超えて,Beyond practice
6222,abhyātānatvam,abhyātānatva,"Neuter",2,アビヤタンヴァ,Abhyatantva
6223,abhyāśrāvaṇam,abhyāśrāvaṇa,"Neuter",2,アビヤーシュラヴァナ,Abhyashravana
6224,abhājanam,abhājana,"Neuter",2,分数,fractions
6225,abhānam,abhāna,"Neuter",2,アブハン,Abhan
6226,abhāṣaṇam,abhāṣaṇa,"Neuter",2,無言,non-speech
6227,abhīkam,abhīka,"Neuter",2,たった今,Right now
6228,abhīṣṭam,abhīṣṭa,"Neuter",2,望ましい,Desired
6229,abhūtatvam,abhūtatva,"Neuter",2,存在しない,non-existence
6230,abhūtāharaṇam,abhūtāharaṇa,"Neuter",2,悪魔払い、魔よけ、厄払い,Exorcism
6231,abjam,abja,"Neuter",2,十億,billion
6232,abjasaras,abjasaras,"Neuter",3con,アブサラス,Abjsaras
6233,abjāsanam,abjāsana,"Neuter",2,アブジャサン,Abjasan
6234,abliṅgam,abliṅga,"Neuter",2,アブリング,Abling
6235,abrahma,abrahman,"Neuter",3n,アブラマン,Abrahman
6236,abrahmacaryakam,abrahmacaryaka,"Neuter",2,アブラマチャリヤク,Abrahmacharyak
6237,abrahmaṇyam,abrahmaṇya,"Neuter",2,アブラマニア,Abrahmanya
6238,abrāhmaṇyam,abrāhmaṇya,"Neuter",2,アブラマニー,Abrahmany
6239,abuddhatvam,abuddhatva,"Neuter",2,無知,Ignorance
6240,acaitanyam,acaitanya,"Neuter",2,無意識,Unconsciousness
6241,acakṣus,acakṣus,"Neuter",3con,見えない,Invisible
6242,acakṣuṣṭvam,acakṣuṣṭva,"Neuter",2,不可視,Invisibility
6243,acalapuram,acalapura,"Neuter",2,アチャルプル,Achalpur
6244,acaramavayas,acaramavayas,"Neuter",3con,アストラルエイジ,astral age
6245,acaraṇam,acaraṇa,"Neuter",2,行為,Conduct
6246,acaritam,acarita,"Neuter",2,驚くべきことではない,Unsurprising
6247,acchidrakāṇḍam,acchidrakāṇḍa,"Neuter",2,アキドラカンダ,Achchidrakanda
6248,acchidram,acchidra,"Neuter",2,無孔,imperforate
6249,acchodam,acchoda,"Neuter",2,発見された,Uncovered
6250,acchāvākīyam,acchāvākīya,"Neuter",2,良い話し方,Good-speaking
6251,acitram,acitra,"Neuter",2,画報,Pictorial
6252,acyutasthalam,acyutasthala,"Neuter",2,アチュタスタール,achyutasthal
6253,acāpalyam,acāpalya,"Neuter",2,アチャパリャ,achapalya
6254,adakṣiṇatvam,adakṣiṇatva,"Neuter",2,不義,Unrighteousness
6255,adambhitvam,adambhitva,"Neuter",2,傲慢,Arrogance
6256,adanam,adana,"Neuter",2,エデン,Eden
6257,adantyam,adantya,"Neuter",2,不定詞,Infinitive
6258,adarśanam,adarśana,"Neuter",2,不可視,Invisibility
6259,adarśanapatham,adarśanapatha,"Neuter",2,不可視の道,The path of invisibility
6260,adarśanīyam,adarśanīya,"Neuter",2,見えない,Invisible
6261,adattam,adatta,"Neuter",2,未払い,Unpaid
6262,adattādānam,adattādāna,"Neuter",2,未払いの寄付,Unpaid donations
6263,adaṇḍam,adaṇḍa,"Neuter",2,罰せられない,Unpunished
6264,adaṇḍanam,adaṇḍana,"Neuter",2,罰せられない,Unpunished
6265,adbhutabrāhmaṇam,adbhutabrāhmaṇa,"Neuter",2,アドブータブラフマン,AdbhutaBrahman
6266,adbhutam,adbhuta,"Neuter",2,素晴らしい,fantastic
6267,adbhutarāmāyaṇam,adbhutarāmāyaṇa,"Neuter",2,アドブータ ラーマーヤナ,The Wonderful Ramayana
6268,adbhutatamam,adbhutatama,"Neuter",2,最も素晴らしい,The most wonderful
6269,adbhutatvam,adbhutatva,"Neuter",2,素晴らしさ,Wonderfulness
6270,adbhutottarakāṇḍam,adbhutottarakāṇḍa,"Neuter",2,アドフトッタラカンダ,Adbhutottarakanda
6271,adeyadānam,adeyadāna,"Neuter",2,未払いの寄付,Unpaid donations
6272,adeyam,adeya,"Neuter",2,未払い,Unpaid
6273,adeśakālam,adeśakāla,"Neuter",2,無期限,Indefinite time
6274,adhairyam,adhairya,"Neuter",2,焦り,Impatience
6275,adhamārdham,adhamārdha,"Neuter",2,下半分,The lower half
6276,adhamāṅgam,adhamāṅga,"Neuter",2,下肢,The lower limbs
6277,adharadalam,adharadala,"Neuter",2,口紅,Lipstick
6278,adharam,adhara,"Neuter",2,唇,lips
6279,adharamadhu,adharamadhu,"Neuter",4u,リップハニー,Lip honey
6280,adharapānam,adharapāna,"Neuter",2,口紅,Lipstick
6281,adhararucakam,adhararucaka,"Neuter",2,口紅,Lipstick
6282,adharasvastikam,adharasvastika,"Neuter",2,唇卍,Lip swastika
6283,adharauṣṭham,adharauṣṭha,"Neuter",2,口紅,Lipstick
6284,adharauṣṭharucakam,adharauṣṭharucaka,"Neuter",2,口紅の味,Lipstick taste
6285,adharmacaraṇam,adharmacaraṇa,"Neuter",2,不正行為,wrongdoing
6286,adharmadaṇḍanam,adharmadaṇḍana,"Neuter",2,不法行為に対する罰,punishment for iniquity
6287,adharoṣṭham,adharoṣṭha,"Neuter",2,唇,The lips
6288,adharāmbaram,adharāmbara,"Neuter",2,口紅,Lipstick
6289,adharāmṛtam,adharāmṛta,"Neuter",2,口紅,Lipstick
6290,adhaspadam,adhaspada,"Neuter",2,下位,Subordinate
6291,adhastalam,adhastala,"Neuter",2,地下,Underground
6292,adhaupāsanam,adhaupāsana,"Neuter",2,アドーパサナ,Adhopasana
6293,adhaīṣam,adhaīṣa,"Neuter",2,アディッシュ,adhish
6294,adhaḥkhananam,adhaḥkhanana,"Neuter",2,地下採掘,Underground mining
6295,adhaḥpadmam,adhaḥpadma,"Neuter",2,下の蓮,The lower lotus
6296,adhaḥsvastikam,adhaḥsvastika,"Neuter",2,下卍,The lower swastika
6297,adhibalam,adhibala,"Neuter",2,圧倒的,Overpowering
6298,adhibhojanam,adhibhojana,"Neuter",2,過食,Overeating
6299,adhibhūtam,adhibhūta,"Neuter",2,圧倒的,Overwhelming
6300,adhicaraṇam,adhicaraṇa,"Neuter",2,オーバーライド,Override
6301,adhidaivam,adhidaiva,"Neuter",2,スーパーナチュラル,Supernatural
6302,adhidaivatam,adhidaivata,"Neuter",2,超自然的な,The supernatural
6303,adhidaivatyam,adhidaivatya,"Neuter",2,スーパーナチュラル,Supernatural
6304,adhidevanam,adhidevana,"Neuter",2,上書き,overriding
6305,adhidinam,adhidina,"Neuter",2,オーバーデイ,Overday
6306,adhigamanam,adhigamana,"Neuter",2,取得,Acquisition
6307,adhihastyam,adhihastya,"Neuter",2,過密,overpopulation
6308,adhijananam,adhijanana,"Neuter",2,過剰生成,Overgeneration
6309,adhikadinam,adhikadina,"Neuter",2,さらに日数,More days
6310,adhikam,adhika,"Neuter",2,もっと,More
6311,adhikamāṃsārma,adhikamāṃsārman,"Neuter",3n,もっとミートマン,More meatman
6312,adhikaraṇaitāvattvam,adhikaraṇaitāvattva,"Neuter",2,権威はそんなに,authority so much
6313,adhikaraṇam,adhikaraṇa,"Neuter",2,権限,Authority
6314,adhikaraṇyam,adhikaraṇya,"Neuter",2,権限,Authority
6315,adhikarma,adhikarman,"Neuter",3n,オーバーリーチ,overreach
6316,adhikatvam,adhikatva,"Neuter",2,過剰さ,Excessiveness
6317,adhikaṣṭam,adhikaṣṭa,"Neuter",2,さらに,Moreover
6318,adhikramaṇam,adhikramaṇa,"Neuter",2,侵入,Encroachment
6319,adhikāritvam,adhikāritva,"Neuter",2,権限,Authority
6320,adhikārmam,adhikārma,"Neuter",2,権利,rights
6321,adhikārthavacanam,adhikārthavacana,"Neuter",2,もっと意味のある言葉,more meaningful words
6322,adhikāṅgam,adhikāṅga,"Neuter",2,もっと手足,More limbs
6323,adhikṛtatvam,adhikṛtatva,"Neuter",2,認可,Authorization
6324,adhimanthanam,adhimanthana,"Neuter",2,クレスト,crest
6325,adhimitram,adhimitra,"Neuter",2,オーバーフレンド,Overfriend
6326,adhimāṃsārma,adhimāṃsārman,"Neuter",3n,超知性,superintelligence
6327,adhipraṣṭiyugam,adhipraṣṭiyuga,"Neuter",2,一時的な,ephemeral
6328,adhiratham,adhiratha,"Neuter",2,アドラート,adhirath
6329,adhirohaṇam,adhirohaṇa,"Neuter",2,上昇,Ascension
6330,adhiropaṇam,adhiropaṇa,"Neuter",2,移植,Implantation
6331,adhiroḍhavyam,adhiroḍhavya,"Neuter",2,オーバーライド可能,Overrideable
6332,adhirājyam,adhirājya,"Neuter",2,帝国,Empire
6333,adhirāṣṭram,adhirāṣṭra,"Neuter",2,優れた状態,Superior State
6334,adhivacanam,adhivacana,"Neuter",2,監視,Oversight
6335,adhivarcas,adhivarcas,"Neuter",3con,大君主,overlords
6336,adhivarjanam,adhivarjana,"Neuter",2,除外,Exclusion
6337,adhivartanam,adhivartana,"Neuter",2,転覆,Overturning
6338,adhivedanam,adhivedana,"Neuter",2,報告,Report
6339,adhivijñānam,adhivijñāna,"Neuter",2,超科学,Superscience
6340,adhivikartanam,adhivikartana,"Neuter",2,オーバーコンバージョン,Overconversion
6341,adhivratam,adhivrata,"Neuter",2,アドビラータ,adhivrata
6342,adhivāsanam,adhivāsana,"Neuter",2,委員会、総会、議会、法廷、集まり、集会、期間,Session
6343,adhiśrayaṇam,adhiśrayaṇa,"Neuter",2,オーバーラップ,Overlap
6344,adhiṣavaṇam,adhiṣavaṇa,"Neuter",2,年金,superannuation
6345,adhiṣavaṇaphalakam,adhiṣavaṇaphalaka,"Neuter",2,監視委員会,Oversight board
6346,adhiṣṭhānadeham,adhiṣṭhānadeha,"Neuter",2,基礎の本体,The body of the foundation
6347,adhiṣṭhānam,adhiṣṭhāna,"Neuter",2,確率,Establishment
6348,adhiṣṭhānaśarīram,adhiṣṭhānaśarīra,"Neuter",2,基礎本体,The foundation body
6349,adhobandhanam,adhobandhana,"Neuter",2,面付け,imposition
6350,adhobhaktam,adhobhakta,"Neuter",2,下位,Subordinate
6351,adhobhuvanam,adhobhuvana,"Neuter",2,地下、地獄、地底世界,Underworld
6352,adhodvāram,adhodvāra,"Neuter",2,地下の扉,Underground door
6353,adhodāru,adhodāru,"Neuter",4u,アドダル,Adhodaru
6354,adhogamanam,adhogamana,"Neuter",2,降下,Descent
